player_id,annual_minutes,final_role,final_family,exact_role_minutes,exact_role_observations,exact_role_share,family,family_minutes,family_observations,family_share,player_name,world_cup_team,squad_position,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,exact_window_total_minutes,human_review_resolved,review_resolved,assignment_source,overall_final,conservative_score_final,complete_role_specific_profile,final_role_eligible_before_coverage,eligibility_exclusion_reason,fixture_coverage_annual_current,known_minute_coverage_annual_current,missing_fixture_endpoints_annual_current,missing_startXI_annual_current,exact_detailed_minutes_annual_current,coverage_pass_90_annual_current,fixture_coverage_pre_world_cup,known_minute_coverage_pre_world_cup,missing_fixture_endpoints_pre_world_cup,missing_startXI_pre_world_cup,exact_detailed_minutes_pre_world_cup,coverage_pass_90_pre_world_cup,coverage_pass_90pct,final_candidate_eligible,coverage_exclusion_reason,context_minutes,context_matches,opponent_strength_adjusted_num,opponent_strength_z_num,competition_strength_num,competition_strength_z_num,context_strength_z_num,component_size_num,bridge_match_count,opponent_strength_adjusted,opponent_strength_z,competition_strength,competition_strength_z,context_strength_z,opponent_component_size,club_name,national_team_name,competition_id,competition_name,club_minutes,national_minutes,competition_count,gk_minutes,gk_matches,saves,goals_conceded,sot_faced,passes,accurate_passes,penalty_saves,clean_sheets,appearances_60,expected_gc,goals_prevented,bayes_save_rate,bayes_pass_accuracy,bayes_clean_sheet_rate,bayes_penalty_save_rate,goals_prevented_p90,save_pct_component,goals_prevented_component,clean_sheet_component,distribution_component,penalty_component,goalkeeper_score_unshrunk,goalkeeping_v2,goalkeeper_model_reliability,gk_proxy_model,context_coverage,network_reliability,context_model,context_gamma,raw_overall_final,raw_build_up,raw_progression,raw_creation,raw_finishing,raw_defending,raw_duels,raw_retention,raw_goalkeeping,raw_uncertainty,raw_conservative_score_final,external_context_complete,goalkeeper_model_complete,final_candidate_eligible_v2,v2_exclusion_reason,adjusted_role_score_v2,raw_role_score
340573,3547,AM,MID,1919.0,24.0,0.5893734643734644,MID,2241.0,28.0,0.6882678132678133,B. El Khannouss,Morocco,Attacker,0.6526116894715234,0.0783607065965721,0.5742509828749512,0.6486011908032788,0.7130866478870832,0.7908548722148172,0.6884416744153354,0.5644831268059526,0.542318761990665,0.5295957784931358,0.4260000814162473,3547,True,True,explicit_outcome_blind_adjudication,0.6804649927091306,0.6021042861125585,True,True,,1.0,1.0,0,0,3547.0,True,1.0,1.0,0,0,3081.0,True,True,True,,3547.0,59,5419610.138215509,2836.2640785902336,5323716.6986215105,1617.0316506026693,2470.494350193964,1661211.0,42,1527.9419617184972,0.7996233658275257,1500.9068786640853,0.4558871301388975,0.6965024951209371,468.3425429940795,VfB Stuttgart,Morocco,78,Bundesliga,2726.0,821.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6526116894715234,0.6195233996065616,0.6867679620374104,0.7693626046407886,0.6609372230619784,0.5334515812885408,0.5110758244152931,0.4982878100701611,0.395665148273821,0.0783607065965721,0.5742509828749512,True,True,True,,0.6985209489226123,0.6724656517578788
1323,3265,AM,MID,1641.0,21.0,0.5941346850108616,MID,2519.0,33.0,0.9120202751629254,D. Olmo,Spain,Midfielder,0.6620878001972802,0.0816746618165535,0.5804131383807266,0.6712218897853631,0.6969166826043192,0.7833814655836268,0.6589195799292328,0.500140758701529,0.5844085619665172,0.547763135981249,0.5624575039734414,3265,True,True,explicit_outcome_blind_adjudication,0.6935583761063296,0.6118837142897762,True,True,,1.0,1.0,0,0,3265.0,True,1.0,1.0,0,0,2845.0,True,True,True,,3265.0,56,4956857.81111759,2892.8426646167472,4915153.426390869,1968.554662348257,2615.5562639361997,1698345.0,44,1518.1800340329526,0.8860161300510712,1505.4068687261465,0.6029263896931875,0.8010892079437059,520.1669218989281,Barcelona,Spain,140,La Liga,2845.0,420.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6620878001972802,0.6386525542611926,0.6656247184890277,0.7579156359199822,0.6258109436708023,0.4641533508622426,0.5490174590478429,0.5118579822009315,0.526710968836955,0.0816746618165535,0.5804131383807266,True,True,True,,0.6926694985711976,0.6620878001972802
306380,2816,AM,MID,306.0,4.0,0.192090395480226,MID,1346.0,17.0,0.8449466415568111,M. Al Juwayr,Saudi Arabia,Attacker,0.6329605638400001,0.0879452954966893,0.5450152683433108,0.7809968773664516,0.661604731158536,0.8735920364191124,0.5671860199934656,0.449813193448376,0.3125184279057892,0.42549054306148354,0.4754122583371894,2816,True,True,explicit_outcome_blind_adjudication,0.611735077332524,0.5237897818358347,True,True,,1.0,1.0,0,0,2816.0,True,1.0,1.0,0,0,2715.0,True,True,True,,2816.0,36,4215778.435627935,-1093.3532876248494,4138723.8500550315,-2159.2495095685795,-1413.1221542079682,1506744.0,9,1497.0804103792384,-0.3882646617985971,1469.7172762979515,-0.7667789451592967,-0.5018189468068068,535.0653409090909,Al-Qadisiyah FC,Saudi Arabia,307,Pro League,2537.0,279.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6329605638400001,0.7960541305103328,0.6815232860232278,0.8832348433857834,0.5892114977572226,0.4722540108200046,0.3322460013424504,0.4477053374775063,0.4979742736307087,0.0879452954966893,0.5450152683433108,True,True,True,,0.6922994172742505,0.709048989430619
180560,2012,AM,MID,579.0,9.0,0.5030408340573415,MID,1088.0,15.0,0.945264986967854,H. Mejbri,Tunisia,Attacker,0.6600635928555444,0.1040434990847062,0.5560200937708382,0.5791645193774428,0.8082910635488146,0.8017244433138245,0.5196110344794355,0.5873334257654975,0.8463341746379459,0.5403189215259873,0.41087364732652865,2012,True,True,explicit_outcome_blind_adjudication,0.7153604563817817,0.6113169572970755,True,True,,1.0,1.0,0,0,2012.0,True,1.0,1.0,0,0,1742.0,True,True,True,,2012.0,39,3090744.285755991,2901.3918504927497,3069191.085608732,2842.4271962208327,2883.702454211174,864036.0,30,1536.1552116083453,1.4420436632667741,1525.4428854914174,1.412737175060056,1.4332517168047585,429.441351888668,Burnley,Tunisia,39,Premier League,1391.0,621.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6600635928555444,0.5153350133011653,0.7651201270793032,0.7575183803443053,0.4552448780311471,0.5237240288642319,0.8097133533788337,0.4759289496503135,0.3501590295820562,0.1040434990847062,0.5560200937708382,True,True,True,,0.6894231335278345,0.6366558855181923
78,4957,AM,MID,2655.0,30.0,0.5510585305105853,MID,4818.0,55.0,1.0,H. Vanaken,Belgium,Midfielder,0.6603140068596475,0.066285643728143,0.5940283631315044,0.7791236150750304,0.626734191518466,0.7364741121200163,0.6405324396882197,0.46900892328543353,0.49606061122891365,0.6589123405891717,0.6335282296274969,4957,True,True,explicit_outcome_blind_adjudication,0.6877140218524842,0.6214283781243413,True,True,,1.0,1.0,0,0,4957.0,True,1.0,1.0,0,0,4633.0,True,True,True,,4957.0,59,7527859.675924027,3041.4186796497247,7495359.15244277,4355.850629683683,3435.748264659912,2736549.0,26,1518.6321718628258,0.613560354982797,1512.075681348148,0.8787271796820019,0.6931104023925584,552.0574944522897,Club Brugge KV,Belgium,144,Jupiler Pro League,4633.0,324.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6603140068596475,0.7569089021769452,0.5971181969093774,0.7115579378835555,0.6113323048944709,0.4380983774821079,0.4649282509624705,0.6303435959024378,0.6041107865007218,0.066285643728143,0.5940283631315044,True,True,True,,0.6873101214872137,0.6603140068596475
70747,3353,AM,MID,2060.0,25.0,0.6632324533161623,MID,2060.0,25.0,0.6632324533161623,J. Enciso,Paraguay,Attacker,0.6796997310887938,0.0805957536999602,0.5991039773888335,0.44531603016202886,0.8038754371299048,0.7204147392491583,0.7769641814667316,0.3922847307765918,0.5757442686526204,0.5121965477071223,0.4788603567190215,3353,True,True,explicit_outcome_blind_adjudication,0.7123039832030253,0.6317082295030652,True,True,,1.0,1.0,0,0,3353.0,True,1.0,1.0,0,0,3061.0,True,True,True,,3353.0,49,5096247.621347654,3222.3377712556903,5046670.534046447,2056.3929040622465,2872.554311097657,1766457.0,34,1519.9068360714743,0.9610312470192932,1505.120946628824,0.6132994047307625,0.856711694332734,526.8288100208769,Strasbourg,Paraguay,61,Ligue 1,2966.0,387.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6796997310887938,0.4076177134192001,0.7784206407462534,0.6883274762612658,0.7491067160147024,0.3561929158519589,0.5377080322860033,0.473671316676673,0.4405778744326291,0.0805957536999602,0.5991039773888335,True,True,True,,0.6858141380957641,0.6543987110170103
161897,3863,AM,MID,1350.0,17.0,0.3596164091635588,MID,2559.0,31.0,0.6816728822589239,I. Saibari,Morocco,Attacker,0.6812104417029115,0.0750873165032781,0.6061231251996333,0.5097216542093159,0.7272305804996171,0.6869348593923446,0.8489600092661347,0.45339387564279726,0.5815218122813849,0.5537569883800464,0.509301254649161,3863,True,True,explicit_outcome_blind_adjudication,0.7040464461859242,0.628959129682646,True,True,,1.0,1.0,0,0,3863.0,True,1.0,1.0,0,0,3478.0,True,True,True,,3863.0,49,5845299.369678699,2650.586710498863,5791103.49189197,1491.344480192286,2302.81404140689,1767447.0,25,1513.150238073699,0.6861472199065138,1499.120758967634,0.3860586280590955,0.5961206423522883,457.5322288376909,PSV Eindhoven,Morocco,88,Eredivisie,2886.0,977.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6812104417029115,0.4829041174569827,0.7054350240356778,0.663409740869397,0.8346800409787728,0.4269590769089976,0.5552045269699327,0.5271135148634407,0.4824840695229545,0.0750873165032781,0.6061231251996333,True,True,True,,0.6829078426628261,0.660506651137515
1578,1858,AM,MID,980.0,13.0,0.6494367130550033,MID,1325.0,18.0,0.8780649436713055,G. Lo Celso,Argentina,Midfielder,0.6657389093073696,0.1082694879625898,0.5574694213447797,0.6925639923568935,0.7024899779129219,0.7293462526430025,0.6435910843693945,0.4344629290371513,0.6433082695018627,0.5470212648077182,0.6111051886245304,1858,True,True,explicit_outcome_blind_adjudication,0.6767495768229714,0.5684800888603816,True,True,,1.0,1.0,0,0,1858.0,True,1.0,1.0,0,0,1798.0,True,True,True,,1858.0,44,2792730.764485088,504.8968457472367,2781377.737672837,538.7959434048927,515.0665750445334,1045602.0,31,1503.0843727045685,0.27174211288871725,1496.9740245817206,0.2899870524245924,0.2772155947494797,562.756727664155,Real Betis,Argentina,140,La Liga,1776.0,82.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6657389093073696,0.6818387523653894,0.6919569966511793,0.7193842743549633,0.6320650230948341,0.4222450382296067,0.6317782949535714,0.5346303873835316,0.5991828317818676,0.1082694879625898,0.5574694213447797,True,True,True,,0.676559748691644,0.6657389093073696
7562,3254,AM,MID,1726.0,20.0,0.5602077247646868,MID,1906.0,22.0,0.6186303148328465,R. Schmid,Austria,Midfielder,0.6451455130526302,0.0818125940987409,0.5633329189538894,0.5727180848315772,0.7438674448490477,0.8232882824293004,0.6001775005616834,0.4411446986439623,0.4296668856888886,0.3720501682434946,0.30911617185287565,3254,True,True,explicit_outcome_blind_adjudication,0.6713708331338314,0.5895582390350905,True,True,,0.9743589743589745,1.0,1,0,3254.0,True,0.9714285714285714,1.0,1,0,2988.0,True,True,True,,3254.0,38,4969768.477306751,2724.138561644207,4863833.760389402,671.3281731093406,2108.2954450837465,1769526.0,36,1527.2798024913186,0.8371661222016616,1494.7245729531044,0.20630859653022143,0.6479088645002294,543.80024585126,Werder Bremen,Austria,78,Bundesliga,2988.0,266.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6451455130526302,0.5439676388457423,0.7210234944290888,0.8056773038731775,0.5718935891379296,0.4126208849126679,0.4013522303625815,0.3452340689019673,0.284779005706636,0.0818125940987409,0.5633329189538894,True,True,True,,0.6685443076529471,0.6451455130526302
380587,3625,AM,MID,1959.0,25.0,0.6129536921151439,MID,2848.0,36.0,0.8911138923654568,I. Maza,Algeria,Attacker,0.6517522390661387,0.0775130689759408,0.5742391700901978,0.5466654294851246,0.7988308916658893,0.6732046295152556,0.6463316883895533,0.5818679165524836,0.7327030848104956,0.5727956997223473,0.481699431438567,3625,True,True,explicit_outcome_blind_adjudication,0.6981311343828233,0.6206180654068825,True,True,,1.0,1.0,0,0,3625.0,True,1.0,1.0,0,0,3274.0,True,True,True,,3625.0,55,5623551.684649372,4676.573848519842,5483470.484206849,3296.9168118912835,4262.676737531274,1779921.0,45,1551.3246026618956,1.290089337522715,1512.6815128846479,0.9094942929355265,1.1759108241465583,491.01268965517244,Bayer Leverkusen,Algeria,78,Bundesliga,2949.0,676.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,results-based Elo; 70% opponent strength + 30% competition median strength,0.18,0.6517522390661387,0.4938859551461865,0.7626637695811724,0.6250528665664653,0.5965930508181666,0.5296606727682943,0.6892716752738585,0.520389388317514,0.4292531477967548,0.0775130689759408,0.5742391700901978,True,True,True,,0.6685404889674864,0.6218017635050082
