player_id,player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,reconciled_detailed_appearance_fixtures,reconciled_detailed_minutes,original_detailed_minutes,original_coverage_pass_80pct,recovered_minutes,pass_changed_false_to_true
16841,Mohanad Lasheen,Egypt,Midfielder,3638.0,True,annual_current,54,52,0.9629629629629628,2,44,3335.0,3638.0,0.916712479384277,0.916712479384277,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,44,3335.0,3237.0,True,98.0,False
16841,Mohanad Lasheen,Egypt,Midfielder,3638.0,True,pre_world_cup,49,47,0.9591836734693876,2,40,2976.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,40,2976.0,2878.0,True,98.0,False
179699,F. Mayele,Congo DR,Attacker,2744.0,True,annual_current,51,49,0.9607843137254902,2,46,2654.0,2744.0,0.967201166180758,0.967201166180758,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,46,2654.0,2556.0,True,98.0,False
179699,F. Mayele,Congo DR,Attacker,2744.0,True,pre_world_cup,47,45,0.9574468085106383,2,42,2607.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,42,2607.0,2509.0,True,98.0,False
154,L. Messi,Argentina,Attacker,7195.0,True,pre_world_cup,54,52,0.9629629629629628,2,45,3922.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,45,3922.0,3832.0,True,90.0,False
313,D. Ospina,Colombia,Goalkeeper,4820.0,True,annual_current,59,15,0.2542372881355932,44,14,639.0,4820.0,0.13257261410788382,0.13257261410788382,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,14,639.0,549.0,False,90.0,False
313,D. Ospina,Colombia,Goalkeeper,4820.0,True,pre_world_cup,59,11,0.1864406779661017,48,10,639.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,10,639.0,549.0,False,90.0,False
2654,Mohamed Hany,Egypt,Defender,4015.0,True,pre_world_cup,43,43,1.0,0,38,3299.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,38,3299.0,3209.0,True,90.0,False
16797,Mohamed El Shenawy,Egypt,Goalkeeper,1991.0,True,pre_world_cup,43,43,1.0,0,38,1999.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,38,1999.0,1909.0,True,90.0,False
16804,Yasser Ibrahim,Egypt,Defender,3591.0,True,pre_world_cup,43,43,1.0,0,34,2891.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,34,2891.0,2801.0,True,90.0,False
16813,Hamdi Fathy,Egypt,Defender,1853.0,True,pre_world_cup,29,29,1.0,0,17,1442.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,17,1442.0,1352.0,True,90.0,False
25300,R. Khedira,Tunisia,Midfielder,3368.0,True,annual_current,40,34,0.85,6,33,2808.0,3368.0,0.833729216152019,0.833729216152019,True,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,33,2808.0,2718.0,True,90.0,False
25300,R. Khedira,Tunisia,Midfielder,3368.0,True,pre_world_cup,37,31,0.8378378378378378,6,30,2657.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,30,2657.0,2567.0,True,90.0,False
34374,Song Bum-Keun,South Korea,Goalkeeper,2475.0,True,annual_current,37,7,0.1891891891891892,30,6,270.0,2475.0,0.10909090909090909,0.10909090909090909,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,6,270.0,180.0,False,90.0,False
34374,Song Bum-Keun,South Korea,Goalkeeper,2475.0,True,pre_world_cup,36,4,0.1111111111111111,32,3,270.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,3,270.0,180.0,False,90.0,False
39064,P. Berg,Norway,Midfielder,5174.0,True,pre_world_cup,47,43,0.9148936170212766,4,43,3626.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,43,3626.0,3536.0,True,90.0,False
39073,J. Hauge,Norway,Midfielder,4267.0,True,pre_world_cup,47,43,0.9148936170212766,4,42,3357.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,42,3357.0,3267.0,True,90.0,False
99211,Park Jin-Seop,South Korea,Midfielder,3210.0,True,pre_world_cup,36,4,0.1111111111111111,32,4,270.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,4,270.0,180.0,False,90.0,False
129670,N. Mbuku,Congo DR,Midfielder,2710.0,True,annual_current,48,20,0.4166666666666667,28,19,1180.0,2710.0,0.4354243542435424,0.4354243542435424,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,19,1180.0,1090.0,False,90.0,False
129670,N. Mbuku,Congo DR,Midfielder,2710.0,True,pre_world_cup,44,16,0.3636363636363636,28,15,1036.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,15,1036.0,946.0,False,90.0,False
190575,Marwan Attia,Egypt,Midfielder,3460.0,True,pre_world_cup,43,43,1.0,0,35,2775.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,35,2775.0,2685.0,True,90.0,False
226765,E. Stroud,Sweden,Defender,3362.0,True,pre_world_cup,27,18,0.6666666666666666,9,17,1524.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,17,1524.0,1434.0,False,90.0,False
263482,Nuno Mendes,Portugal,Defender,3471.0,True,pre_world_cup,56,56,1.0,0,47,3084.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,47,3084.0,2994.0,True,90.0,False
292924,A. Benbouali,Algeria,Attacker,1327.0,False,annual_current,43,9,0.2093023255813953,34,8,495.0,1327.0,0.3730218538055765,0.3730218538055765,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,8,495.0,405.0,False,90.0,False
292924,A. Benbouali,Algeria,Attacker,1327.0,False,pre_world_cup,39,5,0.1282051282051282,34,5,450.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,5,450.0,360.0,False,90.0,False
53900,Yazan Al Arab,Jordan,Defender,4090.0,True,annual_current,47,7,0.1489361702127659,40,6,449.0,4090.0,0.1097799511002445,0.1097799511002445,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,6,449.0,360.0,False,89.0,False
53900,Yazan Al Arab,Jordan,Defender,4090.0,True,pre_world_cup,46,5,0.108695652173913,41,3,179.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,3,179.0,90.0,False,89.0,False
39058,F. Bjørkan,Norway,Defender,4308.0,True,pre_world_cup,47,43,0.9148936170212766,4,40,3203.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,40,3203.0,3115.0,True,88.0,False
47696,A. Bernhardsson,Sweden,Midfielder,1950.0,True,annual_current,42,11,0.2619047619047619,31,8,524.0,1950.0,0.26871794871794874,0.26871794871794874,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,8,524.0,450.0,False,74.0,False
47696,A. Bernhardsson,Sweden,Midfielder,1950.0,True,pre_world_cup,38,7,0.1842105263157894,31,4,305.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,4,305.0,231.0,False,74.0,False
21101,S. Moutoussamy,Congo DR,Midfielder,3357.0,True,annual_current,82,32,0.3902439024390244,50,25,1984.0,3357.0,0.591003872505213,0.591003872505213,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,25,1984.0,1912.0,False,72.0,False
21101,S. Moutoussamy,Congo DR,Midfielder,3357.0,True,pre_world_cup,78,28,0.358974358974359,50,21,1651.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,21,1651.0,1579.0,False,72.0,False
162199,A. Martha,Curaçao,Midfielder,2997.0,True,annual_current,62,11,0.1774193548387097,51,10,186.0,2997.0,0.062062062062062065,0.062062062062062065,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,10,186.0,118.0,False,68.0,False
162199,A. Martha,Curaçao,Midfielder,2997.0,True,pre_world_cup,62,11,0.1774193548387097,51,10,186.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,10,186.0,118.0,False,68.0,False
334915,F. Ghedjemis,Algeria,Attacker,3099.0,True,annual_current,44,7,0.1590909090909091,37,7,240.0,3099.0,0.07744433688286544,0.07744433688286544,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,7,240.0,173.0,False,67.0,False
334915,F. Ghedjemis,Algeria,Attacker,3099.0,True,pre_world_cup,40,3,0.075,37,3,239.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,3,239.0,172.0,False,67.0,False
2664,Trézéguet,Egypt,Attacker,3042.0,True,pre_world_cup,46,44,0.9565217391304348,2,37,2718.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,37,2718.0,2653.0,True,65.0,False
16871,Ahmed Zizo,Egypt,Attacker,2298.0,True,pre_world_cup,43,43,1.0,0,34,2121.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,34,2121.0,2056.0,True,65.0,False
309182,Gilson Benchimol,Cape Verde Islands,Attacker,1667.0,False,annual_current,36,14,0.3888888888888889,22,11,422.0,1667.0,0.2531493701259748,0.2531493701259748,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,11,422.0,368.0,False,54.0,False
309182,Gilson Benchimol,Cape Verde Islands,Attacker,1667.0,False,pre_world_cup,32,10,0.3125,22,7,344.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,7,344.0,290.0,False,54.0,False
77037,J. Lukic,Bosnia & Herzegovina,Attacker,2578.0,True,pre_world_cup,40,0,0.0,40,1,45.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,1,45.0,0.0,False,45.0,False
34168,Kim Jin-Gyu,South Korea,Midfielder,2665.0,True,annual_current,37,7,0.1891891891891892,30,6,227.0,2665.0,0.08517823639774859,0.08517823639774859,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,6,227.0,199.0,False,28.0,False
34168,Kim Jin-Gyu,South Korea,Midfielder,2665.0,True,pre_world_cup,36,4,0.1111111111111111,32,3,169.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,3,169.0,141.0,False,28.0,False
417,A. Schöpf,Austria,Midfielder,2155.0,True,annual_current,56,33,0.5892857142857143,23,14,717.0,2155.0,0.33271461716937356,0.33271461716937356,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,14,717.0,697.0,False,20.0,False
417,A. Schöpf,Austria,Midfielder,2155.0,True,pre_world_cup,58,35,0.603448275862069,23,10,717.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator,10,717.0,697.0,False,20.0,False
41585,Gonçalo Ramos,Portugal,Attacker,1906.0,True,pre_world_cup,56,56,1.0,0,56,1747.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,56,1747.0,1730.0,True,17.0,False
17269,Emam Ashour,Egypt,Midfielder,2153.0,True,pre_world_cup,43,43,1.0,0,26,1663.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,26,1663.0,1649.0,True,14.0,False
2500,F. Balbuena,Paraguay,Defender,1843.0,True,annual_current,59,59,1.0,0,26,1086.0,1843.0,0.5892566467715681,0.5892566467715681,False,existing aggregate-season denominator; exact-window detailed numerator reconciled from all cached official fixture rows,26,1086.0,1084.0,False,2.0,False
2500,F. Balbuena,Paraguay,Defender,1843.0,True,pre_world_cup,56,56,1.0,0,22,1085.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator,22,1085.0,1083.0,True,2.0,False
