fixture_id,status,target_players,player_rows,lineup_rows,updated_at_utc,error
1543779,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1543176,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1543177,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1543778,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1542140,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537400,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537393,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537626,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1491649,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1504705,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1521238,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1504695,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1504683,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1505612,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1491631,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389753,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1504674,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1501309,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415732,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389742,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389732,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415724,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415708,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1485346,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415697,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1485353,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389684,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415685,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324322,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415668,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324312,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389661,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324302,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415649,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389645,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324299,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324289,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415627,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324273,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415617,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324267,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1393763,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1446913,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1393759,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1446910,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415592,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324252,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1446907,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1446904,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324242,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415603,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1446901,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1446899,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1446895,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324227,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415928,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324216,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324202,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1421145,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1421138,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1383454,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1383451,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324182,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324174,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324162,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1321725,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324153,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1324142,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1546530,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1540984,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537108,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1544967,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1528532,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1540727,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1544965,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1540980,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1543180,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1543178,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389406,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537098,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1540978,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1542141,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1542139,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1540975,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1528526,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389405,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537094,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1542383,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1394409,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1394400,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537399,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537092,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389396,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537088,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1394389,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398668,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389387,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537392,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398663,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1528518,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389377,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1451617,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398646,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537625,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398644,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1537081,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389367,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398631,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389358,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398624,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389343,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398607,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1400901,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398604,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398592,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1400896,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1505614,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1505611,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1505608,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1505609,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1505605,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1400890,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389329,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1505602,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398565,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1400882,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389321,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398564,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1505593,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398551,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1489334,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415721,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398544,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1400867,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1389304,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1415717,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
1398533,retryable_error,0,0,0,2026-07-19T21:34:11.158213+00:00,"API-Football bundle error: {'requests': 'You have reached the request limit for the day, Go to https://dashboard.api-football.com to upgrade your plan.'}"
