player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible,minutes_num,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,profile_scored,lower_95,upper_95,role_rank_conservative,top30_lower_threshold,best_lower_threshold,plausible_top30,plausible_real_xi,guardrail_top35,insufficient_evidence_guardrail,in_selection_frontier,frontier_reason,cov_annual_current,pass_annual_current,miss_annual_current,known_minute_cov_annual_current,missing_startXI_annual_current,exact_minutes_annual_current,cov_pre_world_cup,pass_pre_world_cup,miss_pre_world_cup,known_minute_cov_pre_world_cup,missing_startXI_pre_world_cup,exact_minutes_pre_world_cup,covered,lo90,hi90,stable,rank,urank,needed,reason
154,L. Messi,Argentina,Attacker,RW,0.9791666666666666,48,RW:47 | LW:1,7195.0,low_is_left,1.0,False,True,False,3834.0,0.8327187970108291,0.0753707580810284,0.7573480389298006,0.6171077219611352,0.90484219804335,0.948798594430061,0.9738349197510268,0.3092955990943192,0.5903878508675517,0.4785761315000811,0.4038624949808355,True,0.6849921111720132,0.980445482849645,1.0,0.5132377794857867,0.6849921111720132,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3834.0,0.9629629629629628,True,2,1.0,0,3922.0,True,0.7087449322151675,0.9566926618064906,True,1.0,4.0,False,outside_decision_frontier
168,D. Sanchez,Colombia,Defender,RB,0.64,50,RB:32 | RCB:17 | LCB:1,5466.0,low_is_left,1.0,False,True,False,4228.0,0.5176281809824432,0.0717730576679086,0.4458551233145345,0.7106616852543107,0.4017903921709045,0.3911305181651459,0.4315786626808881,0.5906926132381712,0.548942140333501,0.6174574877372885,0.6183765242613634,True,0.3769529879533422,0.6583033740115443,72.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4228.0,1.0,True,0,1.0,0,3844.0,True,0.3995720067599866,0.6356843552048999,True,70.0,147.0,False,outside_decision_frontier
184,H. Kane,England,Attacker,RW,0.9444444444444444,54,RW:51 | ST:3,5228.0,low_is_left,1.0,True,True,True,4702.0,0.6747905512750115,0.0680593230862138,0.6067312281887978,0.3692336840460982,0.6271105884345745,0.6211675081441365,0.9886439152556574,0.3152252799035418,0.5106271621589644,0.5091645210036656,0.3357264408365435,True,0.5413942780260325,0.8081868245239906,28.0,0.5132377794857867,0.6849921111720132,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,4702.0,1.0,True,0,1.0,0,4423.0,True,0.5628429268487907,0.7867381757012324,True,28.0,103.0,False,outside_decision_frontier
186,Son Heung-Min,South Korea,Attacker,RW,1.0,32,RW:32,4495.0,low_is_left,1.0,False,True,False,2965.0,0.7371302553303303,0.0857070582353981,0.6514231970949321,0.4734226048228432,0.7965827301271456,0.8915794160500436,0.817016818000346,0.258168463726098,0.3984336730982926,0.5250161226434055,0.5098493158764544,True,0.5691444211889498,0.9051160894717108,11.0,0.5132377794857867,0.6849921111720132,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2965.0,1.0,True,0,1.0,0,2794.0,True,0.5961546897364947,0.8781058209241659,True,11.0,21.0,False,outside_decision_frontier
207,I. Perisic,Croatia,Defender,LCB,0.45,40,LCB:18 | LB:12 | RB:10,3578.0,low_is_left,1.0,True,False,False,3330.0,0.4467877822904044,0.0808736084303188,0.3659141738600855,0.4719496682967214,0.5453530774673522,0.7718096202417761,0.6881309305751029,0.5191681987952848,0.3992752245027924,0.3590727176849181,0.3096964621779129,True,0.2882755097669794,0.6053000548138294,24.0,0.1962433102698438,0.5691781948134136,True,True,True,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,3330.0,1.0,True,0,1.0,0,2970.0,True,0.31376253413914135,0.5798130304416674,False,24.0,24.0,False,outside_decision_frontier
217,L. Martinez,Argentina,Attacker,ST,0.55,40,ST:22 | RW:18,4844.0,low_is_left,1.0,False,False,False,3169.0,0.6293265244116983,0.0829025364262972,0.5464239879854011,0.3608063020575431,0.5928064736398203,0.6488065769009502,0.9199252313739404,0.3687922645079189,0.4983260292552574,0.3286032854002435,0.3187656635943001,True,0.4668375530161558,0.7918154958072409,8.0,0.2792401392268431,0.6160898225863196,True,True,True,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,3169.0,1.0,True,0,1.0,0,3201.0,True,0.4929639866874268,0.7656890621359699,False,8.0,9.0,False,outside_decision_frontier
225,A. Behich,Australia,Midfielder,RB,0.8888888888888888,36,RB:32 | LB:2 | LCB:2,4313.0,low_is_left,1.0,False,True,False,3289.0,0.4926777122072165,0.08137612413107,0.4113015880761465,0.5749547509156214,0.5121099609841212,0.5197602869734742,0.5145838706703733,0.4661317864635197,0.3549230234975068,0.4344352915357963,0.3903320398009353,True,0.3331805089103192,0.6521749155041138,119.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3289.0,1.0,True,0,1.0,0,3066.0,True,0.3588258992829728,0.6265295251314602,True,117.0,160.0,False,outside_decision_frontier
226,D. Dumfries,Netherlands,Midfielder,CM,0.8461538461538461,26,CM:22 | RB:4,2653.0,low_is_left,1.0,True,True,True,2172.0,0.4228328982096562,0.1001380262906767,0.3226948719189795,0.387179168988009,0.4550228504774303,0.5351317652313272,0.5598045379854808,0.4140375435292959,0.451295148797226,0.334274840973249,0.437059382823579,True,0.2265623666799298,0.6191034297393826,109.0,0.4690746672053949,0.6749395504392031,True,False,False,False,True,plausible_top30,1.0,True,0,1.0,0,2172.0,1.0,True,0,1.0,0,1925.0,True,0.2581205024696748,0.5875452939496376,True,108.0,109.0,False,outside_decision_frontier
228,A. Obispo,Curaçao,Defender,LCB,0.5714285714285714,21,LCB:12 | RB:6 | RCB:3,2132.0,low_is_left,1.0,True,False,False,2031.0,0.5790318844280478,0.1035556922070369,0.4754761922210108,0.62402082502419,0.341932769264211,0.3302552633842027,0.4968004254911854,0.5080168248041753,0.5022110006139474,0.7427450029193066,0.6126212762582713,True,0.3760627277022552,0.7820010411538403,14.0,0.1962433102698438,0.5691781948134136,True,True,True,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,2031.0,1.0,True,0,1.0,0,1761.0,True,0.4086979285098328,0.7493658403462627,False,14.0,11.0,False,outside_decision_frontier
241,M. Sadilek,Czech Republic,Midfielder,DM,0.4666666666666667,30,DM:14 | CM:12 | ST:2 | AM:1 | RW:1,2929.0,low_is_left,1.0,True,False,False,2792.0,0.5893614997906107,0.0883224750494112,0.5010390247411994,0.5447562301578655,0.6080963356199104,0.8003834960330343,0.4430453212197061,0.5327675147624907,0.3809714763542497,0.3107147218997822,0.4386162446414196,True,0.4162494486937647,0.7624735508874567,11.0,0.1010747767397886,0.5957839179206379,True,True,True,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,2792.0,1.0,True,0,1.0,0,2609.0,True,0.4440839563642558,0.7346390432169656,False,11.0,11.0,False,outside_decision_frontier
242,R. Thomas,New Zealand,Midfielder,AM,1.0,27,AM:27,2532.0,low_is_left,1.0,True,True,True,2249.0,0.6175362361442718,0.0984088620763962,0.5191273740678755,0.4835091776534227,0.5102536746974562,0.419485421617595,0.3917717946534272,0.8100610313968698,0.7298582291739337,0.5076938083334789,0.384622393805165,True,0.424654866474535,0.8104176058140085,44.0,0.4573550598962117,0.5936339452033933,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2249.0,1.0,True,0,1.0,0,2168.0,True,0.4556680624337443,0.7794044098547992,True,44.0,39.0,False,outside_decision_frontier
247,C. Gakpo,Netherlands,Attacker,LW,0.6444444444444445,45,LW:29 | RW:11 | ST:5,4345.0,low_is_left,1.0,True,True,True,3972.0,0.6242468303827268,0.074049872962758,0.5501969574199688,0.3846337814175535,0.6631676034215693,0.6857869639786096,0.680721321337159,0.3519309075966289,0.5538617982364192,0.4141079799489006,0.3630752331905033,True,0.479109079375721,0.7693845813897325,6.0,0.3191469542975713,0.596298917266123,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3972.0,1.0,True,0,1.0,0,3601.0,True,0.5024456282646386,0.746048032500815,True,6.0,10.0,False,outside_decision_frontier
249,D. Malen,Netherlands,Attacker,RW,0.9705882352941176,34,RW:33 | ST:1,3344.0,low_is_left,1.0,True,True,True,3016.0,0.6263516412949319,0.0849793234330597,0.5413723178618721,0.2555850540913122,0.5586325440615619,0.4690213854494032,0.903375471076136,0.2495287251795186,0.3047157967958437,0.3621365646918882,0.3239533589116602,True,0.4597921673661347,0.7929111152237291,91.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3016.0,1.0,True,0,1.0,0,2829.0,True,0.48657309293018147,0.7661301896596824,True,91.0,132.0,False,outside_decision_frontier
257,Marquinhos,Brazil,Defender,RCB,0.8,40,RCB:32 | RB:7 | LCB:1,5209.0,low_is_left,1.0,False,True,False,3252.0,0.4610098362888754,0.081837747856168,0.3791720884327073,0.7640062385586065,0.3533628518853777,0.3495742088478182,0.4106122013829711,0.4645698546785281,0.424417065703835,0.8835253339285496,0.7250793957861547,True,0.3006078504907859,0.6214118220869649,31.0,0.2884856769736131,0.5807958869886298,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3252.0,1.0,True,0,1.0,0,3392.0,True,0.32639871990611735,0.5956209526716334,True,30.0,32.0,False,outside_decision_frontier
264,T. Meunier,Belgium,Defender,RB,1.0,30,RB:30,3124.0,low_is_left,1.0,True,True,True,2744.0,0.4864571192920132,0.0890916257807464,0.3973654935112667,0.5859022552942118,0.46182173126309,0.5284025075491088,0.439938956029574,0.5092715328934591,0.3180888570713521,0.5498309242967161,0.4520435808208782,True,0.3118375327617502,0.6610767058222762,139.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,2744.0,1.0,True,0,1.0,0,2554.0,True,0.33991443549554917,0.6329998030884771,True,137.0,154.0,False,outside_decision_frontier
271,L. Paredes,Argentina,Midfielder,AM,0.8205128205128205,39,AM:32 | DM:5 | CM:2,4285.0,low_is_left,1.0,True,True,True,3687.0,0.72932324552403,0.0768585822136089,0.6524646633104211,0.8559117509305098,0.655288877481106,0.7836109764638113,0.5120348650602001,0.5709381797849428,0.6265976962657311,0.7556081842073644,0.6003484877289261,True,0.5786804243853565,0.8799660666627036,5.0,0.4573550598962117,0.5936339452033933,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3687.0,1.0,True,0,1.0,0,3385.0,True,0.6029021278076275,0.8557443632404326,True,5.0,12.0,False,outside_decision_frontier
272,A. Rabiot,France,Midfielder,CM,0.7105263157894737,38,CM:27 | DM:7 | AM:3 | RW:1,3658.0,low_is_left,1.0,True,True,True,3405.0,0.5605497784700323,0.0799779705351736,0.4805718079348586,0.596410555671163,0.5250854770931683,0.54348533387301,0.5267263207615802,0.5552802977082305,0.6285780842701834,0.5409746925902271,0.5579715238687758,True,0.4037929562210919,0.7173066007189727,67.0,0.4690746672053949,0.6749395504392031,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,3405.0,1.0,True,0,1.0,0,2910.0,True,0.42899772355903404,0.6921018333810305,True,67.0,81.0,False,outside_decision_frontier
276,Neymar,Brazil,Attacker,RW,1.0,29,RW:29,3682.0,low_is_left,1.0,False,True,False,2566.0,0.7559076596759845,0.0921299025288989,0.6637777571470855,0.6035132343915178,0.8519599800638408,0.8409324437820094,0.8208112578246506,0.2573962364566289,0.733017420840983,0.3348874011804811,0.3100029517146798,True,0.5753330507193426,0.9364822686326264,8.0,0.5132377794857867,0.6849921111720132,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2566.0,1.0,True,0,1.0,0,2619.0,True,0.6043674553506395,0.9074478640013295,True,8.0,10.0,False,outside_decision_frontier
278,K. Mbappe,France,Attacker,RW,0.8723404255319149,47,RW:41 | ST:5 | LW:1,4582.0,low_is_left,1.0,True,True,True,4228.0,0.7650224503401326,0.0717730576679086,0.693249392672224,0.5089911865071743,0.8380797743828776,0.7895404886344662,0.9781521983898452,0.2260878477565299,0.4069106459185795,0.5454445873369671,0.5320849658423873,True,0.6243472573110316,0.9056976433692336,3.0,0.5132377794857867,0.6849921111720132,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,4228.0,1.0,True,0,1.0,0,3755.0,True,0.646966276117676,0.8830786245625892,True,3.0,18.0,False,outside_decision_frontier
280,Alisson,Brazil,Goalkeeper,GK,1.0,39,GK:39,4566.0,low_is_left,1.0,True,True,True,3746.0,0.7908862780079655,0.0762509135372791,0.7146353644706863,0.3495560745424538,0.3100258332246794,0.3088270085995809,0.3181716766212979,0.2079624125659467,0.1547768346689259,0.8077300378082082,0.9996646498695336,True,0.6414344874748984,0.9403380685410326,12.0,0.586972041249707,0.6652291855465318,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,3746.0,1.0,True,0,1.0,0,3391.0,True,0.6654646863178089,0.9163078696981222,True,12.0,21.0,False,outside_decision_frontier
289,A. Robertson,Scotland,Defender,LB,0.75,20,LB:15 | LCB:3 | RB:2,2766.0,low_is_left,1.0,True,True,True,2248.0,0.4999146161451914,0.0984307477348624,0.401483868410329,0.6883703328882816,0.4968047932033863,0.6323242833624809,0.524764934618817,0.4149216861453558,0.227153372650912,0.5412536694160895,0.5081888626684959,True,0.306990350584861,0.6928388817055219,32.0,0.316122165425593,0.5528913134304534,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2248.0,1.0,True,0,1.0,0,2023.0,True,0.3380104437299576,0.6618187885604252,True,31.0,27.0,False,outside_decision_frontier
290,V. van Dijk,Netherlands,Defender,RCB,0.864406779661017,59,RCB:51 | RB:5 | LCB:3,5711.0,low_is_left,1.0,True,True,True,5331.0,0.5622875643393284,0.063918208850236,0.4983693554890923,0.7511037716814051,0.3440197958741482,0.3905337153356957,0.5417609663056991,0.3996726152038383,0.6069203540781533,0.5671134151630713,0.6258401793509708,True,0.4370078749928656,0.6875672536857911,10.0,0.2884856769736131,0.5807958869886298,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,5331.0,1.0,True,0,1.0,0,4941.0,True,0.457151466683776,0.6674236619948808,True,10.0,20.0,False,outside_decision_frontier
292,J. Henderson,England,Midfielder,DM,0.75,24,DM:18 | CM:5 | AM:1,2262.0,low_is_left,1.0,True,True,True,2106.0,0.4545069458842281,0.1016950359746253,0.3528119099096027,0.5993782065699442,0.4101226831458415,0.5172461428092533,0.381075322594837,0.4905385249224585,0.2399937250200519,0.3570099032599617,0.3494953198177793,True,0.2551846753739624,0.6538292163944938,22.0,0.1010747767397886,0.5957839179206379,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2106.0,1.0,True,0,1.0,0,2094.0,True,0.2872334971184052,0.621780394650051,True,22.0,21.0,False,outside_decision_frontier
299,Fabinho,Brazil,Midfielder,CM,0.5,40,CM:20 | AM:13 | RB:5 | DM:2,5291.0,low_is_left,1.0,False,False,False,3600.0,0.5942953655790392,0.0777817459305202,0.5165136196485189,0.678087853583433,0.4480795562087633,0.4830589484751977,0.4701892293233884,0.6567807841132346,0.5182714856721641,0.7298584422649119,0.7009537191641703,True,0.4418431435552195,0.7467475876028589,44.0,0.4690746672053949,0.6749395504392031,True,True,False,True,True,insufficient_evidence_guardrail,1.0,True,0,1.0,0,3600.0,1.0,True,0,1.0,0,3522.0,True,0.4663557786746051,0.7222349524834732,False,44.0,67.0,False,outside_decision_frontier
304,S. Mane,Senegal,Midfielder,CM,0.5789473684210527,38,CM:22 | LW:6 | DM:6 | ST:2 | RW:2,4360.0,low_is_left,1.0,False,False,False,3389.0,0.7174139219979132,0.08016654249287,0.6372473795050432,0.477389136909612,0.8246782399597671,0.8276821436394992,0.7718967413025057,0.3906143679606003,0.6523416067163178,0.4408247732823334,0.3499053734923252,True,0.560287498711888,0.8745403452839384,7.0,0.4690746672053949,0.6749395504392031,True,True,True,True,True,insufficient_evidence_guardrail,1.0,True,0,0.9741304972693304,1,3389.0,1.0,True,0,0.9711168164313222,1,3026.0,True,0.5855516938183567,0.8492761501774697,False,7.0,9.0,False,outside_decision_frontier
306,M. Salah,Egypt,Attacker,RW,0.9210526315789472,38,RW:35 | ST:3,4285.0,low_is_left,1.0,True,True,True,4145.0,0.6421694064971394,0.0724880922794636,0.5696813142176756,0.4482536059497302,0.7119272072898669,0.7986125183088446,0.7585716912059077,0.316718047794308,0.3240193121692226,0.3304396260459815,0.313945557954788,True,0.5000927456293905,0.7842460673648882,54.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,True,0,1.0,0,4145.0,1.0,True,0,1.0,0,3717.0,True,0.5229371050004706,0.7614017079938081,True,54.0,141.0,False,outside_decision_frontier
318,K. Koulibaly,Senegal,Defender,RCB,0.6176470588235294,34,RCB:21 | LCB:12 | RB:1,3136.0,low_is_left,1.0,False,True,False,2476.0,0.6483517531189714,0.0937893697625287,0.5545623833564427,0.6242811371027962,0.3810956940758433,0.4311118508509784,0.4404703014123438,0.6890079971533963,0.5360576962199122,0.7481141992037871,0.5785773467803975,True,0.464524588384415,0.8321789178535277,3.0,0.2884856769736131,0.5807958869886298,True,True,True,False,True,plausible_real_xi,1.0,True,0,1.0,0,2476.0,1.0,True,0,1.0,0,2794.0,True,0.49408196809558336,0.8026215381423595,True,3.0,4.0,False,outside_decision_frontier
