player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible,minutes_num,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,profile_scored,lower_95,upper_95,role_rank_conservative,top30_lower_threshold,best_lower_threshold,plausible_top30,plausible_real_xi,guardrail_top35,insufficient_evidence_guardrail,in_selection_frontier,frontier_reason,cov_annual_current,pass_annual_current,miss_annual_current,known_minute_cov_annual_current,missing_startXI_annual_current,exact_minutes_annual_current,cov_pre_world_cup,pass_pre_world_cup,miss_pre_world_cup,known_minute_cov_pre_world_cup,missing_startXI_pre_world_cup,exact_minutes_pre_world_cup,covered,lo90,hi90,stable,rank,urank,needed,reason
25341,D. Luckassen,Ghana,Defender,RB,0.9545454545454546,44,RB:42 | RCB:1 | LCB:1,3512.0,low_is_left,1.0,False,True,False,2128.0,0.4378027794603311,0.1011679910150193,0.3366347884453117,0.577743543882047,0.3717568104065045,0.3362249953274223,0.428079916956543,0.4628987639778099,0.4811343386691943,0.6217350082970377,0.5510048288583308,True,0.2395135170708931,0.6360920418497691,212.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.5417515274949084,20,2128.0,1.0,False,0,0.5197438633938101,20,1948.0,False,0.27139624250788263,0.6042093164127795,True,209.0,192.0,True,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,Defender,RB,1.0,12,RB:12,4204.0,low_is_left,0.5263157894736842,False,True,False,1176.0,0.4152446306263797,0.1360897063089832,0.2791549243173964,0.729562283832415,0.3390009208857054,0.388466646767141,0.4673856801707599,0.4027647985625857,0.217649354190666,0.2887979005622021,0.656777103958503,True,0.1485088062607726,0.6819804549919868,237.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,0.5263157894736842,False,18,1.0,0,1176.0,0.4358974358974359,False,22,1.0,0,1176.0,False,0.191396983613288,0.6390922776394714,True,232.0,136.0,True,upper90_can_enter_real_xi
36579,S. Rahimi,Morocco,Attacker,RW,0.9230769230769232,13,RW:12 | ST:1,2185.0,low_is_left,1.0,False,True,False,1143.0,0.6052897782066146,0.1380402771303948,0.4672495010762196,0.3278841520221222,0.6319601887831231,0.5639112077551376,0.7435747327420672,0.34624778116954,0.5841641106408498,0.4188257942547893,0.3502611384001584,True,0.3347308350310406,0.8758487213821885,172.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.679144385026738,6,1143.0,0.9722222222222222,False,1,0.6711327649208283,6,1102.0,False,0.37823372770329833,0.8323458287099308,True,170.0,49.0,True,upper90_can_enter_real_xi
37435,D. Duarte,Cape Verde Islands,Midfielder,AM,0.935483870967742,31,AM:29 | CM:2,3100.0,low_is_left,1.0,False,True,False,2803.0,0.5880806611799655,0.0881489997947986,0.4999316613851668,0.58843289686021,0.5300723786846673,0.5259529223786336,0.4195043488097069,0.5133841356895869,0.5972849336129458,0.7360620563834345,0.6033078295026391,True,0.4153086215821602,0.7608527007777708,55.0,0.4573550598962117,0.5936339452033933,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.7274850765637166,11,2803.0,1.0,False,0,0.7074393981610476,11,2539.0,False,0.44308845915534645,0.7330728632045845,True,55.0,68.0,True,upper90_can_enter_real_xi
41608,D. Borges,Cape Verde Islands,Defender,RB,0.7333333333333333,15,RB:11 | LCB:4,1740.0,low_is_left,1.0,False,True,False,1380.0,0.4998859042791145,0.1256288529584353,0.3742570513206791,0.5062246574177943,0.3878627559577054,0.3853061870308667,0.3633755325291894,0.587745481580368,0.7250341047322643,0.5552370506553498,0.3840079038548463,True,0.2536533524805812,0.7461184560776478,169.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.5227272727272727,14,1380.0,1.0,False,0,0.44,14,990.0,False,0.293244829840679,0.70652697871755,True,167.0,54.0,True,upper90_can_enter_real_xi
41627,K. Gorre,Curaçao,Attacker,RW,0.8461538461538461,13,RW:11 | LW:2,2007.0,low_is_left,1.0,False,True,False,1435.0,0.6259366815341575,0.1231978098361819,0.5027388716979755,0.4000126257972476,0.7229414352625582,0.6827250850673986,0.7178154145291493,0.3783972155375255,0.3816572724810384,0.3967045132026892,0.3779998179659104,True,0.3844689742552408,0.8674043888130741,139.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.7265822784810126,6,1435.0,1.0,False,0,0.753199268738574,6,1648.0,False,0.42329431719263594,0.828579045875679,True,138.0,57.0,True,upper90_can_enter_real_xi
42207,M. Abunada,Qatar,Goalkeeper,GK,1.0,16,GK:16,1665.0,low_is_left,1.0,False,True,False,1440.0,0.7698020676827474,0.1229837387624884,0.6468183289202589,0.2809519431729146,0.3263008764267897,0.3088270085995809,0.3181716766212979,0.2114351288633184,0.2315618209185916,0.7586408107994725,0.9996646498695336,True,0.5287539397082701,1.0,34.0,0.586972041249707,0.6652291855465318,True,True,True,False,True,plausible_real_xi,1.0,False,0,0.6666666666666666,8,1440.0,1.0,False,0,0.6190476190476191,8,1170.0,False,0.567511818923216,0.9720923164422788,True,34.0,2.0,True,upper90_can_enter_real_xi
42288,Lucas Mendes,Qatar,Defender,RB,0.8181818181818182,11,RB:9 | RCB:2,2005.0,low_is_left,1.0,False,True,False,1021.0,0.4713922064257408,0.1460548781249501,0.3253373283007907,0.5593215242834672,0.3497054197370367,0.4012288157387372,0.4609770513358228,0.5856533571635615,0.5123706365670728,0.262565068489145,0.5373761128536092,True,0.1851246453008386,0.757659767550643,221.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.7393193338160753,4,1021.0,1.0,False,0,0.7368421052631579,4,1008.0,False,0.2311533104079614,0.7116311024435202,True,218.0,50.0,True,upper90_can_enter_real_xi
49837,M. Gunok,Türkiye,Goalkeeper,GK,1.0,15,GK:15,1831.0,low_is_left,1.0,False,True,False,1381.0,0.6764868698843859,0.1255833599810398,0.550903509903346,0.2578155134524534,0.3048250605573176,0.3088270085995809,0.3181716766212979,0.2058152747157882,0.1711000287930004,0.1673880651043441,0.9996646498695336,True,0.4303434843215478,0.922630255447224,88.0,0.586972041249707,0.6652291855465318,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.7932222860425043,4,1381.0,1.0,False,0,0.7932222860425043,4,1381.0,False,0.4699206247348202,0.8830531150339516,True,88.0,41.0,True,upper90_can_enter_real_xi
70535,I. Adel,Egypt,Attacker,RW,1.0,9,RW:9,1016.0,low_is_left,1.0,False,True,False,911.0,0.578789924235813,0.1546214526945401,0.4241684715412728,0.3502091410422961,0.6376796673389522,0.4489536503816714,0.7716992384057733,0.514401288260108,0.6866492939759519,0.2745123813810576,0.2787099739103082,True,0.2757318769545143,0.8818479715171117,200.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.627842866988284,6,911.0,1.0,False,0,0.6273291925465838,6,909.0,False,0.3244602669666932,0.8331195815049328,True,195.0,48.0,True,upper90_can_enter_real_xi
73520,A. Ganiev,Uzbekistan,Attacker,RW,1.0,11,RW:11,1142.0,low_is_left,1.0,False,True,False,1043.0,0.4601228285039906,0.1445063007248647,0.3156165277791259,0.5071514248206983,0.449323113525188,0.5732075126479536,0.5077765819609135,0.5448032488550174,0.3796471416841592,0.2908063759939768,0.40320211504618,True,0.1768904790832557,0.7433551779247256,244.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.4528875379939209,14,1043.0,1.0,False,0,0.4225481209899175,14,922.0,False,0.22243111563935675,0.6978145413686245,True,236.0,199.0,True,upper90_can_enter_top30
113580,W. Semedo,Cape Verde Islands,Midfielder,AM,0.9487179487179488,39,AM:37 | CM:1 | RW:1,2135.0,low_is_left,1.0,False,True,False,1530.0,0.5602709139277136,0.1193117518002608,0.4409591621274527,0.3663868119100779,0.8526180390638869,0.5449247637487571,0.7906670935420888,0.3191610177097979,0.8293069807533967,0.5267671339141783,0.366960196849569,True,0.3264198803992022,0.7941219474562249,103.0,0.4573550598962117,0.5936339452033933,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.425,23,1530.0,1.0,False,0,0.4034582132564842,23,1400.0,False,0.36402054624112073,0.7565212816143063,True,102.0,55.0,True,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,Midfielder,AM,0.6153846153846154,13,AM:8 | CM:3 | RW:1 | DM:1,2710.0,low_is_left,0.4166666666666667,False,True,False,1090.0,0.5482202764153875,0.1413564691697794,0.4068638072456081,0.3937174932635851,0.6902603205358782,0.6349772121553086,0.647064765909899,0.4903309946679831,0.7196824061701339,0.4720284949863398,0.3730864409448458,True,0.2711615968426198,0.8252789559881551,120.0,0.4573550598962117,0.5936339452033933,True,True,False,False,True,plausible_real_xi,0.4166666666666667,False,28,1.0,0,1180.0,0.3636363636363636,False,28,1.0,0,1036.0,False,0.3157095754084219,0.7807309774223531,True,119.0,36.0,True,upper90_can_enter_real_xi
160925,T. Ali,Sweden,Midfielder,AM,0.7368421052631579,19,AM:14 | RW:5,2262.0,low_is_left,1.0,False,True,False,1297.0,0.6675682482914489,0.1295862581594898,0.537981990131959,0.4738117758159005,0.8368882678180964,0.7537688323675744,0.6442617663275969,0.3849752708384569,0.4950311410977631,0.3941808285592162,0.3534957162800101,True,0.4135791822988488,0.921557314284049,33.0,0.4573550598962117,0.5936339452033933,True,True,True,False,True,plausible_real_xi,1.0,False,0,0.7827398913699457,4,1297.0,1.0,False,0,0.7616525423728814,5,1438.0,False,0.4544178215547423,0.8807186750281555,True,33.0,6.0,True,upper90_can_enter_real_xi
283174,M. Al Mannai,Qatar,Midfielder,AM,0.6666666666666666,12,AM:8 | RW:3 | RB:1,1165.0,low_is_left,1.0,False,True,False,1053.0,0.434197225910677,0.1438184991013349,0.290378726809342,0.3275531935532724,0.4760742204120724,0.3952398957628859,0.5586038466561627,0.6318498539915948,0.5490424077298681,0.3758548240713432,0.241232532640419,True,0.1523129676720605,0.7160814841492935,148.0,0.4573550598962117,0.5936339452033933,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.6256684491978609,7,1053.0,1.0,False,0,0.6101485148514851,7,986.0,False,0.19763684604112924,0.6707576057802247,True,141.0,114.0,True,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,Goalkeeper,GK,1.0,14,GK:14,5324.0,low_is_left,0.5384615384615384,False,True,False,1356.0,0.7163677705912807,0.1267357364860238,0.5896320341052568,0.4278712707617326,0.3016947887554012,0.3088270085995809,0.3181716766212979,0.2058152747157882,0.171527688678842,0.2065197267379373,0.9996646498695336,True,0.4679657270786739,0.9647698141038874,73.0,0.586972041249707,0.6652291855465318,True,True,False,False,True,plausible_real_xi,0.5384615384615384,False,18,1.0,0,1356.0,0.4358974358974359,False,22,1.0,0,1356.0,False,0.5079060347678783,0.924829506414683,True,73.0,15.0,True,upper90_can_enter_real_xi
341844,M. Ghorbani,Iran,Midfielder,AM,0.75,8,AM:6 | CM:1 | RB:1,995.0,low_is_left,1.0,False,True,False,906.0,0.5094136498050651,0.15504752529253,0.354366124512535,0.5677220313280535,0.429501143346753,0.3749678882758376,0.4866966558865991,0.5736691896270651,0.5452940460500015,0.5751286245319006,0.4989446351177761,True,0.2055205002317061,0.813306799378424,143.0,0.4573550598962117,0.5936339452033933,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.5016611295681063,10,906.0,1.0,False,0,0.4755244755244755,10,816.0,False,0.254383165477797,0.7644441341323331,True,137.0,50.0,True,upper90_can_enter_real_xi
350799,Jeremy Arevalo,Ecuador,Attacker,RW,1.0,12,RW:12,1345.0,low_is_left,1.0,False,True,False,1033.0,0.7736947294612088,0.1452040657707631,0.6284906636904456,0.3374309275955993,0.6272569170725032,0.46340707875524,0.9346948374150192,0.2962401542772299,0.7987516363294657,0.6269573354283375,0.4911667122393535,True,0.4890947605505129,1.0,18.0,0.5132377794857867,0.6849921111720132,True,True,True,False,True,plausible_real_xi,1.0,False,0,0.7927858787413661,3,1033.0,1.0,False,0,0.7927858787413661,3,1033.0,False,0.5348552952300689,1.0,True,18.0,1.0,True,upper90_can_enter_real_xi
377930,A. Al Oui,Qatar,Defender,RB,1.0,18,RB:18,2032.0,low_is_left,1.0,False,True,False,1594.0,0.4032154106744212,0.1168919972510093,0.2863234134234118,0.3308836027021052,0.370339520751598,0.3362601239583108,0.5177439112313532,0.554287122863622,0.4106521931078714,0.3084921166497674,0.2455170864984997,True,0.1741070960624428,0.6323237252863996,236.0,0.4116887865378286,0.5370524709848076,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.6888504753673294,8,1594.0,1.0,False,0,0.66728280961183,8,1444.0,False,0.21094518503449702,0.5954856363143454,True,231.0,203.0,True,upper90_can_enter_real_xi
535046,A. Amaimouni,Morocco,Midfielder,RW,1.0,18,RW:18,1574.0,low_is_left,1.0,False,True,False,1502.0,0.7812568051039503,0.1204187102528564,0.6608380948510939,0.3275027398344546,0.9602318705111726,0.6732372762381448,0.7575555119876867,0.3677915601815095,0.9012632019944804,0.5223656588879168,0.268457393881974,True,0.5452361330083517,1.0,9.0,0.5132377794857867,0.6849921111720132,True,True,True,False,True,plausible_real_xi,1.0,False,0,0.675967596759676,8,1502.0,1.0,False,0,0.6725784447476125,8,1479.0,False,0.5831856527917211,0.9793279574161796,True,9.0,2.0,True,upper90_can_enter_real_xi
542644,A. Jasim,Iraq,Attacker,RW,0.9545454545454546,22,RW:21 | LW:1,1566.0,low_is_left,1.0,False,True,False,1476.0,0.6007972644569028,0.1214746786823312,0.4793225857745716,0.4169221706587959,0.7099092982008013,0.5493796633035554,0.57603821099378,0.4331143362121961,0.5534797387125387,0.5387162168194036,0.4161703764494137,True,0.3627068942395337,0.838887634674272,162.0,0.5132377794857867,0.6849921111720132,True,True,False,False,True,plausible_real_xi,1.0,False,0,0.7663551401869159,5,1476.0,1.0,False,0,0.7493036211699164,5,1345.0,False,0.4009891986435057,0.8006053302703,True,161.0,87.0,True,upper90_can_enter_real_xi
