player_id,fixture_id,window,team_id,lineup_source,minutes,entry_minute,exit_minute,match_max_minutes,status_short,reconstruction_method,evidence_grade,complete_two_team_lineups,events_key_present,event_count,team_substitution_count,selection_resolution_reason,resolved_role,model_parameters_changed,thresholds_changed
1324,1415609,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,AM,False,False
1324,1415609,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,AM,False,False
1324,1415617,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,19,5,upper90_can_enter_real_xi,AM,False,False
1324,1415617,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,19,5,upper90_can_enter_real_xi,AM,False,False
1324,1415627,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,19,5,upper90_can_enter_real_xi,AM,False,False
1324,1415627,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,19,5,upper90_can_enter_real_xi,AM,False,False
1324,1415643,annual_current,3403,startXI,46.0,,46.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,16,5,upper90_can_enter_real_xi,AM,False,False
1324,1415643,pre_world_cup,3403,startXI,46.0,,46.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,16,5,upper90_can_enter_real_xi,AM,False,False
1324,1415668,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,22,5,upper90_can_enter_real_xi,AM,False,False
1324,1415668,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,22,5,upper90_can_enter_real_xi,AM,False,False
1324,1415685,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,12,5,upper90_can_enter_real_xi,AM,False,False
1324,1415685,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,12,5,upper90_can_enter_real_xi,AM,False,False
1324,1415697,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,3,upper90_can_enter_real_xi,AM,False,False
1324,1415697,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,3,upper90_can_enter_real_xi,AM,False,False
1324,1415708,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,AM,False,False
1324,1415708,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,AM,False,False
1324,1415732,annual_current,3403,startXI,60.0,,60.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,24,5,upper90_can_enter_real_xi,AM,False,False
1324,1415732,pre_world_cup,3403,startXI,60.0,,60.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,24,5,upper90_can_enter_real_xi,AM,False,False
1324,1421138,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,AM,False,False
1324,1421138,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,AM,False,False
1324,1421145,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,AM,False,False
1324,1421145,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,AM,False,False
1324,1537393,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,4,upper90_can_enter_real_xi,AM,False,False
1324,1537393,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,4,upper90_can_enter_real_xi,AM,False,False
1324,1537400,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,19,4,upper90_can_enter_real_xi,AM,False,False
1324,1537400,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,19,4,upper90_can_enter_real_xi,AM,False,False
1324,1543778,annual_current,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,4,upper90_can_enter_real_xi,AM,False,False
1324,1543778,pre_world_cup,3403,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,4,upper90_can_enter_real_xi,AM,False,False
1324,1543779,annual_current,3403,startXI,73.0,,73.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,20,5,upper90_can_enter_real_xi,AM,False,False
1324,1543779,pre_world_cup,3403,startXI,73.0,,73.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,20,5,upper90_can_enter_real_xi,AM,False,False
2514,1415919,annual_current,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,3,upper90_can_enter_real_xi,RW,False,False
2514,1415919,pre_world_cup,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,3,upper90_can_enter_real_xi,RW,False,False
2514,1415926,annual_current,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,23,5,upper90_can_enter_real_xi,RW,False,False
2514,1415926,pre_world_cup,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,23,5,upper90_can_enter_real_xi,RW,False,False
2514,1446901,annual_current,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,4,upper90_can_enter_real_xi,RW,False,False
2514,1446901,pre_world_cup,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,4,upper90_can_enter_real_xi,RW,False,False
2514,1446904,annual_current,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,13,5,upper90_can_enter_real_xi,RW,False,False
2514,1446904,pre_world_cup,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,13,5,upper90_can_enter_real_xi,RW,False,False
2514,1446911,annual_current,2865,startXI,86.0,,86.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,15,5,upper90_can_enter_real_xi,RW,False,False
2514,1446911,pre_world_cup,2865,startXI,86.0,,86.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,15,5,upper90_can_enter_real_xi,RW,False,False
2514,1446922,annual_current,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,RW,False,False
2514,1446922,pre_world_cup,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,RW,False,False
2514,1446924,annual_current,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,4,upper90_can_enter_real_xi,RW,False,False
2514,1446924,pre_world_cup,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,4,upper90_can_enter_real_xi,RW,False,False
2514,1544966,annual_current,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,RW,False,False
2514,1544966,pre_world_cup,2865,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,RW,False,False
2539,1393731,annual_current,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,AM,False,False
2539,1393731,pre_world_cup,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,AM,False,False
2539,1393743,annual_current,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,5,upper90_can_enter_real_xi,AM,False,False
2539,1393743,pre_world_cup,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,5,upper90_can_enter_real_xi,AM,False,False
2539,1393752,annual_current,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,18,4,upper90_can_enter_real_xi,AM,False,False
2539,1393752,pre_world_cup,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,18,4,upper90_can_enter_real_xi,AM,False,False
2539,1491607,annual_current,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,3,upper90_can_enter_real_xi,AM,False,False
2539,1491607,pre_world_cup,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,3,upper90_can_enter_real_xi,AM,False,False
2539,1491648,annual_current,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,13,3,upper90_can_enter_real_xi,AM,False,False
2539,1491648,pre_world_cup,2905,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,13,3,upper90_can_enter_real_xi,AM,False,False
2699,1415918,annual_current,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_top30,CM,False,False
2699,1415918,pre_world_cup,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_top30,CM,False,False
2699,1415923,annual_current,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,13,5,upper90_can_enter_top30,CM,False,False
2699,1415923,pre_world_cup,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,13,5,upper90_can_enter_top30,CM,False,False
2699,1446895,annual_current,2876,startXI,48.0,,48.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,10,5,upper90_can_enter_top30,CM,False,False
2699,1446895,pre_world_cup,2876,startXI,48.0,,48.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,10,5,upper90_can_enter_top30,CM,False,False
2699,1446918,annual_current,2876,startXI,86.0,,86.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,12,4,upper90_can_enter_top30,CM,False,False
2699,1446918,pre_world_cup,2876,startXI,86.0,,86.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,12,4,upper90_can_enter_top30,CM,False,False
2699,1446928,annual_current,2876,startXI,70.0,,70.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,15,5,upper90_can_enter_top30,CM,False,False
2699,1446928,pre_world_cup,2876,startXI,70.0,,70.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,15,5,upper90_can_enter_top30,CM,False,False
2699,1485352,annual_current,2876,startXI,55.0,,55.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,22,5,upper90_can_enter_top30,CM,False,False
2699,1485352,pre_world_cup,2876,startXI,55.0,,55.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,22,5,upper90_can_enter_top30,CM,False,False
2699,1537625,annual_current,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_top30,CM,False,False
2699,1537625,pre_world_cup,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_top30,CM,False,False
2699,1543180,annual_current,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,3,upper90_can_enter_top30,CM,False,False
2699,1543180,pre_world_cup,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,3,upper90_can_enter_top30,CM,False,False
2699,1544965,annual_current,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,4,upper90_can_enter_top30,CM,False,False
2699,1544965,pre_world_cup,2876,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,4,upper90_can_enter_top30,CM,False,False
2860,1415598,annual_current,3403,startXI,61.0,,61.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,17,5,upper90_can_enter_real_xi,AM,False,False
2860,1415598,pre_world_cup,3403,startXI,61.0,,61.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,17,5,upper90_can_enter_real_xi,AM,False,False
2860,1415609,annual_current,3403,startXI,63.0,,63.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,15,5,upper90_can_enter_real_xi,AM,False,False
2860,1415609,pre_world_cup,3403,startXI,63.0,,63.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,15,5,upper90_can_enter_real_xi,AM,False,False
2860,1415617,annual_current,3403,startXI,67.0,,67.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,19,5,upper90_can_enter_real_xi,AM,False,False
2860,1415617,pre_world_cup,3403,startXI,67.0,,67.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,19,5,upper90_can_enter_real_xi,AM,False,False
2860,1415643,annual_current,3403,startXI,60.0,,60.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,16,5,upper90_can_enter_real_xi,AM,False,False
2860,1415643,pre_world_cup,3403,startXI,60.0,,60.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,16,5,upper90_can_enter_real_xi,AM,False,False
2860,1415649,annual_current,3403,startXI,79.0,,79.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,14,5,upper90_can_enter_real_xi,AM,False,False
2860,1415649,pre_world_cup,3403,startXI,79.0,,79.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,14,5,upper90_can_enter_real_xi,AM,False,False
2860,1415724,annual_current,3403,startXI,75.0,,75.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,18,3,upper90_can_enter_real_xi,AM,False,False
2860,1415724,pre_world_cup,3403,startXI,75.0,,75.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,18,3,upper90_can_enter_real_xi,AM,False,False
2890,1340854,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_real_xi,GK,False,False
2890,1340854,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_real_xi,GK,False,False
2890,1340860,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,19,5,upper90_can_enter_real_xi,GK,False,False
2890,1340860,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,19,5,upper90_can_enter_real_xi,GK,False,False
2890,1482482,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,18,6,upper90_can_enter_real_xi,GK,False,False
2890,1482482,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,18,6,upper90_can_enter_real_xi,GK,False,False
2890,1506903,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,21,5,upper90_can_enter_real_xi,GK,False,False
2890,1506903,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,21,5,upper90_can_enter_real_xi,GK,False,False
2890,1506910,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,5,upper90_can_enter_real_xi,GK,False,False
2890,1506910,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,5,upper90_can_enter_real_xi,GK,False,False
2890,1506917,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,GK,False,False
2890,1506917,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,GK,False,False
2890,1506942,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,21,5,upper90_can_enter_real_xi,GK,False,False
2890,1506942,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,21,5,upper90_can_enter_real_xi,GK,False,False
2890,1506947,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,GK,False,False
2890,1506947,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,15,5,upper90_can_enter_real_xi,GK,False,False
2890,1506957,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,12,5,upper90_can_enter_real_xi,GK,False,False
2890,1506957,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,12,5,upper90_can_enter_real_xi,GK,False,False
2890,1506966,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,GK,False,False
2890,1506966,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,GK,False,False
2890,1506979,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,6,upper90_can_enter_real_xi,GK,False,False
2890,1506979,pre_world_cup,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,6,upper90_can_enter_real_xi,GK,False,False
2890,1506990,annual_current,2767,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,12,5,upper90_can_enter_real_xi,GK,False,False
2912,1340822,pre_world_cup,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,5,upper90_can_enter_real_xi,RB,False,False
2912,1340862,annual_current,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2912,1340862,pre_world_cup,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2912,1340876,annual_current,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,5,upper90_can_enter_real_xi,RB,False,False
2912,1340876,pre_world_cup,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,16,5,upper90_can_enter_real_xi,RB,False,False
2912,1482496,annual_current,2750,startXI,84.0,,84.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,15,5,upper90_can_enter_real_xi,RB,False,False
2912,1482496,pre_world_cup,2750,startXI,84.0,,84.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,15,5,upper90_can_enter_real_xi,RB,False,False
2912,1506901,annual_current,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,21,4,upper90_can_enter_real_xi,RB,False,False
2912,1506901,pre_world_cup,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,21,4,upper90_can_enter_real_xi,RB,False,False
2912,1506904,annual_current,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,12,5,upper90_can_enter_real_xi,RB,False,False
2912,1506904,pre_world_cup,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,12,5,upper90_can_enter_real_xi,RB,False,False
2912,1506916,annual_current,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2912,1506916,pre_world_cup,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2912,1506936,annual_current,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,RB,False,False
2912,1506936,pre_world_cup,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,5,upper90_can_enter_real_xi,RB,False,False
2912,1506948,annual_current,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,18,6,upper90_can_enter_real_xi,RB,False,False
2912,1506948,pre_world_cup,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,18,6,upper90_can_enter_real_xi,RB,False,False
2912,1506961,annual_current,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2912,1506961,pre_world_cup,2750,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2912,1506974,annual_current,2750,startXI,76.0,,76.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,13,5,upper90_can_enter_real_xi,RB,False,False
2912,1506974,pre_world_cup,2750,startXI,76.0,,76.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,13,5,upper90_can_enter_real_xi,RB,False,False
2912,1506996,annual_current,2750,startXI,70.0,,70.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,12,5,upper90_can_enter_real_xi,RB,False,False
2975,1384111,annual_current,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_real_xi,RB,False,False
2975,1384111,pre_world_cup,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_real_xi,RB,False,False
2975,1384133,annual_current,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_real_xi,RB,False,False
2975,1384133,pre_world_cup,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_real_xi,RB,False,False
2975,1384140,annual_current,656,startXI,78.0,,78.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,21,5,upper90_can_enter_real_xi,RB,False,False
2975,1384140,pre_world_cup,656,startXI,78.0,,78.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,21,5,upper90_can_enter_real_xi,RB,False,False
2975,1384145,annual_current,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,4,upper90_can_enter_real_xi,RB,False,False
2975,1384145,pre_world_cup,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,14,4,upper90_can_enter_real_xi,RB,False,False
2975,1384163,annual_current,656,startXI,90.0,,90.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2975,1384163,pre_world_cup,656,startXI,90.0,,90.0,90.0,FT,starter_explicit_substitution_or_red_exit,A,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2975,1405451,annual_current,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2975,1405451,pre_world_cup,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,5,upper90_can_enter_real_xi,RB,False,False
2975,1405458,annual_current,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_real_xi,RB,False,False
2975,1405458,pre_world_cup,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,17,5,upper90_can_enter_real_xi,RB,False,False
2975,1419568,annual_current,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,18,4,upper90_can_enter_real_xi,RB,False,False
2975,1419568,pre_world_cup,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,18,4,upper90_can_enter_real_xi,RB,False,False
2975,1528518,annual_current,656,startXI,90.0,,,90.0,FT,starter_full_match_no_exit_in_team_substitution_feed,B,True,True,20,3,upper90_can_enter_real_xi,RB,False,False
