player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible,minutes_num,overall,uncertainty,conservative_score,build_up,progression,creation,finishing,defending,duels,retention,goalkeeping,profile_scored,lower_95,upper_95,role_rank_conservative,top30_lower_threshold,best_lower_threshold,plausible_top30,plausible_real_xi,guardrail_top35,insufficient_evidence_guardrail,in_selection_frontier,frontier_reason
74,S. Amrabat,Morocco,Midfielder,DM,0.5555555555555556,27,DM:15 | CM:9 | AM:3,2721.0,low_is_left,1.0,True,False,False,2369.0,0.5270602875031022,0.09588405831129586,0.4311762291918063,0.691440773068935,0.4455508126540291,0.41944595933941914,0.4310998009042767,0.5277290513422567,0.4389017416913975,0.544893753794188,0.6426313066554474,True,0.3391275332129623,0.7149930417932421,15.0,0.1989949383818902,0.5975349074559566,True,True,True,True,True,insufficient_evidence_guardrail
78,H. Vanaken,Belgium,Midfielder,AM,0.9423076923076924,52,AM:49 | DM:3,5007.0,low_is_left,0.95,True,True,True,4687.0,0.6608211157767514,0.06816814262447926,0.5926529731522722,0.7454073217659392,0.5959910883589987,0.7126465419835021,0.6128218930833125,0.4196615899263871,0.4514200910153875,0.6407184046653007,0.5970121506440447,True,0.527211556232772,0.7944306753207308,10.0,0.4172372019118209,0.5982105538392852,True,True,True,False,True,plausible_real_xi
81,K. Diatta,Senegal,Defender,RB,1.0,22,RB:22,2517.0,low_is_left,1.0,True,True,True,2180.0,0.6181405725052456,0.09995411791453813,0.5181864545907074,0.5703051300230293,0.5705247655758199,0.6062291862041936,0.33527607200329085,0.670145370653905,0.7084677119946907,0.6297059347828259,0.46792684928525596,True,0.42223050139275087,0.8140506436177403,16.0,0.3992356420301455,0.5298895123436286,True,True,True,False,True,plausible_real_xi
130,N. Semedo,Portugal,Defender,RB,0.9705882352941176,34,RB:33 | LB:1,3235.0,low_is_left,0.9482758620689656,True,True,True,3025.0,0.5670508290598237,0.08485281374238571,0.482198015317438,0.5363671949292647,0.6005404201069526,0.5034705304315241,0.37076272344297584,0.6070241464777278,0.5584529188559628,0.5244171411292574,0.5401583379359357,True,0.4007393141247477,0.7333623439948997,32.0,0.3992356420301455,0.5298895123436286,True,True,True,False,True,plausible_real_xi
153,O. Dembele,France,Midfielder,ST,0.6666666666666666,30,ST:20 | RW:10,3192.0,low_is_left,1.0,True,True,True,2764.0,0.7470029687367814,0.0887687119753338,0.6582342567614476,0.6607504089761022,0.7798644633455726,0.8965863087198105,0.9361524500661784,0.26001859951048467,0.2607306573030107,0.5527586105006312,0.4498112215184935,True,0.5730162932651272,0.9209896442084357,3.0,0.2817073696090256,0.6231786076827093,True,True,True,False,True,plausible_real_xi
154,L. Messi,Argentina,Attacker,RW,0.972972972972973,37,RW:36 | LW:1,7195.0,low_is_left,0.6923076923076923,False,True,False,2878.0,0.8497907984931751,0.08699284675008918,0.7627979517430858,0.6359649012966497,0.9217242309675693,0.9658799418056918,0.9841387913312035,0.31746985782366766,0.6253290987475725,0.4913454211049814,0.41855348941011755,True,0.6792848188630003,1.0,1.0,0.5042096688986383,0.6792848188630003,True,True,True,False,True,plausible_real_xi
168,D. Sanchez,Colombia,Defender,RB,0.64,50,RB:32 | RCB:17 | LCB:1,5466.0,low_is_left,1.0,False,True,False,4228.0,0.517960546062022,0.07177305766790869,0.4461874883941133,0.7090968099625998,0.40150040559835937,0.3906528935406151,0.4287747384872931,0.5910474273166496,0.553964656101713,0.6133899398379469,0.6159566877778758,True,0.377285353032921,0.658635739091123,52.0,0.3992356420301455,0.5298895123436286,True,True,False,False,True,plausible_real_xi
184,H. Kane,England,Attacker,RW,0.9444444444444444,54,RW:51 | ST:3,5228.0,low_is_left,1.0,True,True,True,4702.0,0.6791533430601757,0.06805932308621382,0.6110940199739618,0.370262925677812,0.6332792973530847,0.6276348435049566,0.9907128267555717,0.3144260942297024,0.515966205148341,0.5090969022686743,0.34239219307410995,True,0.5457570698111966,0.8125496163091548,18.0,0.5042096688986383,0.6792848188630003,True,True,True,False,True,plausible_real_xi
186,Son Heung-Min,South Korea,Attacker,RW,1.0,21,RW:21,4495.0,low_is_left,0.6744186046511628,False,True,False,2011.0,0.670787329989836,0.10406936446710326,0.5667179655227328,0.4529935051330905,0.7393224376321926,0.8751211051776843,0.6550146394490715,0.26068485307577394,0.35937389424595867,0.4848420064094433,0.491354671657488,True,0.46681137563431363,0.8747632843453584,54.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi
207,I. Perisic,Croatia,Defender,LCB,0.45,40,LCB:18 | LB:12 | RB:10,3578.0,low_is_left,1.0,True,False,False,3330.0,0.44939667110317527,0.08087360843031886,0.3685230626728564,0.47216679230484965,0.549386574119528,0.780570243366473,0.6959840384506085,0.5192067372061906,0.40516503076872745,0.36445247912941797,0.3169759745071033,True,0.2908843985797503,0.6079089436266003,28.0,0.05761351765656908,0.5680335443672709,True,True,True,True,True,insufficient_evidence_guardrail
217,L. Martinez,Argentina,Attacker,ST,0.55,40,ST:22 | RW:18,4844.0,low_is_left,1.0,False,False,False,3169.0,0.6357665005760231,0.08290253642629722,0.5528639641497259,0.3618958721756536,0.5981347946418182,0.6559145251866736,0.9277659283685765,0.3681812593893653,0.5037540680554573,0.3349148352087089,0.3258402229019467,True,0.4732775291804806,0.7982554719715657,8.0,0.2817073696090256,0.6231786076827093,True,True,True,True,True,insufficient_evidence_guardrail
221,E. Room,Curaçao,Goalkeeper,GK,1.0,9,GK:9,1294.0,low_is_left,0.6,False,True,False,821.0,0.6734545116076471,0.16287609901308372,0.5105784125945634,0.2716579491696398,0.2970060933240284,0.30595980844237497,0.3109547249571381,0.20478647139686706,0.16821398245993557,0.12871576230317103,0.9996646498695336,True,0.35421735754200306,0.9926916656732911,76.0,0.563013526862479,0.664191027707044,True,True,False,False,True,plausible_real_xi
225,A. Behich,Australia,Midfielder,RB,0.75,16,RB:12 | LB:2 | LCB:2,4313.0,low_is_left,0.4878048780487805,False,True,False,1504.0,0.517007610323511,0.120338617985763,0.39666899233774794,0.5415711581119371,0.5320751727323316,0.5739075290360035,0.48768125468743545,0.5245928505201827,0.3702140796956325,0.3848384434226113,0.37218268263405,True,0.28114391907141545,0.7528713015756064,103.0,0.3992356420301455,0.5298895123436286,True,True,False,False,True,plausible_real_xi
226,D. Dumfries,Netherlands,Midfielder,CM,0.8461538461538461,26,CM:22 | RB:4,2653.0,low_is_left,1.0,True,True,True,2172.0,0.4256487897787818,0.10013802629067672,0.32551076348810504,0.3880757898011244,0.45635114634533525,0.5392113756643441,0.5627369074924619,0.413609379694722,0.45700174372681984,0.34042013125190335,0.4407561675460134,True,0.22937825824905542,0.6219193213085081,114.0,0.4628172708218756,0.6802178488026471,True,False,False,False,True,plausible_top30
228,A. Obispo,Curaçao,Defender,LCB,0.5714285714285714,21,LCB:12 | RB:6 | RCB:3,2132.0,low_is_left,1.0,True,False,False,2031.0,0.5786338887838768,0.10355569220703699,0.4750781965768398,0.6230080126084715,0.33992251651274696,0.32796887329736363,0.49691256800633743,0.5080049019683784,0.5076116242321448,0.7351380115120596,0.6103864680650463,True,0.37566473205808426,0.7816030455096693,15.0,0.05761351765656908,0.5680335443672709,True,True,True,True,True,insufficient_evidence_guardrail
241,M. Sadilek,Czech Republic,Midfielder,DM,0.4666666666666667,30,DM:14 | CM:12 | ST:2 | AM:1 | RW:1,2929.0,low_is_left,1.0,True,False,False,2792.0,0.5941221637282464,0.08832247504941122,0.5057996886788352,0.5443659288991716,0.6138107643351208,0.8091503775768321,0.44074448196799526,0.5328674115786518,0.38689156489559723,0.3175265737384752,0.4422623004440739,True,0.4210101126314004,0.7672342148250925,11.0,0.1989949383818902,0.5975349074559566,True,True,True,True,True,insufficient_evidence_guardrail
242,R. Thomas,New Zealand,Midfielder,AM,1.0,8,AM:8,2532.0,low_is_left,0.3333333333333333,False,True,False,725.0,0.5620524639821589,0.1733244913748338,0.3887279726073251,0.47542156942391756,0.4600008386961339,0.36953704981875146,0.408194070836554,0.7208712734388512,0.7076123178625519,0.40204467703835695,0.4326970795202668,True,0.22233646088748465,0.9017684670768331,75.0,0.4172372019118209,0.5982105538392852,True,True,False,False,True,plausible_real_xi
247,C. Gakpo,Netherlands,Attacker,LW,0.6444444444444445,45,LW:29 | RW:11 | ST:5,4345.0,low_is_left,1.0,True,True,True,3972.0,0.6308249835265806,0.07404987296275804,0.5567751105638226,0.38554953385099583,0.6701060103861193,0.6936206803134296,0.6883435506640097,0.35125681383255253,0.5588395804895215,0.41760823741208913,0.36901918466840145,True,0.4856872325195748,0.7759627345335863,6.0,0.18442441690164219,0.6026632595294625,True,True,True,False,True,plausible_real_xi
249,D. Malen,Netherlands,Attacker,RW,0.9705882352941176,34,RW:33 | ST:1,3344.0,low_is_left,1.0,True,True,True,3016.0,0.6326773765615735,0.08497932343305979,0.5476980531285137,0.2572795186919783,0.5630411433868497,0.47102629196091855,0.9119367884419767,0.24856039849171116,0.31054786265250534,0.3674177294851467,0.3309063050585286,True,0.4661179026327763,0.7992368504903707,71.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi
257,Marquinhos,Brazil,Defender,RCB,0.8,40,RCB:32 | RB:7 | LCB:1,5209.0,low_is_left,1.0,False,True,False,3252.0,0.4606693772960224,0.08183774785616808,0.3788316294398543,0.7622144080392949,0.3516677176209405,0.347839899398449,0.40690670568132853,0.46436202915679886,0.43023567577763866,0.8754304692646232,0.7196724716327013,True,0.30026739149793297,0.6210713630941118,31.0,0.2846286838382076,0.5773018040873583,True,True,True,False,True,plausible_real_xi
264,T. Meunier,Belgium,Defender,RB,1.0,30,RB:30,3124.0,low_is_left,1.0,True,True,True,2744.0,0.4882757418918575,0.08909162578074642,0.3991841161111111,0.5851796894723501,0.4633583345009843,0.5322771706596471,0.43750123136385305,0.509265290843375,0.32396292444485636,0.5482166958413733,0.45524788530640936,True,0.3136561553615945,0.6628953284221205,100.0,0.3992356420301455,0.5298895123436286,True,True,False,False,True,plausible_real_xi
271,L. Paredes,Argentina,Midfielder,DM,0.5555555555555556,9,DM:5 | CM:2 | AM:2,4285.0,low_is_left,0.22,False,False,False,693.0,0.6497159328361792,0.17728105208558365,0.4724348807505956,0.8906043937899126,0.5071475728638636,0.543476756777909,0.5181593417569439,0.5298892786679616,0.4873320800271995,0.7452226298232894,0.7123288804424016,True,0.3022450707484353,0.9971867949239231,13.0,0.1989949383818902,0.5975349074559566,True,True,True,True,True,insufficient_evidence_guardrail
272,A. Rabiot,France,Midfielder,CM,0.7105263157894737,38,CM:27 | DM:7 | AM:3 | RW:1,3658.0,low_is_left,1.0,True,True,True,3405.0,0.5618927455103321,0.07997797053517368,0.4819147749751584,0.5956059358755912,0.5285313021371704,0.5478165688602117,0.528189806805927,0.5554808641446839,0.6327754909063034,0.5396948546747439,0.5575594641682028,True,0.4051359232613917,0.7186495677592725,69.0,0.4628172708218756,0.6802178488026471,True,True,False,False,True,plausible_real_xi
276,Neymar,Brazil,Attacker,RW,1.0,3,RW:3,3682.0,low_is_left,0.2058823529411764,False,True,False,,,0.25,,,,,,,,,,False,,,,0.5042096688986383,0.6792848188630003,True,True,False,True,True,insufficient_evidence_guardrail
278,K. Mbappe,France,Attacker,RW,0.8723404255319149,47,RW:41 | ST:5 | LW:1,4582.0,low_is_left,1.0,True,True,True,4228.0,0.7706222528680416,0.07177305766790869,0.698849195200133,0.5088984295723785,0.8461055835810961,0.7983258192508677,0.9815609366000952,0.22508099658316064,0.4127823813390046,0.5439957384937341,0.5325612859877358,True,0.6299470598389406,0.9112974458971427,3.0,0.5042096688986383,0.6792848188630003,True,True,True,False,True,plausible_real_xi
280,Alisson,Brazil,Goalkeeper,GK,1.0,39,GK:39,4566.0,low_is_left,1.0,True,True,True,3746.0,0.7898461485607071,0.07625091353727916,0.7135952350234279,0.35072402292955246,0.3071820709297379,0.30595980844237497,0.3109547249571381,0.20693539436227595,0.15920062404238342,0.79923857697702,0.9996646498695336,True,0.64039435802764,0.9392979390937742,10.0,0.563013526862479,0.664191027707044,True,True,True,False,True,plausible_real_xi
289,A. Robertson,Scotland,Defender,LB,0.7894736842105263,19,LB:15 | LCB:3 | RB:1,2766.0,low_is_left,0.9833333333333332,False,True,False,2158.0,0.5031928698915222,0.10046232331541721,0.402730546576105,0.6776886221381135,0.5039297213652059,0.6450537095100424,0.5308017868653077,0.4130427215440444,0.23663949623504815,0.5346476495774252,0.5002046681689902,True,0.3062867161933045,0.70009902358974,31.0,0.3176634434926551,0.556795893166828,True,True,True,False,True,plausible_real_xi
290,V. van Dijk,Netherlands,Defender,RCB,0.864406779661017,59,RCB:51 | RB:5 | LCB:3,5711.0,low_is_left,1.0,True,True,True,5331.0,0.5624005364925544,0.06391820885023608,0.4984823276423183,0.749356709543739,0.34206649902702646,0.3900375253833025,0.5438968999827564,0.3991845494133218,0.6113621619716051,0.5648530929681715,0.6231829969640521,True,0.4371208471460917,0.6876802258390171,10.0,0.2846286838382076,0.5773018040873583,True,True,True,False,True,plausible_real_xi
292,J. Henderson,England,Midfielder,DM,0.782608695652174,23,DM:18 | CM:5,2262.0,low_is_left,0.9583333333333334,True,True,True,2061.0,0.4486959227198148,0.10279924897351951,0.3458966737462953,0.5883797900244147,0.4037396195390382,0.5090112489196271,0.37689654226225905,0.48570115093946725,0.2400914239109759,0.35643240507263746,0.344487966184314,True,0.24720939473171655,0.650182450707913,23.0,0.1989949383818902,0.5975349074559566,True,True,True,False,True,plausible_real_xi
299,Fabinho,Brazil,Midfielder,CM,0.5,40,CM:20 | AM:13 | RB:5 | DM:2,5291.0,low_is_left,1.0,False,False,False,3600.0,0.5936761626202316,0.07778174593052023,0.5158944166897114,0.6767086187913276,0.4491951165387969,0.4855128689516761,0.4690992394280584,0.6573992995698523,0.5235520442424231,0.7225224901399911,0.6961287875601735,True,0.44122394059641196,0.7461283846440512,45.0,0.4628172708218756,0.6802178488026471,True,True,False,True,True,insufficient_evidence_guardrail
304,S. Mane,Senegal,Midfielder,CM,0.5789473684210527,38,CM:22 | LW:6 | DM:6 | ST:2 | RW:2,4360.0,low_is_left,1.0,False,False,False,3389.0,0.7241782676418739,0.08016654249287004,0.6440117251490038,0.4775609019466838,0.8328350272203102,0.836278626026818,0.7816420679426896,0.39008935310650855,0.6562559263379607,0.4433482733103887,0.3562059122155826,True,0.5670518443558485,0.8813046909278992,7.0,0.4628172708218756,0.6802178488026471,True,True,True,True,True,insufficient_evidence_guardrail
306,M. Salah,Egypt,Attacker,RW,0.9210526315789472,38,RW:35 | ST:3,4285.0,low_is_left,1.0,True,True,True,4145.0,0.650116153563203,0.07248809227946369,0.5776280612837392,0.44866681016241855,0.7196728253842536,0.807384231849534,0.7681181422417578,0.3159235806306794,0.3299082294727735,0.33669772890326444,0.321130282854899,True,0.5080394926954541,0.7921928144309518,39.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi
318,K. Koulibaly,Senegal,Defender,RCB,0.6176470588235294,34,RCB:21 | LCB:12 | RB:1,3136.0,low_is_left,1.0,False,True,False,2476.0,0.6481108626959445,0.09378936976252875,0.5543214929334158,0.6232664196327236,0.3801935385138749,0.43189947357955216,0.43805596119222756,0.6897378303624923,0.54119306526579,0.740402500203377,0.5774666497641572,True,0.4642836979613882,0.8319380274305008,3.0,0.2846286838382076,0.5773018040873583,True,True,True,False,True,plausible_real_xi
328,F. Ruiz,Spain,Midfielder,CM,0.9230769230769232,26,CM:24 | DM:2,2715.0,low_is_left,1.0,True,True,True,2398.0,0.5791143530542152,0.09530251207255477,0.4838118409816604,0.833661646985316,0.48420162588086346,0.6559018485131912,0.5113057567424968,0.5218802881677694,0.2785849450343102,0.4894463683804447,0.6633546805505607,True,0.39232142939200787,0.7659072767164226,67.0,0.4628172708218756,0.6802178488026471,True,True,False,False,True,plausible_real_xi
369,D. Costa,Portugal,Goalkeeper,GK,1.0,50,GK:50,7705.0,low_is_left,0.8947368421052632,False,True,False,4460.0,0.7870239920782139,0.06988138573145841,0.7171426063467555,0.34366159536138435,0.3030157635205193,0.30595980844237497,0.3109547249571381,0.2067914009599425,0.17039916765190252,0.7898407705179571,0.9996646498695336,True,0.6500564760445555,0.9239915081118724,8.0,0.563013526862479,0.664191027707044,True,True,True,False,True,plausible_real_xi
375,C. Mbemba,Congo DR,Defender,RCB,0.68,25,RCB:17 | RB:6 | LCB:2,2621.0,low_is_left,1.0,True,True,True,2531.0,0.47853938760443127,0.09276472578550138,0.3857746618189299,0.6062824698543595,0.3852287687895035,0.4144039633904042,0.4271622009963418,0.5185848522417205,0.5204507633295311,0.6056947183667284,0.5908626134437079,True,0.2967205250648486,0.660358250144014,29.0,0.2846286838382076,0.5773018040873583,True,True,True,False,True,plausible_real_xi
399,A. Nubel,Germany,Goalkeeper,GK,1.0,49,GK:49,4641.0,low_is_left,1.0,True,True,True,4476.0,0.6997360203098895,0.06975637420786251,0.629979646102027,0.37268122539027976,0.3092528853822662,0.3340602559253507,0.3109547249571381,0.20678420832281205,0.16738612649353757,0.16922811869059917,0.9996646498695336,True,0.563013526862479,0.8364585137573,32.0,0.563013526862479,0.664191027707044,True,True,True,False,True,plausible_real_xi
409,N. Bentaleb,Algeria,Midfielder,CM,0.36,25,CM:9 | DM:8 | AM:6 | LCB:2,2702.0,low_is_left,1.0,True,False,False,2303.0,0.5759078961431106,0.09724828893297194,0.4786596072101386,0.756977168636495,0.4633993491411444,0.5,0.47323945405883405,0.5546828208244725,0.4334991638872936,0.6177320713984729,0.5718600403774429,True,0.38530124983448555,0.7665145424517356,72.0,0.4628172708218756,0.6802178488026471,True,True,False,True,True,insufficient_evidence_guardrail
415,W. McKennie,USA,Midfielder,CM,0.5576923076923077,52,CM:29 | DM:12 | RW:5 | AM:4 | RB:1 | ST:1,4961.0,low_is_left,1.0,True,False,False,4364.0,0.5282039464258337,0.07064583566749402,0.45755811075833963,0.4860699536235723,0.5569604673178198,0.6537183622919275,0.5821448471251044,0.5334519404123182,0.4123618743750218,0.4964701205945473,0.4267435966429378,True,0.3897381085175454,0.6666697843341219,81.0,0.4628172708218756,0.6802178488026471,True,False,False,True,True,insufficient_evidence_guardrail
421,B. Embolo,Switzerland,Attacker,RW,0.9615384615384616,26,RW:25 | ST:1,3139.0,low_is_left,0.9534883720930232,False,True,False,2423.0,0.5613526627691063,0.09480958173678658,0.4665430810323198,0.2572535463757705,0.5519641656804772,0.5366738959988044,0.7693370114586857,0.32246539790192696,0.6072374936662752,0.25518154915127866,0.19868869851814777,True,0.37552588256500463,0.747179442973208,144.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi
427,H. Wright,USA,Attacker,RW,0.8888888888888888,9,RW:8 | ST:1,2923.0,low_is_left,0.3888888888888889,False,True,False,823.0,0.5357245828485048,0.1626780732875641,0.37304650956094065,0.2133648969151362,0.4178212917889921,0.4011143015465469,0.7477475531318766,0.26034128064314294,0.4526754798291234,0.19258429929265825,0.15817740247017634,True,0.21687555920487916,0.8545736064921303,202.0,0.5042096688986383,0.6792848188630003,True,True,False,False,True,plausible_real_xi
429,F. Muslera,Uruguay,Goalkeeper,GK,1.0,8,GK:8,4102.0,low_is_left,0.1632653061224489,False,True,False,681.0,0.6763081541893095,0.1788361788191236,0.49747197537018584,0.30264038473662147,0.2970060933240284,0.30595980844237497,0.3109547249571381,0.20478647139686706,0.05871346471465476,0.10643013209161063,0.9996646498695336,True,0.3257892437038272,1.0,80.0,0.563013526862479,0.664191027707044,True,True,False,False,True,plausible_real_xi
440,Y. Nagatomo,Japan,Defender,RB,1.0,1,RB:1,2321.0,low_is_left,0.1538461538461538,False,True,False,,,0.25,,,,,,,,,,False,,,,0.3992356420301455,0.5298895123436286,True,True,False,True,True,insufficient_evidence_guardrail
454,Y. Akgun,Türkiye,Midfielder,AM,0.8387096774193549,31,AM:26 | CM:4 | RW:1,2658.0,low_is_left,1.0,True,True,True,2553.0,0.6737808447315214,0.0923641696519146,0.5814166750796068,0.5084773968885432,0.694384977776863,0.8043504800970975,0.6956224524689674,0.3656639663561314,0.31772204587622577,0.46975461258435675,0.5085923714240809,True,0.4927470722137688,0.8548146172492741,14.0,0.4172372019118209,0.5982105538392852,True,True,True,False,True,plausible_real_xi
497,M. Neuer,Germany,Goalkeeper,GK,1.0,45,GK:45,4320.0,low_is_left,1.0,True,True,True,3600.0,0.7981545334281235,0.07778174593052023,0.7203727874976033,0.38681687516294655,0.3044615393169645,0.30595980844237497,0.3109547249571381,0.20478647139686706,0.1541809017941604,0.8065040064486044,0.9996646498695336,True,0.6457023114043039,0.9506067554519431,6.0,0.563013526862479,0.664191027707044,True,True,True,False,True,plausible_real_xi
502,J. Kimmich,Germany,Defender,RB,0.9607843137254902,51,RB:49 | LCB:1 | RCB:1,5132.0,low_is_left,1.0,True,True,True,4423.0,0.5894279930473592,0.07017306856864705,0.5192549244787121,0.899819004653909,0.5972849134353496,0.7901431772762322,0.45441982662742975,0.49853419956223927,0.3564599878375591,0.6891826460428518,0.6644043804332437,True,0.45188877865281096,0.7269672074419073,15.0,0.3992356420301455,0.5298895123436286,True,True,True,False,True,plausible_real_xi
505,D. Alaba,Austria,Defender,LCB,0.5,10,LCB:5 | RB:4 | RCB:1,941.0,low_is_left,1.0,True,False,False,867.0,0.5068565086144636,0.15849639512126446,0.3483601134931992,0.7718011687162889,0.3194952876230407,0.36239603394588554,0.354670698121732,0.4333756190772961,0.2714907058425479,0.6308681037036766,0.6607435664370599,True,0.1962035741767853,0.8175094430521419,29.0,0.05761351765656908,0.5680335443672709,True,True,True,True,True,insufficient_evidence_guardrail
509,A. Davies,Canada,Defender,LB,0.875,8,LB:7 | RB:1,1076.0,low_is_left,1.0,True,True,True,874.0,0.7099298401650498,0.15786040816753016,0.5520694319975197,0.7141285446940955,0.7702398961086244,0.8000265534895393,0.43410571810142423,0.6052594622621552,0.6325547848850459,0.6388564314326195,0.7134643747552706,True,0.40052344015669067,1.0,6.0,0.3176634434926551,0.556795893166828,True,True,True,False,True,plausible_real_xi
511,L. Goretzka,Germany,Midfielder,DM,0.8571428571428571,28,DM:24 | CM:4,2748.0,low_is_left,1.0,True,True,True,2459.0,0.6062705863991322,0.09411301210987595,0.5121575742892562,0.7631003583903627,0.46868878478921655,0.545675052927783,0.550377433036333,0.559928361136869,0.38442997221359637,0.7396081885370616,0.653682762716494,True,0.42180908266377537,0.7907320901344891,9.0,0.1989949383818902,0.5975349074559566,True,True,True,False,True,plausible_real_xi
