player_id,player_name,fixtures,starts,minutes_num,shots_total,shots_on,goals_total,assists,saves,passes_total,passes_completed,passes_key,tackles_total,blocks,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red,pass_completion_rate,window
74,Sofyan Amrabat,16,12,1089.0,4.0,1.0,1.0,0.0,0.0,765.0,684.0,11.0,18.0,3.0,8.0,110.0,53.0,14.0,5.0,17.0,29.0,6,0,0.8941176470588236,annual_current
78,Hans Vanaken,12,9,864.0,5.0,1.0,1.0,3.0,0.0,552.0,494.0,23.0,12.0,9.0,5.0,71.0,37.0,10.0,7.0,9.0,3.0,0,0,0.894927536231884,annual_current
81,Krépin Diatta,23,18,1646.0,4.0,0.0,0.0,2.0,0.0,898.0,762.0,26.0,39.0,2.0,14.0,166.0,104.0,24.0,16.0,15.0,18.0,4,0,0.8485523385300668,annual_current
130,Nelson Semedo,2,2,174.0,0.0,0.0,0.0,0.0,0.0,62.0,51.0,1.0,6.0,0.0,3.0,17.0,11.0,6.0,4.0,1.0,1.0,0,0,0.8225806451612904,annual_current
130,Nélson Semedo,39,32,2671.0,15.0,3.0,1.0,3.0,0.0,1273.0,1096.0,26.0,58.0,6.0,30.0,282.0,146.0,80.0,37.0,39.0,30.0,10,0,0.8609583660644148,annual_current
153,Ousmane Dembélé,47,32,2764.0,90.0,46.0,25.0,13.0,0.0,1587.0,1314.0,91.0,13.0,0.0,4.0,155.0,75.0,77.0,42.0,15.0,6.0,1,0,0.8279773156899811,annual_current
154,Lionel Messi,8,7,710.0,32.0,22.0,10.0,4.0,0.0,390.0,325.0,31.0,11.0,0.0,1.0,105.0,56.0,46.0,27.0,17.0,3.0,0,0,0.8333333333333334,annual_current
168,Davinson Sánchez,38,38,3288.0,23.0,9.0,2.0,0.0,0.0,2259.0,2006.0,17.0,53.0,28.0,39.0,311.0,169.0,22.0,12.0,28.0,47.0,8,1,0.8880035413899956,annual_current
184,Harry Kane,58,51,4702.0,174.0,127.0,67.0,8.0,0.0,1338.0,1049.0,74.0,31.0,14.0,14.0,475.0,241.0,95.0,56.0,76.0,48.0,4,0,0.7840059790732437,annual_current
186,Son Heung-min,3,2,171.0,3.0,1.0,0.0,0.0,0.0,58.0,48.0,2.0,1.0,0.0,0.0,11.0,8.0,4.0,3.0,4.0,0.0,0,0,0.8275862068965517,annual_current
207,Ivan Perišić,20,18,1478.0,20.0,8.0,2.0,5.0,0.0,570.0,439.0,22.0,20.0,5.0,16.0,134.0,64.0,14.0,6.0,5.0,17.0,7,0,0.7701754385964912,annual_current
217,Lautaro Martínez,28,22,1686.0,44.0,25.0,13.0,3.0,0.0,415.0,327.0,26.0,23.0,1.0,7.0,212.0,91.0,32.0,11.0,40.0,39.0,6,0,0.7879518072289157,annual_current
221,Eloy Room,9,9,821.0,0.0,0.0,0.0,0.0,41.0,252.0,156.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0.6190476190476191,annual_current
225,Aziz Behich,3,2,223.0,1.0,1.0,0.0,0.0,0.0,62.0,40.0,0.0,6.0,0.0,1.0,21.0,11.0,4.0,1.0,4.0,1.0,0,0,0.6451612903225806,annual_current
226,Denzel Dumfries,15,13,1171.0,13.0,6.0,3.0,2.0,0.0,349.0,285.0,13.0,14.0,0.0,6.0,107.0,61.0,15.0,5.0,12.0,15.0,1,0,0.8166189111747851,annual_current
228,Armando Obispo,20,14,1284.0,11.0,5.0,1.0,0.0,0.0,685.0,596.0,2.0,15.0,12.0,20.0,107.0,58.0,2.0,1.0,7.0,13.0,2,0,0.8700729927007299,annual_current
241,Michal Sadílek,14,10,930.0,11.0,5.0,1.0,1.0,0.0,329.0,271.0,22.0,19.0,5.0,12.0,88.0,46.0,1.0,0.0,20.0,14.0,2,0,0.8237082066869301,annual_current
242,Ryan Thomas,5,3,241.0,0.0,0.0,0.0,0.0,0.0,86.0,67.0,0.0,7.0,1.0,2.0,38.0,17.0,10.0,3.0,4.0,6.0,0,0,0.7790697674418605,annual_current
247,Cody Gakpo,54,43,3808.0,71.0,34.0,12.0,7.0,0.0,1058.0,837.0,72.0,36.0,5.0,16.0,451.0,213.0,105.0,46.0,59.0,52.0,3,0,0.7911153119092628,annual_current
249,Donyell Malen,37,19,1749.0,57.0,32.0,11.0,3.0,0.0,274.0,218.0,15.0,7.0,0.0,1.0,170.0,60.0,65.0,26.0,14.0,9.0,0,0,0.7956204379562044,annual_current
257,Marquinhos,39,35,3252.0,10.0,3.0,2.0,0.0,0.0,2611.0,2453.0,9.0,43.0,19.0,23.0,221.0,134.0,7.0,7.0,9.0,24.0,2,0,0.9394867866717733,annual_current
264,Thomas Meunier,24,20,1796.0,12.0,5.0,1.0,2.0,0.0,967.0,804.0,16.0,32.0,5.0,17.0,147.0,70.0,18.0,11.0,4.0,33.0,0,0,0.8314374353671148,annual_current
271,Leandro Paredes,8,6,534.0,3.0,1.0,0.0,0.0,0.0,665.0,630.0,6.0,10.0,2.0,3.0,32.0,20.0,3.0,2.0,5.0,6.0,1,0,0.9473684210526315,annual_current
272,Adrien Rabiot,24,24,2115.0,24.0,11.0,5.0,2.0,0.0,1053.0,918.0,20.0,42.0,1.0,19.0,221.0,114.0,27.0,11.0,35.0,32.0,5,0,0.8717948717948718,annual_current
276,Neymar,2,0,37.0,3.0,2.0,1.0,0.0,0.0,25.0,21.0,4.0,0.0,0.0,0.0,10.0,2.0,4.0,1.0,1.0,1.0,1,0,0.84,annual_current
278,Kylian Mbappé,45,41,3698.0,154.0,94.0,41.0,9.0,0.0,1347.0,1162.0,102.0,5.0,0.0,3.0,352.0,162.0,203.0,98.0,51.0,21.0,7,0,0.8626577579806979,annual_current
280,Alisson,41,41,3656.0,0.0,0.0,0.0,0.0,99.0,1211.0,945.0,0.0,1.0,0.0,0.0,20.0,17.0,2.0,2.0,7.0,1.0,1,0,0.7803468208092486,annual_current
289,Andrew Robertson,29,13,1438.0,4.0,4.0,2.0,2.0,0.0,994.0,850.0,25.0,16.0,5.0,13.0,77.0,37.0,9.0,4.0,2.0,14.0,1,0,0.8551307847082495,annual_current
289,Andy Robertson,7,7,540.0,2.0,1.0,1.0,0.0,0.0,287.0,232.0,7.0,3.0,0.0,3.0,19.0,10.0,1.0,1.0,2.0,3.0,1,0,0.8083623693379791,annual_current
290,Virgil van Dijk,57,57,5151.0,37.0,19.0,9.0,1.0,0.0,4095.0,3670.0,17.0,30.0,36.0,44.0,396.0,284.0,5.0,2.0,22.0,38.0,6,0,0.8962148962148963,annual_current
292,Jordan Henderson,20,14,1218.0,1.0,0.0,0.0,2.0,0.0,675.0,535.0,12.0,21.0,5.0,11.0,65.0,34.0,5.0,2.0,4.0,6.0,5,0,0.7925925925925926,annual_current
299,Fabinho,8,5,534.0,2.0,1.0,1.0,0.0,0.0,265.0,243.0,1.0,12.0,4.0,9.0,49.0,27.0,2.0,1.0,9.0,11.0,3,0,0.9169811320754717,annual_current
304,Sadio Mane,1,1,90.0,3.0,2.0,0.0,0.0,0.0,52.0,41.0,3.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,0.0,1.0,0,0,0.7884615384615384,annual_current
304,Sadio Mané,19,19,1679.0,35.0,23.0,7.0,8.0,0.0,608.0,470.0,49.0,23.0,2.0,12.0,252.0,123.0,73.0,34.0,43.0,25.0,2,0,0.7730263157894737,annual_current
306,Mohamed Salah,51,44,4055.0,85.0,47.0,16.0,13.0,0.0,1421.0,1103.0,100.0,33.0,1.0,12.0,419.0,153.0,150.0,52.0,52.0,30.0,2,0,0.7762139338494018,annual_current
318,Kalidou Koulibaly,29,29,2476.0,11.0,4.0,2.0,3.0,0.0,1517.0,1332.0,13.0,58.0,17.0,36.0,204.0,126.0,9.0,7.0,5.0,26.0,8,2,0.8780487804878049,annual_current
328,Fabián Ruiz,41,27,2398.0,35.0,13.0,3.0,5.0,0.0,2167.0,1980.0,40.0,48.0,2.0,19.0,138.0,69.0,17.0,5.0,11.0,16.0,4,0,0.9137055837563451,annual_current
369,Diogo Costa,11,11,997.0,0.0,0.0,0.0,0.0,41.0,343.0,244.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,4.0,0.0,1,0,0.7113702623906706,annual_current
375,Chancel Mbemba,19,17,1636.0,7.0,3.0,0.0,1.0,0.0,864.0,753.0,6.0,19.0,8.0,17.0,122.0,74.0,6.0,3.0,17.0,11.0,4,0,0.8715277777777778,annual_current
399,Alexander Nübel,35,35,3180.0,0.0,0.0,0.0,1.0,118.0,1340.0,899.0,3.0,0.0,0.0,1.0,16.0,14.0,0.0,0.0,8.0,1.0,0,0,0.6708955223880597,annual_current
409,Nabil Bentaleb,26,18,1636.0,12.0,5.0,1.0,1.0,0.0,1264.0,1113.0,16.0,25.0,5.0,23.0,115.0,66.0,12.0,8.0,21.0,11.0,2,0,0.8805379746835443,annual_current
415,Weston McKennie,31,29,2622.0,27.0,11.0,2.0,6.0,0.0,982.0,784.0,41.0,45.0,7.0,23.0,239.0,110.0,36.0,16.0,13.0,39.0,2,0,0.7983706720977597,annual_current
421,Breel Embolo,18,13,1227.0,24.0,11.0,5.0,4.0,0.0,242.0,184.0,14.0,8.0,3.0,2.0,167.0,74.0,25.0,10.0,32.0,26.0,5,1,0.7603305785123967,annual_current
427,Haji Wright,2,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5,annual_current
429,Fernando Muslera,3,3,225.0,0.0,0.0,0.0,0.0,4.0,65.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8,annual_current
440,Yuto Nagatomo,1,0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,annual_current
454,Yunus Akgün,32,22,1875.0,30.0,12.0,7.0,4.0,0.0,719.0,613.0,47.0,15.0,2.0,11.0,154.0,62.0,57.0,24.0,22.0,17.0,2,0,0.8525730180806675,annual_current
497,Manuel Neuer,41,41,3600.0,0.0,0.0,0.0,0.0,84.0,1355.0,1065.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,1.0,7.0,0.0,3,0,0.7859778597785978,annual_current
502,Joshua Kimmich,53,48,4423.0,35.0,16.0,2.0,14.0,0.0,4695.0,4292.0,107.0,62.0,8.0,49.0,276.0,156.0,27.0,16.0,57.0,15.0,8,0,0.9141640042598509,annual_current
505,David Alaba,16,7,645.0,4.0,0.0,0.0,1.0,0.0,568.0,514.0,1.0,6.0,9.0,4.0,30.0,18.0,2.0,1.0,0.0,4.0,1,0,0.9049295774647887,annual_current
509,Alphonso Davies,24,8,874.0,4.0,1.0,1.0,5.0,0.0,567.0,531.0,17.0,18.0,6.0,9.0,105.0,54.0,40.0,20.0,9.0,9.0,1,0,0.9365079365079365,annual_current
511,Leon Goretzka,51,27,2459.0,30.0,11.0,5.0,4.0,0.0,1934.0,1759.0,27.0,37.0,10.0,33.0,202.0,98.0,15.0,11.0,18.0,19.0,4,0,0.9095139607032058,annual_current
517,James Rodríguez,7,7,446.0,6.0,6.0,1.0,2.0,0.0,311.0,272.0,18.0,4.0,1.0,1.0,26.0,14.0,5.0,3.0,7.0,1.0,0,0,0.8745980707395499,annual_current
524,Dominik Kotarski,3,3,270.0,0.0,0.0,0.0,0.0,11.0,70.0,42.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0.6,annual_current
529,Nicolás Tagliafico,17,13,1216.0,9.0,1.0,0.0,3.0,0.0,543.0,455.0,9.0,21.0,6.0,19.0,126.0,73.0,5.0,3.0,33.0,21.0,4,2,0.8379373848987108,annual_current
538,Frenkie de Jong,42,30,2906.0,5.0,2.0,1.0,8.0,0.0,2591.0,2438.0,53.0,69.0,5.0,34.0,230.0,145.0,13.0,9.0,49.0,32.0,9,2,0.9409494403705133,annual_current
542,Ryan Gravenberch,52,50,4371.0,37.0,18.0,6.0,8.0,0.0,2560.0,2265.0,41.0,80.0,13.0,78.0,406.0,223.0,78.0,41.0,65.0,54.0,8,0,0.884765625,annual_current
544,Noa Lang,24,13,1178.0,18.0,11.0,3.0,3.0,0.0,503.0,407.0,22.0,14.0,1.0,5.0,120.0,59.0,39.0,20.0,16.0,10.0,2,0,0.8091451292246521,annual_current
545,Noussair Mazraoui,33,23,2136.0,3.0,1.0,0.0,1.0,0.0,1151.0,996.0,13.0,65.0,10.0,23.0,260.0,164.0,35.0,19.0,40.0,24.0,3,0,0.8653344917463076,annual_current
563,Alejandro Grimaldo,34,34,3018.0,41.0,24.0,11.0,9.0,0.0,2043.0,1766.0,73.0,74.0,5.0,28.0,299.0,144.0,75.0,27.0,31.0,16.0,8,0,0.8644150758688204,annual_current
563,Alex Grimaldo,1,1,90.0,3.0,0.0,0.0,0.0,0.0,72.0,66.0,6.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0,0,0.9166666666666666,annual_current
567,Rúben Dias,37,34,3015.0,9.0,4.0,2.0,0.0,0.0,2491.0,2323.0,7.0,25.0,23.0,31.0,205.0,126.0,11.0,7.0,14.0,27.0,5,0,0.932557205941389,annual_current
583,João Félix,16,16,1346.0,31.0,12.0,5.0,2.0,0.0,440.0,360.0,34.0,17.0,2.0,6.0,193.0,90.0,56.0,25.0,38.0,26.0,3,0,0.8181818181818182,annual_current
617,Ederson,31,31,2762.0,0.0,0.0,0.0,0.0,73.0,872.0,630.0,1.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,7.0,0.0,8,1,0.7224770642201835,annual_current
619,Eric García,51,47,3953.0,27.0,11.0,1.0,2.0,0.0,3538.0,3277.0,39.0,96.0,11.0,64.0,350.0,204.0,11.0,5.0,35.0,53.0,7,2,0.9262295081967213,annual_current
622,Aymeric Laporte,14,13,1157.0,6.0,2.0,0.0,1.0,0.0,887.0,826.0,4.0,15.0,10.0,19.0,81.0,46.0,2.0,1.0,3.0,8.0,2,0,0.9312288613303269,annual_current
624,Nicolás Otamendi,26,21,1893.0,17.0,7.0,1.0,0.0,0.0,1225.0,1098.0,6.0,28.0,14.0,35.0,155.0,103.0,1.0,0.0,15.0,21.0,4,1,0.8963265306122449,annual_current
626,John Stones,23,16,1497.0,2.0,0.0,0.0,0.0,0.0,1123.0,1068.0,7.0,8.0,9.0,12.0,70.0,51.0,2.0,2.0,4.0,1.0,0,0,0.9510240427426536,annual_current
629,Kevin De Bruyne,10,10,691.0,16.0,7.0,3.0,0.0,0.0,345.0,283.0,16.0,7.0,1.0,0.0,50.0,28.0,14.0,8.0,7.0,2.0,1,0,0.8202898550724638,annual_current
635,Riyad Mahrez,22,21,1781.0,27.0,19.0,10.0,4.0,0.0,670.0,571.0,39.0,31.0,3.0,5.0,175.0,88.0,37.0,17.0,35.0,15.0,1,0,0.8522388059701492,annual_current
636,Bernardo Silva,57,46,3967.0,23.0,10.0,3.0,5.0,0.0,2958.0,2677.0,61.0,71.0,9.0,28.0,330.0,135.0,62.0,27.0,31.0,58.0,17,1,0.9050033806626099,annual_current
637,Felix Nmecha,41,35,2960.0,28.0,14.0,6.0,4.0,0.0,1492.0,1298.0,30.0,57.0,8.0,34.0,287.0,157.0,63.0,32.0,31.0,31.0,0,0,0.8699731903485255,annual_current
644,Leroy Sane,1,1,90.0,0.0,0.0,0.0,0.0,0.0,49.0,43.0,5.0,0.0,0.0,1.0,10.0,5.0,7.0,5.0,0.0,2.0,0,0,0.8775510204081632,annual_current
644,Leroy Sané,31,27,2404.0,40.0,19.0,7.0,5.0,0.0,1109.0,930.0,42.0,50.0,2.0,12.0,321.0,143.0,131.0,60.0,25.0,28.0,2,1,0.8385933273219116,annual_current
658,Houssem Aouar,9,8,650.0,7.0,3.0,1.0,2.0,0.0,288.0,246.0,9.0,7.0,0.0,3.0,69.0,32.0,17.0,8.0,13.0,5.0,1,0,0.8541666666666666,annual_current
667,Memphis Depay,3,0,51.0,0.0,0.0,0.0,1.0,0.0,17.0,15.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,1,0,0.8823529411764706,annual_current
702,Oliver Baumann,16,16,1440.0,0.0,0.0,0.0,0.0,50.0,612.0,418.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,0.0,1,0,0.6830065359477124,annual_current
706,Joshua Brenet,5,4,376.0,1.0,1.0,0.0,0.0,0.0,106.0,85.0,2.0,9.0,1.0,4.0,25.0,18.0,4.0,2.0,3.0,1.0,0,0,0.8018867924528302,annual_current
711,Stefan Posch,16,15,1289.0,11.0,2.0,1.0,0.0,0.0,546.0,416.0,4.0,29.0,9.0,26.0,144.0,79.0,7.0,1.0,15.0,15.0,6,0,0.7619047619047619,annual_current
714,Nadiem Amiri,15,12,1132.0,20.0,13.0,4.0,2.0,0.0,556.0,458.0,24.0,18.0,2.0,11.0,94.0,45.0,24.0,11.0,11.0,12.0,5,1,0.8237410071942446,annual_current
719,Florian Grillitsch,3,0,103.0,0.0,0.0,0.0,0.0,0.0,64.0,55.0,0.0,3.0,4.0,0.0,12.0,5.0,0.0,0.0,1.0,3.0,0,0,0.859375,annual_current
726,Andrej Kramarić,19,11,1036.0,24.0,17.0,8.0,0.0,0.0,438.0,374.0,9.0,2.0,1.0,2.0,46.0,18.0,9.0,4.0,9.0,4.0,2,0,0.8538812785388128,annual_current
730,Thibaut Courtois,46,46,4106.0,0.0,0.0,0.0,1.0,137.0,1423.0,1098.0,1.0,1.0,0.0,0.0,16.0,12.0,0.0,0.0,4.0,1.0,1,0,0.7716092761770906,annual_current
732,Luca Zidane,7,7,660.0,0.0,0.0,0.0,0.0,17.0,203.0,167.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0,0,0.8226600985221675,annual_current
744,Brahim Díaz,49,30,2662.0,38.0,25.0,6.0,11.0,0.0,994.0,888.0,50.0,24.0,0.0,6.0,338.0,145.0,98.0,41.0,75.0,37.0,4,0,0.8933601609657947,annual_current
747,Casemiro,41,39,3049.0,39.0,20.0,10.0,2.0,0.0,1908.0,1571.0,42.0,104.0,31.0,38.0,411.0,221.0,19.0,9.0,42.0,53.0,14,1,0.8233752620545073,annual_current
750,Álvaro Fidalgo,8,5,374.0,5.0,2.0,1.0,0.0,0.0,222.0,205.0,6.0,2.0,0.0,4.0,30.0,15.0,9.0,6.0,4.0,0.0,0,0,0.9234234234234234,annual_current
753,Marcos Llorente,52,46,4068.0,26.0,12.0,4.0,6.0,0.0,2351.0,2115.0,42.0,116.0,12.0,32.0,333.0,175.0,42.0,20.0,22.0,45.0,10,1,0.899617184176946,annual_current
754,Luka Modrić,21,21,1817.0,3.0,1.0,1.0,2.0,0.0,1259.0,1132.0,25.0,34.0,11.0,25.0,138.0,76.0,20.0,11.0,22.0,18.0,4,0,0.8991262907069102,annual_current
756,Federico Valverde,48,46,4033.0,54.0,31.0,9.0,11.0,0.0,2586.0,2303.0,59.0,57.0,15.0,43.0,264.0,151.0,61.0,43.0,15.0,25.0,4,1,0.8905645784996133,annual_current
762,Vinicius Júnior,16,15,1310.0,45.0,26.0,9.0,1.0,0.0,400.0,324.0,25.0,9.0,0.0,2.0,155.0,71.0,64.0,28.0,33.0,14.0,2,0,0.81,annual_current
762,Vinícius Júnior,35,32,2838.0,81.0,49.0,16.0,8.0,0.0,1146.0,948.0,64.0,27.0,0.0,2.0,379.0,189.0,185.0,87.0,74.0,29.0,6,0,0.8272251308900523,annual_current
790,Edin Džeko,3,3,179.0,2.0,0.0,0.0,0.0,0.0,53.0,37.0,1.0,0.0,0.0,1.0,13.0,6.0,0.0,0.0,2.0,1.0,1,0,0.6981132075471698,annual_current
792,Justin Kluivert,16,6,652.0,8.0,3.0,2.0,0.0,0.0,228.0,186.0,13.0,9.0,2.0,1.0,83.0,28.0,17.0,4.0,9.0,12.0,2,0,0.8157894736842105,annual_current
794,Patrik Schick,35,27,2367.0,60.0,36.0,13.0,4.0,0.0,472.0,379.0,14.0,10.0,2.0,5.0,248.0,120.0,37.0,13.0,30.0,21.0,1,0,0.8029661016949152,annual_current
818,Tomas Chory,1,1,89.0,2.0,0.0,0.0,0.0,0.0,18.0,11.0,4.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,3.0,3.0,0,1,0.6111111111111112,annual_current
818,Tomáš Chorý,10,7,640.0,17.0,9.0,4.0,1.0,0.0,161.0,93.0,5.0,0.0,1.0,0.0,110.0,54.0,5.0,4.0,10.0,20.0,1,0,0.577639751552795,annual_current
842,Nikola Vlašić,9,8,685.0,11.0,6.0,4.0,1.0,0.0,241.0,205.0,10.0,21.0,1.0,5.0,65.0,30.0,6.0,3.0,4.0,8.0,0,0,0.8506224066390041,annual_current
855,Joao Cancelo,3,3,202.0,0.0,0.0,0.0,0.0,0.0,123.0,105.0,3.0,6.0,0.0,0.0,28.0,17.0,8.0,5.0,5.0,2.0,0,0,0.8536585365853658,annual_current
855,João Cancelo,31,25,2028.0,20.0,10.0,3.0,6.0,0.0,1256.0,1098.0,30.0,48.0,11.0,27.0,262.0,136.0,85.0,51.0,22.0,34.0,6,0,0.8742038216560509,annual_current
863,Rodrigo Bentancur,38,35,2916.0,17.0,4.0,1.0,1.0,0.0,1580.0,1365.0,17.0,85.0,10.0,51.0,320.0,184.0,42.0,29.0,19.0,33.0,9,0,0.8639240506329114,annual_current
874,Cristiano Ronaldo,18,18,1559.0,64.0,30.0,13.0,2.0,0.0,332.0,281.0,16.0,5.0,1.0,2.0,67.0,32.0,8.0,2.0,13.0,6.0,1,0,0.8463855421686747,annual_current
886,Diogo Dalot,37,30,2771.0,24.0,7.0,1.0,3.0,0.0,1207.0,1026.0,30.0,56.0,9.0,28.0,240.0,143.0,31.0,20.0,15.0,26.0,5,0,0.8500414250207126,annual_current
889,Victor Lindelöf,32,25,2186.0,5.0,0.0,0.0,1.0,0.0,1383.0,1296.0,5.0,15.0,7.0,19.0,87.0,45.0,7.0,5.0,3.0,13.0,2,0,0.9370932754880694,annual_current
903,Scott McTominay,17,17,1505.0,28.0,13.0,5.0,1.0,0.0,603.0,533.0,11.0,11.0,6.0,13.0,148.0,73.0,24.0,13.0,31.0,11.0,0,0,0.8839137645107794,annual_current
906,Tahith Chong,5,4,372.0,6.0,4.0,2.0,1.0,0.0,104.0,83.0,5.0,3.0,0.0,1.0,62.0,36.0,19.0,15.0,16.0,3.0,0,0,0.7980769230769231,annual_current
909,Marcus Rashford,54,28,2820.0,90.0,49.0,15.0,11.0,0.0,1237.0,1039.0,67.0,17.0,3.0,4.0,282.0,111.0,136.0,48.0,38.0,22.0,3,0,0.8399353274050121,annual_current
925,Goncalo Guedes,1,1,78.0,1.0,0.0,0.0,1.0,0.0,23.0,17.0,2.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,1.0,1.0,0,0,0.7391304347826086,annual_current
925,Gonçalo Guedes,8,6,532.0,8.0,7.0,2.0,1.0,0.0,148.0,101.0,6.0,10.0,0.0,1.0,67.0,27.0,13.0,5.0,9.0,7.0,2,0,0.6824324324324325,annual_current
927,Kang-in Lee,42,22,2119.0,39.0,21.0,4.0,5.0,0.0,1462.0,1334.0,84.0,26.0,1.0,4.0,225.0,114.0,75.0,45.0,35.0,22.0,4,0,0.9124487004103967,annual_current
931,Ferran Torres,56,32,2933.0,87.0,51.0,21.0,4.0,0.0,690.0,512.0,35.0,12.0,4.0,6.0,221.0,97.0,45.0,18.0,28.0,25.0,3,0,0.7420289855072464,annual_current
951,Michel Aebischer,4,2,162.0,2.0,1.0,0.0,0.0,0.0,75.0,65.0,4.0,5.0,0.0,0.0,16.0,9.0,2.0,2.0,2.0,3.0,0,0,0.8666666666666667,annual_current
952,Christian Fassnacht,3,2,160.0,1.0,0.0,0.0,0.0,0.0,39.0,27.0,0.0,3.0,1.0,2.0,13.0,5.0,1.0,0.0,1.0,2.0,0,0,0.6923076923076923,annual_current
957,Djibril Sow,11,8,781.0,5.0,2.0,1.0,1.0,0.0,326.0,292.0,9.0,14.0,2.0,6.0,62.0,32.0,3.0,1.0,13.0,16.0,1,0,0.8957055214723927,annual_current
972,Jonathan Tah,53,47,4147.0,11.0,8.0,3.0,2.0,0.0,3520.0,3379.0,10.0,50.0,35.0,40.0,272.0,149.0,8.0,5.0,14.0,60.0,10,0,0.9599431818181818,annual_current
978,Kai Havertz,28,16,1421.0,28.0,18.0,10.0,5.0,0.0,462.0,357.0,21.0,15.0,3.0,3.0,200.0,86.0,16.0,6.0,16.0,21.0,3,0,0.7727272727272727,annual_current
1084,Marin Pongračić,5,5,442.0,1.0,0.0,0.0,0.0,0.0,349.0,317.0,1.0,7.0,3.0,2.0,30.0,13.0,3.0,2.0,1.0,6.0,1,0,0.9083094555873925,annual_current
1095,Xaver Schlager,18,16,1193.0,6.0,3.0,1.0,1.0,0.0,604.0,523.0,13.0,28.0,2.0,11.0,130.0,59.0,16.0,8.0,9.0,23.0,4,0,0.8658940397350994,annual_current
