player_id,player_name,world_cup_team,window,fixture_id,benchmark_precheck,priority_reason,selection_resolution_reason
21101,S. Moutoussamy,Congo DR,pre_world_cup,1398592,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1398604,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1398607,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1398624,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1398631,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1398644,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1398646,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1398663,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1398668,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400744,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400759,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400761,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400794,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400803,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400819,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400857,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400867,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400882,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400890,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400896,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1400901,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1537081,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1537088,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1537092,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1537094,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1537098,True,player_below_80pct_coverage,upper90_can_enter_real_xi
21101,S. Moutoussamy,Congo DR,pre_world_cup,1537108,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324182,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324202,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324216,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324227,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324242,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324252,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324267,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324273,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324289,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324299,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324302,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324312,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1324322,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1501309,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1504674,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1504683,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1504695,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,annual_current,1504705,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324142,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324153,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324162,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324174,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324182,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324202,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324216,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324227,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324242,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324252,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324267,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324273,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324289,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324299,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324302,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324312,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1324322,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1501309,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1504674,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1504683,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1504695,True,player_below_80pct_coverage,upper90_can_enter_real_xi
34418,Kim Tae-Hyeon,South Korea,pre_world_cup,1504705,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389126,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389135,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389147,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389162,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389174,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389189,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389222,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389235,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389239,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389257,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389267,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389281,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389304,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389321,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389329,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389343,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389358,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389367,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389377,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389387,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389396,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389405,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1389406,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1396828,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1485861,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1486807,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1488830,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,annual_current,1495627,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389126,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389135,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389147,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389162,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389174,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389189,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389222,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389235,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389239,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389257,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389267,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389281,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389304,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389321,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389329,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389343,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389358,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389367,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389377,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389387,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389396,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389405,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1389406,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1396828,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1485861,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1486807,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1488830,True,player_below_80pct_coverage,upper90_can_enter_real_xi
129670,N. Mbuku,Congo DR,pre_world_cup,1495627,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324182,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324202,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324216,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324227,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324242,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324252,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324267,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324273,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324289,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324299,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324302,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324312,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1324322,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1501309,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1504674,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1504683,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1504695,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,annual_current,1504705,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324142,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324153,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324162,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324174,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324182,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324202,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324216,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324227,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324242,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324252,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324267,True,player_below_80pct_coverage,upper90_can_enter_real_xi
304782,T. Hayakawa,Japan,pre_world_cup,1324273,True,player_below_80pct_coverage,upper90_can_enter_real_xi
