player_id,player_name,world_cup_team,resolved_role,reason,decision_priority_score,role_gate_pressure,uncertainty_width_90,lo90,hi90,best_lower_threshold,top30_lower_threshold,rank,urank,missing_fixture_count,cov_annual_current,cov_pre_world_cup,role_stability,stable
2601,D. Kamada,Japan,ST,upper90_can_enter_real_xi,7.383682298467825,0.9166666666666667,0.2580749838578789,0.3992322025210369,0.6573071863789158,0.6160898225863196,0.2792401392268431,12.0,14.0,0,1.0,1.0,0.7804878048780488,True
29704,S. Khalilzadeh,Iran,RB,upper90_can_enter_real_xi,7.383614395786331,0.7166666666666667,0.4682544982048856,0.2542725414974013,0.7225270397022869,0.5370524709848076,0.4116887865378286,201.0,48.0,0,1.0,1.0,0.9166666666666666,True
94346,T. Payne,New Zealand,RB,upper90_can_enter_real_xi,7.360735397908167,0.7166666666666667,0.46395849456230753,0.2436276429451628,0.7075861375074703,0.5370524709848076,0.4116887865378286,214.0,59.0,0,1.0,1.0,1.0,True
355994,A. Freeman,USA,RB,upper90_can_enter_real_xi,7.3446609107898935,0.7166666666666667,0.36679139564993424,0.4586821611759784,0.8254735568259126,0.5370524709848076,0.4116887865378286,10.0,8.0,0,1.0,1.0,1.0,True
39058,F. Bjorkan,Norway,RB,upper90_can_enter_real_xi,7.34346731204241,0.7166666666666667,0.2763683013970795,0.4518555788530913,0.7282238802501708,0.5370524709848076,0.4116887865378286,23.0,42.0,4,1.0,0.9148936170212766,0.972972972972973,True
128766,L. Deedson,Haiti,RW,upper90_can_enter_real_xi,7.337630776391723,0.6,0.5921473057025299,0.2649318979674372,0.8570792036699671,0.6849921111720132,0.5132377794857867,226.0,35.0,0,1.0,1.0,0.8888888888888888,True
390002,M. Chavez Garcia,Mexico,RB,upper90_can_enter_real_xi,7.336080303475301,0.7166666666666667,0.36046869046157487,0.4658261849715623,0.8262948754331372,0.5370524709848076,0.4116887865378286,8.0,7.0,0,1.0,1.0,0.95,True
2500,Fabian Balbuena,Paraguay,RB,upper90_can_enter_real_xi,7.331281518364174,0.7166666666666667,0.46630658567700856,0.2113013552704219,0.6776079409474305,0.5370524709848076,0.4116887865378286,231.0,92.0,0,1.0,1.0,1.0,True
359561,K. Sebelebele,South Africa,RB,upper90_can_enter_real_xi,7.324328369869341,0.7166666666666667,0.3621697318975213,0.4511219655720891,0.8132916974696104,0.5370524709848076,0.4116887865378286,11.0,10.0,0,1.0,1.0,0.95,True
145465,H. Ali,Iraq,RB,upper90_can_enter_real_xi,7.322831602700624,0.7166666666666667,0.48501182745912697,0.1594072240912784,0.6444190515504054,0.5370524709848076,0.4116887865378286,243.0,139.0,0,1.0,1.0,1.0,True
350799,Jeremy Arevalo,Ecuador,RW,upper90_can_enter_real_xi,7.304339750955862,0.6,0.4651447047699311,0.5348552952300689,1.0,0.6849921111720132,0.5132377794857867,18.0,1.0,0,1.0,1.0,1.0,True
44315,A. Al Khaibari,Saudi Arabia,DM,covered_pool_shortage,7.299684473822701,0.29166666666666663,0.31417312287870863,0.3470137557310283,0.6611868786097369,0.5957839179206379,0.1010747767397886,18.0,19.0,0,1.0,1.0,0.5909090909090909,False
295026,M. Baturina,Croatia,ST,high_ability_role_stabilization,7.287284718051829,0.9166666666666667,0.3286690557024623,0.5992847777829345,0.9279538334853968,0.6160898225863196,0.2792401392268431,2.0,2.0,0,1.0,1.0,0.4583333333333333,False
41608,D. Borges,Cape Verde Islands,RB,upper90_can_enter_real_xi,7.2835558047111,0.7166666666666667,0.413282148876871,0.293244829840679,0.70652697871755,0.5370524709848076,0.4116887865378286,169.0,60.0,0,1.0,1.0,0.7333333333333333,True
44382,A. Al Hamdan,Saudi Arabia,RW,upper90_can_enter_real_xi,7.281819617375069,0.6,0.5351632377450544,0.3488840958517832,0.8840473335968376,0.6849921111720132,0.5132377794857867,184.0,21.0,0,1.0,1.0,0.8571428571428571,True
2971,F. Escobar,Panama,RCB,upper90_can_enter_real_xi,7.277453271626759,0.5333333333333333,0.5921473057025299,0.1888822839234099,0.7810295896259398,0.5807958869886298,0.2884856769736131,37.0,7.0,0,1.0,1.0,1.0,True
430078,S. Kabini,South Africa,RB,upper90_can_enter_real_xi,7.264452879939203,0.7166666666666667,0.35627080764431535,0.4106326138704502,0.7669034215147655,0.5370524709848076,0.4116887865378286,44.0,19.0,0,1.0,1.0,0.9545454545454546,True
42286,A. Al Ganehi,Qatar,RW,upper90_can_enter_real_xi,7.2554351059755495,0.6,0.5921473057025299,0.19020856122546,0.78235586692799,0.6849921111720132,0.5132377794857867,245.0,118.0,0,1.0,1.0,1.0,True
63964,F. Torres,Ecuador,RB,upper90_can_enter_real_xi,7.2552806097132585,0.7166666666666667,0.4074196937380768,0.2813968192616097,0.6888165129996865,0.5370524709848076,0.4116887865378286,179.0,78.0,0,1.0,1.0,1.0,True
2483,D. Machado,Colombia,RB,upper90_can_enter_real_xi,7.250876798127862,0.7166666666666667,0.41046613586566316,0.2701926727915006,0.6806588086571638,0.5370524709848076,0.4116887865378286,193.0,89.0,0,1.0,1.0,0.8421052631578947,True
21101,S. Moutoussamy,Congo DR,AM,upper90_can_enter_real_xi,7.23069275044654,0.43333333333333335,0.3511092298367629,0.3310670350402903,0.6821762648770532,0.5936339452033933,0.4573550598962117,126.0,119.0,100,0.3902439024390244,0.358974358974359,0.6363636363636364,True
175439,H. Al Amin,Qatar,RB,upper90_can_enter_real_xi,7.218603621607335,0.7166666666666667,0.4104661358656633,0.2408534214092023,0.6513195572748656,0.5370524709848076,0.4116887865378286,222.0,126.0,0,1.0,1.0,0.8125,True
2490,J. Lerma,Colombia,DM,covered_pool_shortage,7.2141434648749945,0.29166666666666663,0.2741125569654386,0.3639378124826594,0.638050369448098,0.5957839179206379,0.1010747767397886,16.0,20.0,0,1.0,1.0,0.4242424242424242,False
36579,S. Rahimi,Morocco,RW,upper90_can_enter_real_xi,7.207343333975829,0.6,0.4541121010066325,0.3782337277032983,0.8323458287099308,0.6849921111720132,0.5132377794857867,172.0,55.0,1,1.0,0.9722222222222222,0.9230769230769232,True
2468,G. Montiel,Argentina,RB,upper90_can_enter_real_xi,7.19972501090376,0.7166666666666667,0.2889553574963721,0.3610875757331707,0.6500429332295428,0.5370524709848076,0.4116887865378286,108.0,130.0,2,1.0,0.9622641509433962,1.0,True
134995,N. Boushal,Saudi Arabia,RB,upper90_can_enter_real_xi,7.17524481658005,0.7166666666666667,0.3101723982251346,0.4384942512620114,0.748666649487146,0.5370524709848076,0.4116887865378286,29.0,30.0,0,1.0,1.0,0.8461538461538461,True
20655,J. Duverne,Haiti,RB,upper90_can_enter_real_xi,7.174124588132313,0.7166666666666667,0.3815599346999725,0.2687416846417239,0.6503016193416964,0.5370524709848076,0.4116887865378286,205.0,128.0,0,1.0,1.0,0.6842105263157895,True
195992,J. Caceres,Paraguay,RB,upper90_can_enter_real_xi,7.172647622518695,0.7166666666666667,0.29971209872009574,0.4608575100363249,0.7605696087564207,0.5370524709848076,0.4116887865378286,14.0,22.0,0,1.0,1.0,1.0,True
36857,J. Gaari,Curaçao,RCB,upper90_can_enter_real_xi,7.167397967744008,0.5333333333333333,0.5921473057025299,0.0888320076663645,0.6809793133688944,0.5807958869886298,0.2884856769736131,39.0,19.0,0,1.0,1.0,0.8333333333333334,True
78494,J. Waterman,Canada,RB,upper90_can_enter_real_xi,7.1673320838045065,0.7166666666666667,0.3619683586643287,0.3088740422461495,0.6708424009104782,0.5370524709848076,0.4116887865378286,163.0,97.0,0,1.0,1.0,0.9130434782608696,True
44594,S. Abdulhamid,Saudi Arabia,RB,upper90_can_enter_real_xi,7.165825301159308,0.7166666666666667,0.32496687570430055,0.3949622904742169,0.7199291661785174,0.5370524709848076,0.4116887865378286,61.0,50.0,0,1.0,1.0,1.0,True
190747,M. Experience,Haiti,RB,upper90_can_enter_real_xi,7.15737897017672,0.7166666666666667,0.35723396378847283,0.3110161450183665,0.6682501088068393,0.5370524709848076,0.4116887865378286,161.0,101.0,0,1.0,1.0,0.7894736842105263,True
351014,J. Suzuki,Japan,RB,upper90_can_enter_real_xi,7.1505771190823655,0.7166666666666667,0.3062597656552506,0.4253171123383871,0.7315768779936377,0.5370524709848076,0.4116887865378286,37.0,37.0,0,1.0,1.0,1.0,True
2530,Pedro Miguel,Qatar,RB,upper90_can_enter_real_xi,7.1464800036186045,0.7166666666666667,0.36420212569787996,0.2846377927251173,0.6488399184229973,0.5370524709848076,0.4116887865378286,185.0,134.0,0,1.0,1.0,0.8,True
50816,R. Laryea,Canada,RB,upper90_can_enter_real_xi,7.1435472266407105,0.7166666666666667,0.32166908988786197,0.382504261932529,0.704173351820391,0.5370524709848076,0.4116887865378286,73.0,64.0,0,1.0,1.0,0.7666666666666667,True
2467,L. Martinez,Argentina,LCB,upper90_can_enter_real_xi,7.136427604752667,0.6136363636363636,0.35240177410209145,0.4440718813809151,0.7964736554830065,0.5691781948134136,0.1962433102698438,10.0,5.0,0,1.0,1.0,0.95,True
430835,T. Bindon,New Zealand,RB,upper90_can_enter_real_xi,7.128089567797361,0.7166666666666667,0.3295006521122821,0.3499408795444908,0.6794415316567729,0.5370524709848076,0.4116887865378286,113.0,91.0,0,1.0,1.0,1.0,True
2583,A. Preciado,Ecuador,RB,upper90_can_enter_real_xi,7.127651503725585,0.7166666666666667,0.3325007199422246,0.3424515700630128,0.6749522900052374,0.5370524709848076,0.4116887865378286,121.0,95.0,0,1.0,1.0,0.96,True
1290,G. Varela,Uruguay,RB,upper90_can_enter_real_xi,7.126877189288254,0.7166666666666667,0.2568082172950921,0.3708464329221,0.6276546502171921,0.5370524709848076,0.4116887865378286,103.0,167.0,2,1.0,0.9746835443037974,1.0,True
706,J. Brenet,Curaçao,RB,upper90_can_enter_real_xi,7.124242967705728,0.7166666666666667,0.34616568152398935,0.307053900851698,0.6532195823756873,0.5370524709848076,0.4116887865378286,168.0,121.0,0,1.0,1.0,1.0,True
180937,H. Falchener,Norway,RB,upper90_can_enter_real_xi,7.1189885524263525,0.7166666666666667,0.3253314745800026,0.3515216488289617,0.6768531234089643,0.5370524709848076,0.4116887865378286,112.0,93.0,0,1.0,1.0,0.967741935483871,True
440,Y. Nagatomo,Japan,RB,upper90_can_enter_real_xi,7.1185882966927725,0.7166666666666667,0.3740126037013635,0.2360932929661262,0.6101058966674897,0.5370524709848076,0.4116887865378286,227.0,192.0,0,1.0,1.0,1.0,True
377930,A. Al Oui,Qatar,RB,upper90_can_enter_real_xi,7.118297781672041,0.7166666666666667,0.38454045127984837,0.210945185034497,0.5954856363143454,0.5370524709848076,0.4116887865378286,236.0,211.0,0,1.0,1.0,1.0,True
304782,T. Hayakawa,Japan,GK,upper90_can_enter_real_xi,7.112038037601375,0.30833333333333335,0.41692347164680466,0.5079060347678783,0.924829506414683,0.6652291855465318,0.586972041249707,73.0,20.0,40,0.5384615384615384,0.4358974358974359,1.0,True
332056,W. Pina,Cape Verde Islands,RB,upper90_can_enter_real_xi,7.107583648211147,0.7166666666666667,0.28931427654209674,0.4262851130865527,0.7155993896286494,0.5370524709848076,0.4116887865378286,42.0,53.0,0,1.0,1.0,1.0,True
50879,M. Robinson,USA,RB,upper90_can_enter_real_xi,7.106813328654474,0.7166666666666667,0.3332047570743436,0.3218436867769937,0.6550484438513373,0.5370524709848076,0.4116887865378286,155.0,120.0,0,1.0,1.0,0.9629629629629628,True
38114,K. Itakura,Japan,RB,upper90_can_enter_real_xi,7.105783171355327,0.7166666666666667,0.33958284651633536,0.3058316960057876,0.6454145425221229,0.5370524709848076,0.4116887865378286,172.0,138.0,0,1.0,1.0,0.9,True
2889,A. Vega,Mexico,RW,upper90_can_enter_real_xi,7.1018745635449685,0.6,0.3592822845319932,0.6010162999643828,0.960298584496376,0.6849921111720132,0.5132377794857867,7.0,3.0,0,1.0,1.0,0.84,True
400948,A. Diao,Senegal,RW,upper90_can_enter_real_xi,7.1003693163820945,0.6,0.4484586284151453,0.3888674442743192,0.8373260726894645,0.6849921111720132,0.5132377794857867,165.0,50.0,0,1.0,1.0,0.6153846153846154,True
193279,J. Nelson,Canada,RW,upper90_can_enter_real_xi,7.0976336867757555,0.6,0.4503841788270173,0.3818292072950408,0.8322133861220581,0.6849921111720132,0.5132377794857867,170.0,56.0,0,1.0,1.0,1.0,True
154,L. Messi,Argentina,RW,upper90_can_enter_real_xi,7.095698059475306,0.6,0.24794772959132305,0.7087449322151675,0.9566926618064906,0.6849921111720132,0.5132377794857867,1.0,4.0,2,1.0,0.9629629629629628,0.9791666666666666,True
392387,O. Makhanya,South Africa,RB,upper90_can_enter_real_xi,7.091903322915739,0.7166666666666667,0.307300947743888,0.3695163217955841,0.6768172695394721,0.5370524709848076,0.4116887865378286,92.0,94.0,0,1.0,1.0,1.0,True
387521,L. Vuskovic,Croatia,RB,upper90_can_enter_real_xi,7.0859254182705955,0.7166666666666667,0.29453802540015467,0.3942487703851861,0.6887867957853407,0.5370524709848076,0.4116887865378286,69.0,79.0,0,1.0,1.0,0.9666666666666668,True
2514,Kaku,Paraguay,RW,upper90_can_enter_real_xi,7.085150821987333,0.6,0.44412194951668843,0.2907627112354427,0.7348846607521311,0.6849921111720132,0.5132377794857867,228.0,181.0,1,1.0,0.96875,1.0,True
2533,A. Hatem,Qatar,AM,upper90_can_enter_real_xi,7.077677226218334,0.43333333333333335,0.5921473057025299,0.2515702678102801,0.8437175735128101,0.5936339452033933,0.4573550598962117,135.0,17.0,0,1.0,1.0,1.0,True
265444,S. Langas,Norway,RB,upper90_can_enter_real_xi,7.070172564922381,0.7166666666666667,0.3364695966818618,0.2808170079482303,0.6172866046300921,0.5370524709848076,0.4116887865378286,200.0,183.0,0,1.0,1.0,1.0,True
2700,A. Jahanbakhsh,Iran,RW,upper90_can_enter_real_xi,7.06850153760658,0.6,0.49550788940152996,0.2486893921469428,0.7441972815484728,0.6849921111720132,0.5132377794857867,237.0,168.0,0,1.0,1.0,1.0,True
14301,S. Radeljic,Bosnia & Herzegovina,RB,upper90_can_enter_real_xi,7.058939123769989,0.7166666666666667,0.2899326903789117,0.3806011127075739,0.6705338030864856,0.5370524709848076,0.4116887865378286,83.0,98.0,0,1.0,1.0,0.935483870967742,True
2878,J. Sanchez,Mexico,RB,upper90_can_enter_real_xi,7.058933810482842,0.7166666666666667,0.2962328289545349,0.3657050458132392,0.6619378747677741,0.5370524709848076,0.4116887865378286,100.0,106.0,0,1.0,1.0,0.9666666666666668,True
308689,S. Cabral,Cape Verde Islands,RB,upper90_can_enter_real_xi,7.058720959813091,0.7166666666666667,0.3376065959042595,0.2677190051413894,0.6053256010456489,0.5370524709848076,0.4116887865378286,215.0,198.0,0,1.0,1.0,1.0,True
161907,M. Gusto,France,RB,upper90_can_enter_real_xi,7.058542784469238,0.7166666666666667,0.26533434292732694,0.4383823527742726,0.7037166957015996,0.5370524709848076,0.4116887865378286,33.0,65.0,0,1.0,1.0,0.9302325581395348,True
762,Vinicius Junior,Brazil,ST,high_ability_role_stabilization,7.057338719562069,0.9166666666666667,0.22403823678538948,0.6375521693235063,0.8615904061088958,0.6160898225863196,0.2792401392268431,1.0,5.0,0,1.0,1.0,0.5094339622641509,False
790,E. Dzeko,Bosnia & Herzegovina,RW,upper90_can_enter_real_xi,7.05707681379784,0.6,0.39430890891147846,0.4775008698427559,0.8718097787542344,0.6849921111720132,0.5132377794857867,77.0,27.0,0,1.0,1.0,0.8235294117647058,True
30,S. Arias,Colombia,RB,upper90_can_enter_real_xi,7.056485735066671,0.7166666666666667,0.294972607747016,0.3664582273799471,0.6614308351269631,0.5370524709848076,0.4116887865378286,99.0,109.0,0,1.0,1.0,1.0,True
25341,D. Luckassen,Ghana,RB,upper90_can_enter_real_xi,7.050302763717891,0.7166666666666667,0.33281307390489695,0.2713962425078826,0.6042093164127795,0.5370524709848076,0.4116887865378286,212.0,200.0,0,1.0,1.0,0.9545454545454546,True
161504,H. Johansson,Sweden,RB,upper90_can_enter_real_xi,7.0452316047784524,0.7166666666666667,0.3324227687701434,0.2677086374269024,0.6001314061970457,0.5370524709848076,0.4116887865378286,216.0,206.0,0,1.0,1.0,1.0,True
517,J. Rodriguez,Colombia,RW,upper90_can_enter_real_xi,7.04258798125428,0.6,0.35646281563866045,0.5537836061752706,0.910246421813931,0.6849921111720132,0.5132377794857867,21.0,12.0,0,1.0,1.0,1.0,True
201354,E. Makgopa,South Africa,RW,upper90_can_enter_real_xi,7.040639869342226,0.6,0.419248773960529,0.4036094211308057,0.8228581950913347,0.6849921111720132,0.5132377794857867,155.0,69.0,0,1.0,1.0,1.0,True
2194,R. Bensebaini,Algeria,LCB,upper90_can_enter_real_xi,7.040267737937586,0.6136363636363636,0.27332950092575237,0.5435519208749169,0.8168814218006692,0.5691781948134136,0.1962433102698438,2.0,3.0,0,1.0,1.0,0.6052631578947368,True
6503,N. Molina,Argentina,RB,upper90_can_enter_real_xi,7.040154234739763,0.7166666666666667,0.28048864578472604,0.3858462280845339,0.6663348738692599,0.5370524709848076,0.4116887865378286,80.0,103.0,0,1.0,1.0,1.0,True
7318,A. Dedic,Bosnia & Herzegovina,RB,upper90_can_enter_real_xi,7.035999076544795,0.7166666666666667,0.2583305940920255,0.4344423882718552,0.6927729823638807,0.5370524709848076,0.4116887865378286,38.0,76.0,0,1.0,1.0,1.0,True
529,N. Tagliafico,Argentina,LCB,upper90_can_enter_real_xi,7.032918563874758,0.6136363636363636,0.3031394828952137,0.4664108961627092,0.7695503790579229,0.5691781948134136,0.1962433102698438,9.0,9.0,0,1.0,1.0,0.6206896551724138,True
354753,O. Diomande,Ivory Coast,RB,upper90_can_enter_real_xi,7.029117527406415,0.7166666666666667,0.3175147731829013,0.2882965566585312,0.6058113298414325,0.5370524709848076,0.4116887865378286,194.0,197.0,0,1.0,1.0,0.9615384615384616,True
41627,K. Gorre,Curaçao,RW,upper90_can_enter_real_xi,7.025986737288776,0.6,0.4052847286830431,0.4232943171926359,0.828579045875679,0.6849921111720132,0.5132377794857867,139.0,63.0,0,1.0,1.0,0.8461538461538461,True
217,L. Martinez,Argentina,ST,high_ability_role_stabilization,7.02487749918658,0.9166666666666667,0.2727250754485431,0.4929639866874268,0.7656890621359699,0.6160898225863196,0.2792401392268431,8.0,10.0,0,1.0,1.0,0.55,False
927,Lee Kang-In,South Korea,RW,upper90_can_enter_real_xi,7.02137884337539,0.6,0.3335191012546994,0.5887331693747336,0.922252270629433,0.6849921111720132,0.5132377794857867,10.0,9.0,0,1.0,1.0,0.7894736842105263,True
2881,J. Gallardo,Mexico,RB,upper90_can_enter_real_xi,7.02102168300788,0.7166666666666667,0.25097721661637024,0.4382072863625725,0.6891845029789427,0.5370524709848076,0.4116887865378286,35.0,77.0,0,1.0,1.0,0.8409090909090909,True
369544,G. Yassine,Morocco,RW,upper90_can_enter_real_xi,7.02094545738944,0.6,0.36338506998400266,0.517746892390972,0.8811319623749747,0.6849921111720132,0.5132377794857867,37.0,24.0,0,1.0,1.0,0.9473684210526316,True
263676,A. Fayzullaev,Uzbekistan,RW,upper90_can_enter_real_xi,7.019829988000972,0.6,0.4120894129153066,0.4016134732910997,0.8137028862064063,0.6849921111720132,0.5132377794857867,158.0,80.0,0,1.0,1.0,0.8947368421052632,True
406303,K. Paez,Ecuador,RW,upper90_can_enter_real_xi,7.01894876147866,0.6,0.42145453245217995,0.3786766211836599,0.8001311536358399,0.6849921111720132,0.5132377794857867,176.0,95.0,0,1.0,1.0,1.0,True
210165,F. Surman,New Zealand,RB,upper90_can_enter_real_xi,7.0144070259999785,0.7166666666666667,0.2839695560535294,0.3542120685948312,0.6381816246483606,0.5370524709848076,0.4116887865378286,120.0,147.0,0,1.0,1.0,1.0,True
44865,J. Souttar,Scotland,RB,upper90_can_enter_real_xi,7.0134585091692205,0.7166666666666667,0.2860816133315565,0.3483576451824411,0.6344392585139976,0.5370524709848076,0.4116887865378286,125.0,159.0,0,1.0,1.0,1.0,True
69260,R. Lopes,Cape Verde Islands,RB,upper90_can_enter_real_xi,7.009671173104919,0.7166666666666667,0.2840667559728756,0.3496770025172313,0.6337437584901069,0.5370524709848076,0.4116887865378286,122.0,160.0,0,1.0,1.0,0.9090909090909092,True
36088,G. Martinez,Mexico,RW,upper90_can_enter_real_xi,7.00345882547771,0.6,0.39627424211508555,0.4241119110704752,0.8203861531855607,0.6849921111720132,0.5132377794857867,143.0,73.0,0,1.0,1.0,0.8,True
44335,H. Kadesh,Saudi Arabia,RB,upper90_can_enter_real_xi,7.002535245882724,0.7166666666666667,0.29303197741713316,0.3219992725379005,0.6150312499550337,0.5370524709848076,0.4116887865378286,164.0,186.0,0,1.0,1.0,0.90625,True
44507,A. Lajami,Saudi Arabia,RCB,upper90_can_enter_real_xi,7.00188245768191,0.5333333333333333,0.4452411162206569,0.2855961736579752,0.7308372898786321,0.5807958869886298,0.2884856769736131,33.0,10.0,0,1.0,1.0,0.6,True
33289,K. Ogawa,Japan,RW,upper90_can_enter_real_xi,6.99859997681757,0.6,0.4065616660526432,0.3953790466179392,0.8019407126705824,0.6849921111720132,0.5132377794857867,167.0,91.0,0,1.0,1.0,1.0,True
2535,A. O. Madibo,Qatar,AM,upper90_can_enter_real_xi,6.996606297481918,0.43333333333333335,0.5438223214810323,0.2920921134825329,0.8359144349635652,0.5936339452033933,0.4573550598962117,127.0,21.0,0,1.0,1.0,0.6,True
624,N. Otamendi,Argentina,LCB,upper90_can_enter_real_xi,6.9954428576034315,0.6136363636363636,0.23569462266788888,0.5917571964533627,0.8274518191212515,0.5691781948134136,0.1962433102698438,1.0,1.0,0,1.0,1.0,0.8490566037735849,True
2810,D. Zakaria,Switzerland,RB,upper90_can_enter_real_xi,6.994783360769463,0.7166666666666667,0.2726820554821188,0.3630519197358792,0.635733975217998,0.5370524709848076,0.4116887865378286,109.0,153.0,0,1.0,1.0,0.6944444444444444,True
