fixture_id,unresolved_players,max_player_priority,total_player_priority,information_value_score
1438940,1,8.45914759324209,16.91829518648418,16.626898171607927
1438952,1,8.45914759324209,16.91829518648418,16.626898171607927
1438960,1,8.45914759324209,16.91829518648418,16.626898171607927
1482484,1,8.45914759324209,16.91829518648418,16.626898171607927
1482487,1,8.45914759324209,16.91829518648418,16.626898171607927
1482489,1,8.45914759324209,16.91829518648418,16.626898171607927
1482492,1,8.45914759324209,16.91829518648418,16.626898171607927
1506897,1,8.45914759324209,16.91829518648418,16.626898171607927
1506902,1,8.45914759324209,16.91829518648418,16.626898171607927
1506912,1,8.45914759324209,16.91829518648418,16.626898171607927
1506915,1,8.45914759324209,16.91829518648418,16.626898171607927
1506924,1,8.45914759324209,16.91829518648418,16.626898171607927
1506928,1,8.45914759324209,16.91829518648418,16.626898171607927
1506936,1,8.45914759324209,16.91829518648418,16.626898171607927
1506938,1,8.45914759324209,16.91829518648418,16.626898171607927
1506944,1,8.45914759324209,16.91829518648418,16.626898171607927
1506950,1,8.45914759324209,16.91829518648418,16.626898171607927
1506958,1,8.45914759324209,16.91829518648418,16.626898171607927
1506965,1,8.45914759324209,16.91829518648418,16.626898171607927
1506970,1,8.45914759324209,16.91829518648418,16.626898171607927
1506974,1,8.45914759324209,16.91829518648418,16.626898171607927
1506985,1,8.45914759324209,16.91829518648418,16.626898171607927
1390039,1,8.189064144069905,16.37812828813981,16.113739618180773
1390049,1,8.189064144069905,16.37812828813981,16.113739618180773
1390056,1,8.189064144069905,16.37812828813981,16.113739618180773
1390064,1,8.189064144069905,16.37812828813981,16.113739618180773
1390069,1,8.189064144069905,16.37812828813981,16.113739618180773
1390079,1,8.189064144069905,16.37812828813981,16.113739618180773
1390094,1,8.189064144069905,16.37812828813981,16.113739618180773
1390104,1,8.189064144069905,16.37812828813981,16.113739618180773
1390110,1,8.189064144069905,16.37812828813981,16.113739618180773
1390141,1,8.189064144069905,16.37812828813981,16.113739618180773
1390144,1,8.189064144069905,16.37812828813981,16.113739618180773
1390153,1,8.189064144069905,16.37812828813981,16.113739618180773
1531261,1,8.189064144069905,16.37812828813981,16.113739618180773
1531264,1,8.189064144069905,16.37812828813981,16.113739618180773
1531266,1,8.189064144069905,16.37812828813981,16.113739618180773
1531269,1,8.189064144069905,16.37812828813981,16.113739618180773
1531274,1,8.189064144069905,16.37812828813981,16.113739618180773
1531278,1,8.189064144069905,16.37812828813981,16.113739618180773
1531281,1,8.189064144069905,16.37812828813981,16.113739618180773
1531285,1,8.189064144069905,16.37812828813981,16.113739618180773
1415929,1,7.92645080428545,15.8529016085709,15.61477427259031
1446915,1,7.92645080428545,15.8529016085709,15.61477427259031
1446921,1,7.92645080428545,15.8529016085709,15.61477427259031
1481740,1,7.92645080428545,15.8529016085709,15.61477427259031
1485355,1,7.92645080428545,15.8529016085709,15.61477427259031
1485363,1,7.92645080428545,15.8529016085709,15.61477427259031
1505587,1,7.92645080428545,15.8529016085709,15.61477427259031
1505606,1,7.92645080428545,15.8529016085709,15.61477427259031
1505613,1,7.92645080428545,15.8529016085709,15.61477427259031
1521239,1,7.92645080428545,15.8529016085709,15.61477427259031
1537629,1,7.92645080428545,15.8529016085709,15.61477427259031
1544963,1,7.92645080428545,15.8529016085709,15.61477427259031
1324142,2,7.818033161254828,14.930071198856204,15.41545503167461
1324153,2,7.818033161254828,14.930071198856204,15.41545503167461
1324162,2,7.818033161254828,14.930071198856204,15.41545503167461
1324174,2,7.818033161254828,14.930071198856204,15.41545503167461
1377787,2,7.572854743125731,15.088821555816558,15.24171427417767
1390028,1,7.641686892075988,15.283373784151976,15.073722839392335
1390043,1,7.641686892075988,15.283373784151976,15.073722839392335
1390047,1,7.641686892075988,15.283373784151976,15.073722839392335
1390061,1,7.641686892075988,15.283373784151976,15.073722839392335
1390083,1,7.641686892075988,15.283373784151976,15.073722839392335
1390090,1,7.641686892075988,15.283373784151976,15.073722839392335
1390100,1,7.641686892075988,15.283373784151976,15.073722839392335
1390105,1,7.641686892075988,15.283373784151976,15.073722839392335
1390113,1,7.641686892075988,15.283373784151976,15.073722839392335
1390137,1,7.641686892075988,15.283373784151976,15.073722839392335
1390140,1,7.641686892075988,15.283373784151976,15.073722839392335
1399968,1,7.641686892075988,15.283373784151976,15.073722839392335
1531262,1,7.641686892075988,15.283373784151976,15.073722839392335
1531265,1,7.641686892075988,15.283373784151976,15.073722839392335
1531267,1,7.641686892075988,15.283373784151976,15.073722839392335
1531271,1,7.641686892075988,15.283373784151976,15.073722839392335
1531273,1,7.641686892075988,15.283373784151976,15.073722839392335
1531280,1,7.641686892075988,15.283373784151976,15.073722839392335
1531282,1,7.641686892075988,15.283373784151976,15.073722839392335
1531286,1,7.641686892075988,15.283373784151976,15.073722839392335
1545407,1,7.641686892075988,15.283373784151976,15.073722839392335
1393743,1,7.606610807060833,15.213221614121666,15.007078277863538
1393761,1,7.606610807060833,15.213221614121666,15.007078277863538
1393765,1,7.606610807060833,15.213221614121666,15.007078277863538
1393777,1,7.606610807060833,15.213221614121666,15.007078277863538
1491612,1,7.606610807060833,15.213221614121666,15.007078277863538
1491634,1,7.606610807060833,15.213221614121666,15.007078277863538
1491636,1,7.606610807060833,15.213221614121666,15.007078277863538
1491648,1,7.606610807060833,15.213221614121666,15.007078277863538
1392359,1,7.572854743125731,15.145709486251462,14.942941756386846
1392368,1,7.572854743125731,15.145709486251462,14.942941756386846
1392375,1,7.572854743125731,15.145709486251462,14.942941756386846
1392388,1,7.572854743125731,15.145709486251462,14.942941756386846
1392396,1,7.572854743125731,15.145709486251462,14.942941756386846
1392408,1,7.572854743125731,15.145709486251462,14.942941756386846
1392432,1,7.572854743125731,15.145709486251462,14.942941756386846
1392444,1,7.572854743125731,15.145709486251462,14.942941756386846
1392463,1,7.572854743125731,15.145709486251462,14.942941756386846
1392483,1,7.572854743125731,15.145709486251462,14.942941756386846
1392494,1,7.572854743125731,15.145709486251462,14.942941756386846
1392498,1,7.572854743125731,15.145709486251462,14.942941756386846
1392513,1,7.572854743125731,15.145709486251462,14.942941756386846
1392524,1,7.572854743125731,15.145709486251462,14.942941756386846
1392529,1,7.572854743125731,15.145709486251462,14.942941756386846
1486344,1,7.572854743125731,15.145709486251462,14.942941756386846
1487912,1,7.572854743125731,15.145709486251462,14.942941756386846
1498262,1,7.572854743125731,15.145709486251462,14.942941756386846
1501206,1,7.572854743125731,15.145709486251462,14.942941756386846
1505946,1,7.572854743125731,15.145709486251462,14.942941756386846
1505956,1,7.572854743125731,15.145709486251462,14.942941756386846
1505966,1,7.572854743125731,15.145709486251462,14.942941756386846
1505971,1,7.572854743125731,15.145709486251462,14.942941756386846
1505985,1,7.572854743125731,15.145709486251462,14.942941756386846
1505992,1,7.572854743125731,15.145709486251462,14.942941756386846
1506001,1,7.572854743125731,15.145709486251462,14.942941756386846
1506016,1,7.572854743125731,15.145709486251462,14.942941756386846
1506017,1,7.572854743125731,15.145709486251462,14.942941756386846
1506028,1,7.572854743125731,15.145709486251462,14.942941756386846
1506039,1,7.572854743125731,15.145709486251462,14.942941756386846
1506050,1,7.572854743125731,15.145709486251462,14.942941756386846
1506063,1,7.572854743125731,15.145709486251462,14.942941756386846
1506070,1,7.572854743125731,15.145709486251462,14.942941756386846
1506082,1,7.572854743125731,15.145709486251462,14.942941756386846
1506096,1,7.572854743125731,15.145709486251462,14.942941756386846
1506103,1,7.572854743125731,15.145709486251462,14.942941756386846
1506115,1,7.572854743125731,15.145709486251462,14.942941756386846
1544223,1,7.572854743125731,15.145709486251462,14.942941756386846
1544227,1,7.572854743125731,15.145709486251462,14.942941756386846
1545166,1,7.572854743125731,15.145709486251462,14.942941756386846
1545168,1,7.572854743125731,15.145709486251462,14.942941756386846
1546412,1,7.572854743125731,15.145709486251462,14.942941756386846
1546413,1,7.572854743125731,15.145709486251462,14.942941756386846
1374091,1,7.515966812690826,15.031933625381653,14.834854688560526
1374100,1,7.515966812690826,15.031933625381653,14.834854688560526
1374131,1,7.515966812690826,15.031933625381653,14.834854688560526
1374149,1,7.515966812690826,15.031933625381653,14.834854688560526
1374170,1,7.515966812690826,15.031933625381653,14.834854688560526
1374193,1,7.515966812690826,15.031933625381653,14.834854688560526
1374208,1,7.515966812690826,15.031933625381653,14.834854688560526
1374222,1,7.515966812690826,15.031933625381653,14.834854688560526
1374251,1,7.515966812690826,15.031933625381653,14.834854688560526
1374280,1,7.515966812690826,15.031933625381653,14.834854688560526
1377443,1,7.515966812690826,15.031933625381653,14.834854688560526
1377444,1,7.515966812690826,15.031933625381653,14.834854688560526
1392363,1,7.515966812690826,15.031933625381653,14.834854688560526
1392371,1,7.515966812690826,15.031933625381653,14.834854688560526
1392383,1,7.515966812690826,15.031933625381653,14.834854688560526
1392392,1,7.515966812690826,15.031933625381653,14.834854688560526
1392397,1,7.515966812690826,15.031933625381653,14.834854688560526
1392404,1,7.515966812690826,15.031933625381653,14.834854688560526
1392410,1,7.515966812690826,15.031933625381653,14.834854688560526
1392415,1,7.515966812690826,15.031933625381653,14.834854688560526
1392427,1,7.515966812690826,15.031933625381653,14.834854688560526
1392441,1,7.515966812690826,15.031933625381653,14.834854688560526
1392449,1,7.515966812690826,15.031933625381653,14.834854688560526
1392462,1,7.515966812690826,15.031933625381653,14.834854688560526
1392495,1,7.515966812690826,15.031933625381653,14.834854688560526
1392505,1,7.515966812690826,15.031933625381653,14.834854688560526
1392521,1,7.515966812690826,15.031933625381653,14.834854688560526
1392532,1,7.515966812690826,15.031933625381653,14.834854688560526
1441203,1,7.515966812690826,15.031933625381653,14.834854688560526
1441204,1,7.515966812690826,15.031933625381653,14.834854688560526
1480644,1,7.515966812690826,15.031933625381653,14.834854688560526
1486754,1,7.515966812690826,15.031933625381653,14.834854688560526
1491827,1,7.515966812690826,15.031933625381653,14.834854688560526
1491847,1,7.515966812690826,15.031933625381653,14.834854688560526
1491882,1,7.515966812690826,15.031933625381653,14.834854688560526
1491922,1,7.515966812690826,15.031933625381653,14.834854688560526
1491952,1,7.515966812690826,15.031933625381653,14.834854688560526
1491967,1,7.515966812690826,15.031933625381653,14.834854688560526
1491976,1,7.515966812690826,15.031933625381653,14.834854688560526
1492003,1,7.515966812690826,15.031933625381653,14.834854688560526
1492027,1,7.515966812690826,15.031933625381653,14.834854688560526
1492057,1,7.515966812690826,15.031933625381653,14.834854688560526
1544183,1,7.515966812690826,15.031933625381653,14.834854688560526
1340648,1,7.494368682399594,14.988737364799189,14.793818241007186
1340655,1,7.494368682399594,14.988737364799189,14.793818241007186
1340657,1,7.494368682399594,14.988737364799189,14.793818241007186
1340662,1,7.494368682399594,14.988737364799189,14.793818241007186
1340669,1,7.494368682399594,14.988737364799189,14.793818241007186
1340674,1,7.494368682399594,14.988737364799189,14.793818241007186
1340680,1,7.494368682399594,14.988737364799189,14.793818241007186
1340681,1,7.494368682399594,14.988737364799189,14.793818241007186
1340694,1,7.494368682399594,14.988737364799189,14.793818241007186
1340699,1,7.494368682399594,14.988737364799189,14.793818241007186
1410032,1,7.494368682399594,14.988737364799189,14.793818241007186
1410044,1,7.494368682399594,14.988737364799189,14.793818241007186
1492620,1,7.494368682399594,14.988737364799189,14.793818241007186
1492624,1,7.494368682399594,14.988737364799189,14.793818241007186
1492635,1,7.494368682399594,14.988737364799189,14.793818241007186
1492637,1,7.494368682399594,14.988737364799189,14.793818241007186
1492645,1,7.494368682399594,14.988737364799189,14.793818241007186
1492650,1,7.494368682399594,14.988737364799189,14.793818241007186
1492653,1,7.494368682399594,14.988737364799189,14.793818241007186
1492659,1,7.494368682399594,14.988737364799189,14.793818241007186
1492663,1,7.494368682399594,14.988737364799189,14.793818241007186
1492671,1,7.494368682399594,14.988737364799189,14.793818241007186
1492678,1,7.494368682399594,14.988737364799189,14.793818241007186
1492684,1,7.494368682399594,14.988737364799189,14.793818241007186
1492689,1,7.494368682399594,14.988737364799189,14.793818241007186
1492695,1,7.494368682399594,14.988737364799189,14.793818241007186
1492698,1,7.494368682399594,14.988737364799189,14.793818241007186
1492701,1,7.494368682399594,14.988737364799189,14.793818241007186
1389126,1,7.424160805161116,14.848321610322232,14.660423274254077
1389135,1,7.424160805161116,14.848321610322232,14.660423274254077
1389147,1,7.424160805161116,14.848321610322232,14.660423274254077
1389162,1,7.424160805161116,14.848321610322232,14.660423274254077
1389174,1,7.424160805161116,14.848321610322232,14.660423274254077
1389189,1,7.424160805161116,14.848321610322232,14.660423274254077
1389222,1,7.424160805161116,14.848321610322232,14.660423274254077
1389235,1,7.424160805161116,14.848321610322232,14.660423274254077
1389239,1,7.424160805161116,14.848321610322232,14.660423274254077
1389257,1,7.424160805161116,14.848321610322232,14.660423274254077
1389267,1,7.424160805161116,14.848321610322232,14.660423274254077
1389281,1,7.424160805161116,14.848321610322232,14.660423274254077
1389304,1,7.424160805161116,14.848321610322232,14.660423274254077
1389321,1,7.424160805161116,14.848321610322232,14.660423274254077
1389329,1,7.424160805161116,14.848321610322232,14.660423274254077
1389343,1,7.424160805161116,14.848321610322232,14.660423274254077
1389358,1,7.424160805161116,14.848321610322232,14.660423274254077
1389367,1,7.424160805161116,14.848321610322232,14.660423274254077
1389377,1,7.424160805161116,14.848321610322232,14.660423274254077
1389387,1,7.424160805161116,14.848321610322232,14.660423274254077
1389396,1,7.424160805161116,14.848321610322232,14.660423274254077
1389405,1,7.424160805161116,14.848321610322232,14.660423274254077
1389406,1,7.424160805161116,14.848321610322232,14.660423274254077
1396828,1,7.424160805161116,14.848321610322232,14.660423274254077
1485861,1,7.424160805161116,14.848321610322232,14.660423274254077
1486807,1,7.424160805161116,14.848321610322232,14.660423274254077
1488830,1,7.424160805161116,14.848321610322232,14.660423274254077
1495627,1,7.424160805161116,14.848321610322232,14.660423274254077
1398320,1,7.23069275044654,14.46138550089308,14.292833970296382
1398333,1,7.23069275044654,14.46138550089308,14.292833970296382
1398335,1,7.23069275044654,14.46138550089308,14.292833970296382
1398349,1,7.23069275044654,14.46138550089308,14.292833970296382
1398364,1,7.23069275044654,14.46138550089308,14.292833970296382
1398374,1,7.23069275044654,14.46138550089308,14.292833970296382
1398384,1,7.23069275044654,14.46138550089308,14.292833970296382
1398404,1,7.23069275044654,14.46138550089308,14.292833970296382
1398410,1,7.23069275044654,14.46138550089308,14.292833970296382
1398424,1,7.23069275044654,14.46138550089308,14.292833970296382
1398433,1,7.23069275044654,14.46138550089308,14.292833970296382
1398444,1,7.23069275044654,14.46138550089308,14.292833970296382
1398447,1,7.23069275044654,14.46138550089308,14.292833970296382
1398463,1,7.23069275044654,14.46138550089308,14.292833970296382
1398471,1,7.23069275044654,14.46138550089308,14.292833970296382
1398483,1,7.23069275044654,14.46138550089308,14.292833970296382
1398513,1,7.23069275044654,14.46138550089308,14.292833970296382
1398516,1,7.23069275044654,14.46138550089308,14.292833970296382
1398533,1,7.23069275044654,14.46138550089308,14.292833970296382
1398544,1,7.23069275044654,14.46138550089308,14.292833970296382
1398551,1,7.23069275044654,14.46138550089308,14.292833970296382
1398564,1,7.23069275044654,14.46138550089308,14.292833970296382
1398565,1,7.23069275044654,14.46138550089308,14.292833970296382
1398592,1,7.23069275044654,14.46138550089308,14.292833970296382
1398604,1,7.23069275044654,14.46138550089308,14.292833970296382
1398607,1,7.23069275044654,14.46138550089308,14.292833970296382
1398624,1,7.23069275044654,14.46138550089308,14.292833970296382
1398631,1,7.23069275044654,14.46138550089308,14.292833970296382
1398644,1,7.23069275044654,14.46138550089308,14.292833970296382
1398646,1,7.23069275044654,14.46138550089308,14.292833970296382
1398663,1,7.23069275044654,14.46138550089308,14.292833970296382
1398668,1,7.23069275044654,14.46138550089308,14.292833970296382
1400744,1,7.23069275044654,14.46138550089308,14.292833970296382
1400759,1,7.23069275044654,14.46138550089308,14.292833970296382
1400761,1,7.23069275044654,14.46138550089308,14.292833970296382
1400794,1,7.23069275044654,14.46138550089308,14.292833970296382
1400803,1,7.23069275044654,14.46138550089308,14.292833970296382
1400819,1,7.23069275044654,14.46138550089308,14.292833970296382
1400857,1,7.23069275044654,14.46138550089308,14.292833970296382
1400867,1,7.23069275044654,14.46138550089308,14.292833970296382
1400882,1,7.23069275044654,14.46138550089308,14.292833970296382
1400890,1,7.23069275044654,14.46138550089308,14.292833970296382
1400896,1,7.23069275044654,14.46138550089308,14.292833970296382
1400901,1,7.23069275044654,14.46138550089308,14.292833970296382
1537081,1,7.23069275044654,14.46138550089308,14.292833970296382
1537088,1,7.23069275044654,14.46138550089308,14.292833970296382
1537092,1,7.23069275044654,14.46138550089308,14.292833970296382
1537094,1,7.23069275044654,14.46138550089308,14.292833970296382
1537098,1,7.23069275044654,14.46138550089308,14.292833970296382
1537108,1,7.23069275044654,14.46138550089308,14.292833970296382
1415922,1,6.8193778286358535,13.638755657271707,13.511335618856078
1446914,1,6.8193778286358535,13.638755657271707,13.511335618856078
1446926,1,6.8193778286358535,13.638755657271707,13.511335618856078
1481742,1,6.8193778286358535,13.638755657271707,13.511335618856078
1485335,1,6.8193778286358535,13.638755657271707,13.511335618856078
1485345,1,6.8193778286358535,13.638755657271707,13.511335618856078
1505592,1,6.8193778286358535,13.638755657271707,13.511335618856078
1505599,1,6.8193778286358535,13.638755657271707,13.511335618856078
1521244,1,6.8193778286358535,13.638755657271707,13.511335618856078
1535132,1,6.8193778286358535,13.638755657271707,13.511335618856078
1537627,1,6.8193778286358535,13.638755657271707,13.511335618856078
1542136,1,6.8193778286358535,13.638755657271707,13.511335618856078
1340803,1,8.45914759324209,8.45914759324209,12.820281754648986
1340809,1,8.45914759324209,8.45914759324209,12.820281754648986
1340815,1,8.45914759324209,8.45914759324209,12.820281754648986
1340823,1,8.45914759324209,8.45914759324209,12.820281754648986
1506988,1,8.45914759324209,8.45914759324209,12.820281754648986
1506997,1,8.45914759324209,8.45914759324209,12.820281754648986
1438760,1,7.665537157033147,7.665537157033147,11.669546622146019
1377763,1,7.572854743125731,7.572854743125731,11.535157121980266
1378875,1,7.572854743125731,7.572854743125731,11.535157121980266
1392346,1,7.572854743125731,7.572854743125731,11.535157121980266
1374070,1,7.515966812690826,7.515966812690826,11.452669622849655
1377761,1,7.515966812690826,7.515966812690826,11.452669622849655
1378883,1,7.515966812690826,7.515966812690826,11.452669622849655
1340614,1,7.494368682399594,7.494368682399594,11.421352333927368
1340617,1,7.494368682399594,7.494368682399594,11.421352333927368
1340624,1,7.494368682399594,7.494368682399594,11.421352333927368
1340627,1,7.494368682399594,7.494368682399594,11.421352333927368
1340634,1,7.494368682399594,7.494368682399594,11.421352333927368
1340642,1,7.494368682399594,7.494368682399594,11.421352333927368
1383477,1,7.494368682399594,7.494368682399594,11.421352333927368
1383486,1,7.494368682399594,7.494368682399594,11.421352333927368
1492714,1,7.494368682399594,7.494368682399594,11.421352333927368
1492719,1,7.494368682399594,7.494368682399594,11.421352333927368
1492721,1,7.494368682399594,7.494368682399594,11.421352333927368
1492729,1,7.494368682399594,7.494368682399594,11.421352333927368
1492735,1,7.494368682399594,7.494368682399594,11.421352333927368
