player_id,player_name,team_id,team_name,position_group,minutes,shots,shots_on,goals,goals_conceded,assists,saves,passes,passes_accurate,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_completed,fouls_drawn,fouls_committed,yellow_cards,red_cards,provider_rating_mean,shots_p90,goals_p90,goals_conceded_p90,assists_p90,saves_p90,passes_p90,key_passes_p90,tackles_p90,blocks_p90,interceptions_p90,duels_p90,dribbles_completed_p90,fouls_drawn_p90,fouls_committed_p90,cards_p90,shots_on_target_rate,duel_win_rate,dribble_success_rate,pass_accuracy,reliability,adjusted__saves_p90,z__saves_p90,adjusted__goals_conceded_p90,z__goals_conceded_p90,adjusted__pass_accuracy,z__pass_accuracy,adjusted__passes_p90,z__passes_p90,rank_score,position_rank,adjusted__interceptions_p90,z__interceptions_p90,adjusted__tackles_p90,z__tackles_p90,adjusted__blocks_p90,z__blocks_p90,adjusted__duel_win_rate,z__duel_win_rate,adjusted__cards_p90,z__cards_p90,adjusted__key_passes_p90,z__key_passes_p90,adjusted__assists_p90,z__assists_p90,adjusted__dribbles_completed_p90,z__dribbles_completed_p90,adjusted__goals_p90,z__goals_p90,adjusted__shots_p90,z__shots_p90,adjusted__shots_on_target_rate,z__shots_on_target_rate,adjusted__dribble_success_rate,z__dribble_success_rate,adjusted__fouls_drawn_p90,z__fouls_drawn_p90
129058,Bart Verbruggen,1118,Netherlands,GK,390.0,0.0,0.0,0.0,5.0,0.0,16.0,113.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,1.153846153846154,0.0,3.6923076923076925,26.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.68141592920354,0.6842105263157895,3.4085660785722425,0.8912058459230137,1.2485351898206705,0.3412747142351552,70.47656852768054,0.32903939770257723,26.772738862723234,-0.4087670908465289,0.2881882167535543,11,,,,,,,,,,,,,,,,,,,,,,,,,,
24012,Lionel Mpasi Nzau,1508,Congo DR,GK,360.0,0.0,0.0,0.0,5.0,0.0,14.0,123.0,79.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.775,0.0,0.0,1.25,0.0,3.5,30.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.22764227642277,0.6666666666666666,3.2645975273818113,0.7002132600149735,1.3178982559218189,0.1915809963587865,65.44045012574207,-0.48143063880326564,29.926779910652304,0.6711280383777007,0.27037291398704877,12,,,,,,,,,,,,,,,,,,,,,,,,,,
49866,Uğurcan Çakır,777,Türkiye,GK,270.0,0.0,0.0,0.0,5.0,0.0,8.0,89.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,1.6666666666666665,0.0,2.6666666666666665,29.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7752808988764,0.6,2.7175170328581735,-0.02555856643557834,1.5814779071061824,-0.37725513157141377,75.01159486907812,1.0588679424509908,29.11213589278276,0.3922064601291857,0.2620651761432961,13,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,Jordan Pickford,10,England,GK,673.0,0.0,0.0,0.0,8.0,0.0,15.0,237.0,166.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,6.6571428571428575,0.0,0.0,1.0698365527488856,0.0,2.0059435364041605,31.693907875185733,0.1337295690936107,0.0,0.0,0.0,0.6686478454680534,0.0,0.5349182763744428,0.0,0.0,0.0,1.0,0.0,70.042194092827,0.7889800703399765,2.1721953866192005,-0.7489970570337485,1.1508382862811044,0.5521162115605521,69.58298765868828,0.1852340973279241,30.97357696571189,1.0295352448366497,0.25447212417284437,14,,,,,,,,,,,,,,,,,,,,,,,,,,
270774,Raúl Rangel,16,Mexico,GK,451.0,0.0,0.0,0.0,3.0,0.0,8.0,138.0,104.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.220000000000001,0.0,0.0,0.5986696230598669,0.0,1.5964523281596452,27.53880266075388,0.0,0.0,0.0,0.0,0.5986696230598669,0.0,0.0,0.19955654101995565,0.0,0.0,0.6666666666666666,0.0,75.3623188405797,0.7147385103011094,1.9380073926880794,-1.0596772033551354,0.8425753695685929,1.2173841225669435,73.22392653801897,0.7711758149235348,27.750334630352206,-0.07405334052742056,0.2137073484019806,15,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Alisson,6,Brazil,GK,450.0,0.0,0.0,0.0,4.0,0.0,14.0,109.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.8,0.0,2.8000000000000003,21.8,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,1.0,77.98165137614679,0.7142857142857143,2.7982264520415527,0.0815127387175858,0.9867699336472733,0.906195162681236,75.09148407564219,1.0717246314707478,23.651525637701972,-1.4774224785701033,0.14550251357486654,16,,,,,,,,,,,,,,,,,,,,,,,,,,
44411,Mohammed Al-Owais,23,Saudi Arabia,GK,270.0,0.0,0.0,0.0,5.0,0.0,16.0,85.0,48.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.366666666666667,0.0,0.0,1.6666666666666665,0.0,5.333333333333333,28.333333333333332,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,56.470588235294116,0.6,4.317517032858174,1.8706947368890219,1.5814779071061824,-0.37725513157141377,61.02877927092875,-1.1914074013384854,28.312135892782763,0.11829876829790016,0.10508274306925568,17,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,Yassine Bounou,31,Morocco,GK,570.0,0.0,0.0,0.0,6.0,0.0,15.0,189.0,120.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.783333333333334,0.0,0.0,0.9473684210526315,0.0,2.3684210526315788,29.842105263157894,0.0,0.0,0.0,0.0,1.1052631578947367,0.0,0.631578947368421,0.0,0.0,0.0,0.8571428571428571,0.0,63.492063492063494,0.76,2.470510219714904,-0.3532445061012175,1.0688867442637096,0.7289773525083305,64.54182405181962,-0.6260478715229533,29.467281535669656,0.5138028642630458,0.06587195978680138,18,,,,,,,,,,,,,,,,,,,,,,,,,,
730,Thibaut Courtois,1,Belgium,GK,551.0,0.0,0.0,0.0,6.0,0.0,14.0,165.0,116.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.016666666666667,0.0,0.0,0.9800362976406534,0.0,2.2867513611615244,26.950998185117967,0.0,0.0,0.0,0.0,0.32667876588021777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.3030303030303,0.7537619699042407,2.411604192593951,-0.4313908398134909,1.096669026262356,0.66901989507122,69.70295697039428,0.20454093737372558,27.278332628936038,-0.23565956396198343,0.0516276071673678,19,,,,,,,,,,,,,,,,,,,,,,,,,,
269174,Mostafa Shobeir,32,Egypt,GK,480.0,0.0,0.0,0.0,7.0,0.0,14.0,132.0,101.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,5.0,0.0,1.0,0.0,7.459999999999999,0.0,0.0,1.3125,0.0,2.625,24.75,0.0,0.0,0.0,0.1875,2.25,0.0,0.9375,0.0,0.1875,0.0,1.0,0.0,76.51515151515152,0.7272727272727273,2.6710343405851185,-0.08722376709079281,1.3510076639360336,0.12012696958456671,74.1563099631231,0.9212256684557163,25.71281992689734,-0.7716670273969594,0.0456154608881327,20,,,,,,,,,,,,,,,,,,,,,,,,,,
70852,Orlando Gill,2380,Paraguay,GK,480.0,0.0,0.0,0.0,6.0,0.0,23.0,145.0,53.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,7.56,0.0,0.0,1.125,0.0,4.3125,27.1875,0.0,0.0,0.0,0.0,0.75,0.0,0.5625,0.0,0.0,0.0,1.0,0.0,36.55172413793103,0.7272727272727273,3.8983070678578455,1.5409095290912584,1.214644027572397,0.4144158593035863,45.09199914332639,-1.6857152519181082,27.485547199624612,-0.16471248299808555,0.026224413369662733,21,,,,,,,,,,,,,,,,,,,,,,,,,,
22221,Mike Maignan,2,France,GK,630.0,0.0,0.0,0.0,4.0,0.0,9.0,178.0,134.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.814285714285715,0.0,0.0,0.5714285714285714,0.0,1.2857142857142856,25.428571428571427,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,75.28089887640449,0.7777777777777778,1.6208427960323186,-1.4804363620247163,0.7674877261701014,1.379432156754248,73.63315819817699,0.8370340756069905,26.062297718212644,-0.6520112084401203,0.021004665474100487,22,,,,,,,,,,,,,,,,,,,,,,,,,,
119853,Mory Diaw,13,Senegal,GK,237.0,0.0,0.0,0.0,3.0,0.0,4.0,85.0,56.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,6.7,0.0,0.0,1.139240506329114,0.0,1.518987341772152,32.27848101265823,0.0,0.0,0.0,0.0,1.89873417721519,0.379746835443038,0.759493670886076,0.0,0.0,0.0,0.8,1.0,65.88235294117646,0.5683453237410072,2.0692629850987485,-0.8855499734697269,1.2749761587476791,0.28421196938524246,66.73863188356678,-0.2725123146728344,30.552664632499386,0.8854213377697022,0.002892754753095861,23,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,Orlando Mosquera,11,Panama,GK,270.0,0.0,0.0,0.0,4.0,0.0,7.0,85.0,58.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900000000000001,0.0,0.0,1.3333333333333333,0.0,2.333333333333333,28.333333333333332,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.23529411764706,0.6,2.5175170328581733,-0.290883992480061,1.3814779071061825,0.054368573349814577,68.08760280034052,-0.05542041553438168,28.312135892782763,0.11829876829790016,-0.043409266591682,24,,,,,,,,,,,,,,,,,,,,,,,,,,
48033,Jacob Widell Zetterström,5,Sweden,GK,180.0,0.0,0.0,0.0,4.0,0.0,11.0,59.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949999999999999,0.0,0.0,2.0,0.0,5.5,29.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.67796610169491,0.5,4.146896291072717,1.8706947368890219,1.726847383882728,-0.6909796923151793,54.2720159630378,-1.6857152519181082,28.890169865978454,0.3162087075455244,-0.04744787494968529,25,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Manuel Neuer,25,Germany,GK,390.0,0.0,0.0,0.0,5.0,0.0,5.0,102.0,94.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.775,0.0,0.0,1.153846153846154,0.0,1.153846153846154,23.53846153846154,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.46153846153846156,0.0,0.0,0.0,1.0,0.0,92.15686274509804,0.6842105263157895,1.6717239733090845,-1.4129360118317027,1.2485351898206705,0.3412747142351552,84.48608477013467,1.695032258045577,25.035896757460076,-1.0034351060065587,-0.09501603638938233,26,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,Dominik Livaković,3,Croatia,GK,360.0,0.0,0.0,0.0,7.0,0.0,10.0,107.0,79.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.9,0.0,0.0,1.75,0.0,2.5,26.75,0.0,0.25,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,1.0,0.0,73.83177570093459,0.6666666666666666,2.597930860715145,-0.18420482679996789,1.6512315892551521,-0.527791845176594,71.84320574208328,0.5489743604351648,27.260113243985636,-0.24189760105992145,-0.10122997815032964,27,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Fernando Muslera,7,Uruguay,GK,225.0,0.0,0.0,0.0,4.0,0.0,4.0,65.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8999999999999995,0.0,0.0,1.6,0.0,1.6,26.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.5555555555555556,2.130574480953526,-0.80421247967426,1.5349754523402028,-0.27689732250129406,74.60714036639142,0.9937784768357123,27.01348432531418,-0.32633954837510176,-0.10341771842873589,28,,,,,,,,,,,,,,,,,,,,,,,,,,
87789,Johny Placide,2386,Haiti,GK,270.0,0.0,0.0,0.0,8.0,0.0,11.0,98.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.733333333333333,0.0,0.0,2.6666666666666665,0.0,3.6666666666666665,32.666666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,62.244897959183675,0.6,3.3175170328581736,0.7704177116978692,2.1814779071061823,-1.6721262463350988,64.49336510526248,-0.6338464419795329,30.91213589278276,1.0084987667495806,-0.13176405246679546,29,,,,,,,,,,,,,,,,,,,,,,,,,,
19599,Emiliano Martínez,26,Argentina,GK,690.0,0.0,0.0,0.0,7.0,0.0,9.0,193.0,144.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.728571428571429,0.0,0.0,0.9130434782608695,0.0,1.1739130434782608,25.17391304347826,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.13043478260869565,0.0,0.0,0.0,1.0,0.0,74.61139896373057,0.7931034482758621,1.5090605342369863,-1.4804363620247163,1.024902365744577,0.8239008545837588,73.21581279696852,0.7698700584896061,25.816622013508326,-0.736126789958351,-0.1556980597274256,30,,,,,,,,,,,,,,,,,,,,,,,,,,
353883,Patrick Beach,20,Australia,GK,389.0,0.0,0.0,0.0,3.0,0.0,14.0,100.0,58.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.475,0.0,0.0,0.6940874035989717,0.0,3.2390745501285347,23.13624678663239,0.0,0.0,0.0,0.0,0.46272493573264784,0.23136246786632392,0.0,0.0,0.0,0.0,0.5,1.0,58.0,0.6836555360281195,3.0982120646505766,0.4794817910811075,0.9343849880453113,1.019248084195315,61.121075304725004,-1.1765540631303526,24.763552112042607,-1.0966817225176952,-0.1936264775929063,31,,,,,,,,,,,,,,,,,,,,,,,,,,
64190,Yahia Fofana,1501,Ivory Coast,GK,360.0,0.0,0.0,0.0,4.0,0.0,9.0,102.0,64.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,7.2,0.0,0.0,1.0,0.0,2.25,25.5,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,62.745098039215684,0.6666666666666666,2.431264194048478,-0.40530934850370365,1.1512315892551521,0.5512674171264771,64.45208730093735,-0.6404893405192882,26.426779910652304,-0.5272181133841779,-0.2554373463201732,32,,,,,,,,,,,,,,,,,,,,,,,,,,
199578,Zion Suzuki,12,Japan,GK,360.0,0.0,0.0,0.0,5.0,0.0,12.0,93.0,60.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,7.300000000000001,0.0,0.0,1.25,0.0,3.0,23.25,0.0,0.0,0.0,0.0,1.5,0.0,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,64.51612903225806,0.6666666666666666,2.931264194048478,0.2580042166075025,1.3178982559218189,0.1915809963587865,65.63277462963228,-0.45047956989494425,24.926779910652304,-1.0407950355678401,-0.26042234812412385,33,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,Nikola Vasilj,1113,Bosnia & Herzegovina,GK,360.0,0.0,0.0,0.0,8.0,0.0,6.0,142.0,84.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.825,0.0,0.0,2.0,0.0,1.5,35.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.15492957746479,0.6666666666666666,1.931264194048478,-1.0686229136149095,1.8178982559218189,-0.8874782659442846,62.058641659770096,-1.0256701129619923,33.09344657731897,1.755345985209877,-0.3066063268278273,34,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,Kristoffer Nordfeldt,5,Sweden,GK,180.0,0.0,0.0,0.0,6.0,0.0,3.0,62.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,3.0,0.0,1.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.12903225806451,0.5,2.146896291072717,-0.7825595235558027,2.226847383882728,-1.7700389546182504,66.99754904122261,-0.23084439079389268,29.640169865978454,0.5729971686373555,-0.5526114250826475,35,,,,,,,,,,,,,,,,,,,,,,,,,,
51274,Maxime Crépeau,5529,Canada,GK,457.0,0.0,0.0,0.0,6.0,0.0,6.0,105.0,78.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.4799999999999995,0.0,0.0,1.1816192560175054,0.0,1.1816192560175054,20.678336980306344,0.0,0.19693654266958424,0.0,0.0,0.787746170678337,0.0,0.19693654266958424,0.19693654266958424,0.0,0.0,0.75,0.0,74.28571428571429,0.717425431711146,1.6371784376549106,-1.4587650566585955,1.2585008762916516,0.31976758165171393,72.47168489318675,0.6501164464397202,22.826469625984682,-1.7305781515632834,-0.5548647950326112,36,,,,,,,,,,,,,,,,,,,,,,,,,,
42207,Mahmud Abunada,1569,Qatar,GK,270.0,0.0,0.0,0.0,10.0,0.0,12.0,86.0,45.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.266666666666667,0.0,0.0,3.333333333333333,0.0,4.0,28.666666666666664,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,52.325581395348834,0.6,3.5175170328581737,1.0357431377423518,2.5814779071061826,-2.1037499512563276,58.54177516696158,-1.5916446765694667,28.512135892782762,0.18677569125572155,-0.6182189497069303,37,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Eloy Room,5530,Curaçao,GK,270.0,0.0,0.0,0.0,9.0,0.0,20.0,74.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.233333333333333,0.0,0.0,3.0,0.0,6.666666666666666,24.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.351351351351354,0.6,5.1175170328581725,1.8706947368890219,2.3814779071061825,-2.1037499512563276,57.957237140563095,-1.6857152519181082,26.11213589278276,-0.6349473842381388,-0.6384294626308882,38,,,,,,,,,,,,,,,,,,,,,,,,,,
50728,Matthew Freese,2384,USA,GK,360.0,0.0,0.0,0.0,5.0,0.0,8.0,76.0,44.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.45,0.0,0.0,1.25,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,57.89473684210526,0.6666666666666666,2.2645975273818113,-0.6264138702074389,1.3178982559218189,0.1915809963587865,61.218513169530404,-1.1608732423983605,22.09344657731897,-1.7305781515632834,-0.8315710669525741,39,,,,,,,,,,,,,,,,,,,,,,,,,,
