player_id,player_name,team_id,team_name,position_group,minutes,shots,shots_on,goals,goals_conceded,assists,saves,passes,passes_accurate,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_completed,fouls_drawn,fouls_committed,yellow_cards,red_cards,provider_rating_mean,shots_p90,goals_p90,goals_conceded_p90,assists_p90,saves_p90,passes_p90,key_passes_p90,tackles_p90,blocks_p90,interceptions_p90,duels_p90,dribbles_completed_p90,fouls_drawn_p90,fouls_committed_p90,cards_p90,shots_on_target_rate,duel_win_rate,dribble_success_rate,pass_accuracy,reliability,adjusted__saves_p90,z__saves_p90,adjusted__goals_conceded_p90,z__goals_conceded_p90,adjusted__pass_accuracy,z__pass_accuracy,adjusted__passes_p90,z__passes_p90,rank_score,position_rank,adjusted__interceptions_p90,z__interceptions_p90,adjusted__tackles_p90,z__tackles_p90,adjusted__blocks_p90,z__blocks_p90,adjusted__duel_win_rate,z__duel_win_rate,adjusted__cards_p90,z__cards_p90,adjusted__key_passes_p90,z__key_passes_p90,adjusted__assists_p90,z__assists_p90,adjusted__dribbles_completed_p90,z__dribbles_completed_p90,adjusted__goals_p90,z__goals_p90,adjusted__shots_p90,z__shots_p90,adjusted__shots_on_target_rate,z__shots_on_target_rate,adjusted__dribble_success_rate,z__dribble_success_rate,adjusted__fouls_drawn_p90,z__fouls_drawn_p90,avatar_id
129058,Bart Verbruggen,1118,Netherlands,GK,390.0,0.0,0.0,0.0,5.0,0.0,16.0,113.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,1.153846153846154,0.0,3.6923076923076925,26.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.68141592920354,0.6842105263157895,3.4085660785722425,0.8912058459230137,1.2485351898206705,0.3412747142351552,70.47656852768054,0.32903939770257723,26.772738862723234,-0.4087670908465289,0.2881882167535543,11,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
24012,Lionel Mpasi Nzau,1508,Congo DR,GK,360.0,0.0,0.0,0.0,5.0,0.0,14.0,123.0,79.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.775,0.0,0.0,1.25,0.0,3.5,30.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.22764227642277,0.6666666666666666,3.2645975273818113,0.7002132600149735,1.3178982559218189,0.1915809963587865,65.44045012574207,-0.48143063880326564,29.926779910652304,0.6711280383777007,0.27037291398704877,12,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
49866,Uğurcan Çakır,777,Türkiye,GK,270.0,0.0,0.0,0.0,5.0,0.0,8.0,89.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,1.6666666666666665,0.0,2.6666666666666665,29.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7752808988764,0.6,2.7175170328581735,-0.02555856643557834,1.5814779071061824,-0.37725513157141377,75.01159486907812,1.0588679424509908,29.11213589278276,0.3922064601291857,0.2620651761432961,13,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
2932,Jordan Pickford,10,England,GK,673.0,0.0,0.0,0.0,8.0,0.0,15.0,237.0,166.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,6.6571428571428575,0.0,0.0,1.0698365527488856,0.0,2.0059435364041605,31.693907875185733,0.1337295690936107,0.0,0.0,0.0,0.6686478454680534,0.0,0.5349182763744428,0.0,0.0,0.0,1.0,0.0,70.042194092827,0.7889800703399765,2.1721953866192005,-0.7489970570337485,1.1508382862811044,0.5521162115605521,69.58298765868828,0.1852340973279241,30.97357696571189,1.0295352448366497,0.25447212417284437,14,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
270774,Raúl Rangel,16,Mexico,GK,451.0,0.0,0.0,0.0,3.0,0.0,8.0,138.0,104.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.220000000000001,0.0,0.0,0.5986696230598669,0.0,1.5964523281596452,27.53880266075388,0.0,0.0,0.0,0.0,0.5986696230598669,0.0,0.0,0.19955654101995565,0.0,0.0,0.6666666666666666,0.0,75.3623188405797,0.7147385103011094,1.9380073926880794,-1.0596772033551354,0.8425753695685929,1.2173841225669435,73.22392653801897,0.7711758149235348,27.750334630352206,-0.07405334052742056,0.2137073484019806,15,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
280,Alisson,6,Brazil,GK,450.0,0.0,0.0,0.0,4.0,0.0,14.0,109.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.8,0.0,2.8000000000000003,21.8,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,1.0,77.98165137614679,0.7142857142857143,2.7982264520415527,0.0815127387175858,0.9867699336472733,0.906195162681236,75.09148407564219,1.0717246314707478,23.651525637701972,-1.4774224785701033,0.14550251357486654,16,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
44411,Mohammed Al-Owais,23,Saudi Arabia,GK,270.0,0.0,0.0,0.0,5.0,0.0,16.0,85.0,48.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.366666666666667,0.0,0.0,1.6666666666666665,0.0,5.333333333333333,28.333333333333332,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,56.470588235294116,0.6,4.317517032858174,1.8706947368890219,1.5814779071061824,-0.37725513157141377,61.02877927092875,-1.1914074013384854,28.312135892782763,0.11829876829790016,0.10508274306925568,17,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
2701,Yassine Bounou,31,Morocco,GK,570.0,0.0,0.0,0.0,6.0,0.0,15.0,189.0,120.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.783333333333334,0.0,0.0,0.9473684210526315,0.0,2.3684210526315788,29.842105263157894,0.0,0.0,0.0,0.0,1.1052631578947367,0.0,0.631578947368421,0.0,0.0,0.0,0.8571428571428571,0.0,63.492063492063494,0.76,2.470510219714904,-0.3532445061012175,1.0688867442637096,0.7289773525083305,64.54182405181962,-0.6260478715229533,29.467281535669656,0.5138028642630458,0.06587195978680138,18,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
730,Thibaut Courtois,1,Belgium,GK,551.0,0.0,0.0,0.0,6.0,0.0,14.0,165.0,116.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.016666666666667,0.0,0.0,0.9800362976406534,0.0,2.2867513611615244,26.950998185117967,0.0,0.0,0.0,0.0,0.32667876588021777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.3030303030303,0.7537619699042407,2.411604192593951,-0.4313908398134909,1.096669026262356,0.66901989507122,69.70295697039428,0.20454093737372558,27.278332628936038,-0.23565956396198343,0.0516276071673678,19,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
269174,Mostafa Shobeir,32,Egypt,GK,480.0,0.0,0.0,0.0,7.0,0.0,14.0,132.0,101.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,5.0,0.0,1.0,0.0,7.459999999999999,0.0,0.0,1.3125,0.0,2.625,24.75,0.0,0.0,0.0,0.1875,2.25,0.0,0.9375,0.0,0.1875,0.0,1.0,0.0,76.51515151515152,0.7272727272727273,2.6710343405851185,-0.08722376709079281,1.3510076639360336,0.12012696958456671,74.1563099631231,0.9212256684557163,25.71281992689734,-0.7716670273969594,0.0456154608881327,20,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN-GK20
2194,Ramy Bensebaini,1532,Algeria,CB,360.0,1.0,0.0,0.0,0.0,0.0,0.0,390.0,361.0,0.0,10.0,0.0,7.0,30.0,21.0,1.0,1.0,5.0,1.0,0.0,0.0,6.825,0.25,0.0,0.0,0.0,0.0,97.5,0.0,2.5,0.0,1.75,7.5,0.25,1.25,0.25,0.0,0.0,0.7,1.0,92.56410256410257,0.6666666666666666,,,,,91.26511905088003,0.6965254149133482,84.2439252001844,1.9133334796510024,0.9146723001191255,1,1.4842929779988743,1.5210004048884878,2.0793545915966907,1.8609930729356068,0.20219922734696405,-1.5266813541188775,0.6645681455390919,1.1912591843039555,0.041331011159471145,0.7462758982603556,,,,,,,,,,,,,,,,,SYN-CB20
355994,Alexander Freeman,2384,USA,CB,373.0,4.0,1.0,1.0,0.0,1.0,0.0,262.0,232.0,4.0,14.0,2.0,8.0,53.0,37.0,13.0,9.0,1.0,1.0,0.0,0.0,7.26,0.9651474530831099,0.24128686327077747,0.0,0.24128686327077747,0.0,63.2171581769437,0.9651474530831099,3.3780160857908847,0.48257372654155495,1.9302949061662198,12.788203753351207,2.1715817694369974,0.24128686327077747,0.24128686327077747,0.0,0.25,0.6981132075471698,0.6923076923076923,88.54961832061069,0.674502712477396,,,,,88.58787522239798,-0.08387400724091491,61.43168102730485,0.34694274752526283,0.8213024442170581,2,1.612148658443747,1.8822454018609318,2.681467413132392,1.9438456505316994,0.5229431876444134,-0.2792423145526008,0.6641284358159204,1.1838092258401183,0.040359396068923,0.755390405554911,,,,,,,,,,,,,,,,,SYN-CB20
30776,Cristian Romero,26,Argentina,CB,541.0,3.0,1.0,1.0,0.0,0.0,0.0,391.0,375.0,0.0,14.0,3.0,10.0,49.0,32.0,2.0,2.0,3.0,9.0,1.0,0.0,7.25,0.49907578558225507,0.16635859519408502,0.0,0.0,0.0,65.04621072088725,0.0,2.3290203327171906,0.49907578558225507,1.6635859519408502,8.151571164510166,0.33271719038817005,0.49907578558225507,1.497227356746765,0.16635859519408502,0.3333333333333333,0.6530612244897959,1.0,95.9079283887468,0.7503467406380028,,,,,94.10024496908504,1.500007839903323,63.220138152703996,0.532480568341823,0.7886617800634096,3,1.4861556284596285,1.5262631601897354,2.05665947220834,1.8116535312169584,0.525918977485937,-0.2676382068441148,0.6382426089321627,0.7452282144967701,0.15578189462706576,-0.32736264686062805,,,,,,,,,,,,,,,,,SYN-CB20
1149,Dayot Upamecano,2,France,CB,616.0,2.0,1.0,0.0,0.0,0.0,0.0,432.0,397.0,3.0,14.0,5.0,13.0,57.0,31.0,3.0,2.0,4.0,6.0,0.0,0.0,7.271428571428571,0.2922077922077922,0.0,0.0,0.0,0.0,63.116883116883116,0.4383116883116883,2.0454545454545454,0.7305194805194805,1.8993506493506493,8.327922077922077,0.2922077922077922,0.5844155844155844,0.8766233766233766,0.0,0.5,0.543859649122807,0.6666666666666666,91.89814814814815,0.7738693467336684,,,,,91.1675208839919,0.6680761746041459,61.899145236306005,0.39543834152976254,0.7310941467185763,4,1.6853243820595378,2.0889969827376254,1.8628787430429812,1.3903712190458286,0.7024969632755785,0.4209285519567775,0.5551310834808528,-0.6629221625574566,0.028038625660947766,0.8167699197133508,,,,,,,,,,,,,,,,,SYN-CB20
38695,Jan Paul van Hecke,1118,Netherlands,CB,390.0,3.0,2.0,1.0,0.0,0.0,0.0,372.0,344.0,2.0,9.0,2.0,4.0,35.0,23.0,0.0,0.0,2.0,4.0,0.0,0.0,7.699999999999999,0.6923076923076923,0.23076923076923078,0.0,0.0,0.0,85.84615384615385,0.46153846153846156,2.076923076923077,0.46153846153846156,0.9230769230769231,8.076923076923077,0.0,0.46153846153846156,0.9230769230769231,0.0,0.6666666666666666,0.6571428571428571,0.0,92.47311827956989,0.6842105263157895,,,,,91.27123419900097,0.6983079414091421,76.96792913701681,1.9133334796510024,0.7151461815794898,5,0.9324880844199862,-0.03807586310910673,1.8120201394073914,1.2798038255507145,0.5073466364339659,-0.3400611457756712,0.6371096717137262,0.7260329709651777,0.039155694782656875,0.76668206236517,,,,,,,,,,,,,,,,,SYN-CB20
22224,Gabriel Magalhães,6,Brazil,CB,450.0,0.0,0.0,0.0,0.0,1.0,0.0,430.0,412.0,3.0,5.0,2.0,4.0,30.0,23.0,0.0,0.0,3.0,1.0,0.0,0.0,7.4,0.0,0.0,0.0,0.2,0.0,86.0,0.6000000000000001,1.0,0.4,0.8,6.0,0.0,0.6000000000000001,0.2,0.0,0.0,0.7666666666666667,0.0,95.81395348837209,0.7142857142857143,,,,,93.77201021296149,1.4272681263089075,77.92336445730092,1.9133334796510024,0.6500558600669905,6,0.8436796954276065,-0.28899616716640203,1.0680182213685918,-0.33766788921240903,0.4590279091545406,-0.5284802699569477,0.717248886652555,1.5632696828713593,0.035426580993832404,0.8016640579734232,,,,,,,,,,,,,,,,,SYN-CB20
257,Marquinhos,6,Brazil,CB,450.0,1.0,0.0,0.0,0.0,0.0,0.0,389.0,368.0,1.0,5.0,3.0,3.0,18.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,7.340000000000001,0.2,0.0,0.0,0.0,0.0,77.80000000000001,0.2,1.0,0.6000000000000001,0.6000000000000001,3.6,0.0,0.4,0.0,0.0,0.0,0.7222222222222222,0.0,94.60154241645245,0.7142857142857143,,,,,92.90600230444745,1.1748323697313827,72.06622160015807,1.4501894819596275,0.567276761571277,7,0.7008225525704637,-0.6926264787752131,1.0680182213685918,-0.33766788921240903,0.6018850520116835,0.02859188934315755,0.6855028549065233,1.5459538999789706,0.035426580993832404,0.8016640579734232,,,,,,,,,,,,,,,,,SYN-CB20
69260,Pico,1533,Cape Verde Islands,CB,390.0,2.0,0.0,0.0,0.0,0.0,0.0,182.0,152.0,0.0,7.0,8.0,7.0,27.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,7.25,0.46153846153846156,0.0,0.0,0.0,0.0,42.0,0.0,1.6153846153846154,1.8461538461538463,1.6153846153846154,6.230769230769231,0.0,0.6923076923076923,0.0,0.0,0.0,0.7037037037037037,0.0,83.51648351648352,0.6842105263157895,,,,,85.14301041373135,-1.0880300267571725,46.96792913701681,-1.1535533887500342,0.5371794809249719,8,1.406172294946302,1.3002772753832674,1.4962306657231805,0.5932726095417961,1.4547150574865977,2.075817716739174,0.6689670930448318,1.265790117952602,0.039155694782656875,0.76668206236517,,,,,,,,,,,,,,,,,SYN-CB20
1567,Aïssa Mandi,1532,Algeria,CB,360.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,362.0,3.0,5.0,1.0,4.0,23.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,6.725,0.0,0.0,0.0,0.0,0.0,98.0,0.75,1.25,0.25,1.0,5.75,0.0,1.25,0.0,0.0,0.0,0.6956521739130435,0.0,92.34693877551021,0.6666666666666666,,,,,91.12034319181846,0.6543241796162278,84.57725853351775,1.9133334796510024,0.5333747375773337,9,0.9842929779988743,0.10829431425764853,1.2460212582633572,0.049313475134295494,0.36886589401363074,-0.8800675091867157,0.6616695948144543,1.1421493253085213,0.041331011159471145,0.7462758982603556,,,,,,,,,,,,,,,,,SYN-CB20
14701,Josip Šutalo,3,Croatia,CB,360.0,1.0,0.0,0.0,0.0,0.0,0.0,268.0,240.0,0.0,5.0,2.0,6.0,21.0,15.0,2.0,2.0,1.0,2.0,0.0,0.0,6.775,0.25,0.0,0.0,0.0,0.0,67.0,0.0,1.25,0.5,1.5,5.25,0.5,0.25,0.5,0.0,0.0,0.7142857142857143,1.0,89.55223880597015,0.6666666666666666,,,,,89.25720987879176,0.11123275648395839,63.91059186685108,0.6041095023980193,0.5262143095037499,10,1.3176263113322075,1.0500983746782078,1.2460212582633572,0.049313475134295494,0.5355325606802974,-0.23014999000325975,0.6740919550629015,1.3526201495746726,0.041331011159471145,0.7462758982603556,,,,,,,,,,,,,,,,,SYN-CB20
61837,Abdülkerim Bardakcı,777,Türkiye,CB,266.0,1.0,1.0,0.0,0.0,0.0,0.0,241.0,225.0,2.0,8.0,0.0,2.0,37.0,22.0,3.0,3.0,3.0,1.0,0.0,0.0,7.133333333333333,0.3383458646616541,0.0,0.0,0.0,0.0,81.54135338345864,0.6766917293233082,2.706766917293233,0.0,0.6766917293233082,12.518796992481203,1.0150375939849623,1.0150375939849623,0.3383458646616541,0.0,1.0,0.5945945945945946,1.0,93.3609958506224,0.5964125560538116,,,,,91.46661941852882,0.7552614810138896,71.9321067446179,1.436276160984433,0.4260558065373919,11,0.788157417308054,-0.44586948809678434,2.1140167700946475,1.9363491868557217,0.24481520799856638,-1.3638037938342145,0.5942353380118203,-0.00038263554004658713,0.05004203144868705,0.6645597343787445,,,,,,,,,,,,,,,,,SYN-CB20
135068,Emmanuel Agbadou,1501,Ivory Coast,CB,270.0,3.0,1.0,0.0,0.0,0.0,0.0,160.0,141.0,0.0,8.0,0.0,4.0,24.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,6.833333333333333,1.0,0.0,0.0,0.0,0.0,53.33333333333333,0.0,2.6666666666666665,0.0,1.3333333333333333,8.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.75,1.0,88.125,0.6,,,,,88.34186080977399,-0.1555856322378204,55.09271024022129,-0.3106737026274536,0.42192155177824286,12,1.181151573598649,0.664500988251319,2.0952255099160286,1.8954966956366257,0.24263907281635688,-1.3722896441083912,0.6874817746469104,1.5632696828713593,0.04959721339136537,0.668732474662061,,,,,,,,,,,,,,,,,SYN-CB20
126949,Chris Richards,2384,USA,CB,360.0,1.0,0.0,0.0,0.0,0.0,0.0,299.0,284.0,0.0,5.0,4.0,4.0,36.0,22.0,0.0,0.0,3.0,8.0,1.0,0.0,7.025,0.25,0.0,0.0,0.0,0.0,74.75,0.0,1.25,1.0,1.0,9.0,0.0,0.75,2.0,0.25,0.0,0.6111111111111112,0.0,94.98327759197325,0.6666666666666666,,,,,92.87790240279382,1.1666414284432596,69.07725853351775,1.1401089740123875,0.41487017502658985,13,0.9842929779988743,0.10829431425764853,1.2460212582633572,0.049313475134295494,0.8688658940136307,1.0696850483636517,0.6053088862798328,0.18723540039728195,0.20799767782613782,-0.8171874154223961,,,,,,,,,,,,,,,,,SYN-CB20
25916,Moussa Niakhaté,13,Senegal,CB,390.0,1.0,0.0,0.0,0.0,1.0,0.0,303.0,277.0,2.0,2.0,5.0,4.0,24.0,15.0,2.0,1.0,6.0,3.0,0.0,0.0,7.075,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,69.92307692307693,0.46153846153846156,0.46153846153846156,1.153846153846154,0.9230769230769231,5.538461538461538,0.23076923076923078,1.3846153846153846,0.6923076923076923,0.0,0.0,0.625,0.5,91.41914191419141,0.6842105263157895,,,,,90.55009247532095,0.4880997495126636,66.07319229491155,0.8284616353180357,0.39751450587799714,14,0.9324880844199862,-0.03807586310910673,0.7067569815126542,-1.1230554304804987,0.9810308469602818,1.5070728561141509,0.6151171905107188,0.3534165314255655,0.039155694782656875,0.76668206236517,,,,,,,,,,,,,,,,,SYN-CB20
48119,Odilon Kossounou,1501,Ivory Coast,CB,280.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,142.0,0.0,5.0,2.0,3.0,13.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,6.775,0.0,0.0,0.0,0.0,0.0,48.214285714285715,0.0,1.6071428571428572,0.6428571428571429,0.9642857142857144,4.178571428571429,0.32142857142857145,0.32142857142857145,0.0,0.0,0.0,0.6923076923076923,1.0,94.66666666666667,0.6086956521739131,,,,,92.31903050231513,1.003733850301932,51.938520887173,-0.6378950884220755,0.39211720643132136,15,0.9598221915638959,0.03915425617920765,1.46272060752655,0.5204212230346318,0.6286686581899144,0.13303469863601236,0.653723809646225,1.0075246710277035,0.048519013100248726,0.6788468342618386,,,,,,,,,,,,,,,,,SYN-CB20
